COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,"REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District",REP County Chair,REP County Chair,REP County Chair,REP County Chair
COLL,107,PCT 107,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,107,PCT 107,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,108,PCT 108,2895,12,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,9,3,0,0
COLL,108,PCT 108,2895,40,0,0,0,0,0,14,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,35,3,0,2
COLL,108,PCT 108,2895,7,1,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,4,0,2
COLL,108,PCT 108,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,108,PCT 108,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,109,PCT 109,4694,67,0,0,0,0,0,30,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34,30,0,3,49,13,0,5
COLL,109,PCT 109,4694,131,1,0,0,0,0,46,80,0,5,0,0,0,0,0,0,0,0,0,0,0,0,73,53,0,5,109,16,0,6
COLL,109,PCT 109,4694,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0
COLL,109,PCT 109,4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,109,PCT 109,4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,110,PCT 110,2761,80,0,45,25,0,10,35,35,0,10,0,0,0,0,29,51,0,0,0,0,0,0,38,25,0,17,26,39,0,15
COLL,110,PCT 110,2761,159,0,105,42,0,12,61,85,0,13,0,0,0,0,51,107,0,1,0,0,0,0,79,65,0,15,53,84,0,22
COLL,110,PCT 110,2761,10,0,4,5,0,1,5,4,0,1,0,0,0,0,3,6,0,1,0,0,0,0,7,1,0,2,5,2,0,3
COLL,110,PCT 110,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,110,PCT 110,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,111,PCT 111,3035,57,0,0,0,0,0,18,38,0,1,25,31,0,1,0,0,0,0,0,0,0,0,24,27,0,6,34,15,0,8
COLL,111,PCT 111,3035,82,0,0,0,0,0,32,48,0,2,35,46,0,1,0,0,0,0,0,0,0,0,58,20,0,4,39,36,0,7
COLL,111,PCT 111,3035,10,0,0,0,0,0,8,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0
COLL,111,PCT 111,3035,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,111,PCT 111,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,112,PCT 112,3137,45,0,0,0,0,0,19,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,1,36,9,0,0
COLL,112,PCT 112,3137,66,0,0,0,0,0,35,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,13,0,5,53,6,0,7
COLL,112,PCT 112,3137,11,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,8,2,0,1
COLL,112,PCT 112,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,112,PCT 112,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,113,PCT 113,3323,18,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,12,6,0,0
COLL,113,PCT 113,3323,40,0,0,0,0,0,15,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,1,22,17,0,1
COLL,113,PCT 113,3323,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,1,0,1
COLL,113,PCT 113,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,113,PCT 113,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,114,PCT 114,3651,25,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,1,13,11,0,1
COLL,114,PCT 114,3651,39,0,0,0,0,0,6,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,16,20,0,3
COLL,114,PCT 114,3651,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,10,4,0,0
COLL,114,PCT 114,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,114,PCT 114,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,115,PCT 115,2955,20,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,15,5,0,0
COLL,115,PCT 115,2955,46,0,0,0,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,4,31,11,0,4
COLL,115,PCT 115,2955,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,115,PCT 115,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,115,PCT 115,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,116,PCT 116,4888,59,0,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,1,39,16,0,4
COLL,116,PCT 116,4888,101,0,0,0,0,0,44,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,34,0,3,72,28,0,1
COLL,116,PCT 116,4888,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0
COLL,116,PCT 116,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,116,PCT 116,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,117,PCT 117,4307,56,0,0,0,0,0,24,29,0,3,25,30,0,1,0,0,0,0,0,0,0,0,26,24,0,6,29,18,0,9
COLL,117,PCT 117,4307,93,0,0,0,0,0,40,49,0,4,46,44,0,3,0,0,0,0,0,0,0,0,46,39,0,8,37,38,0,18
COLL,117,PCT 117,4307,10,0,0,0,0,0,5,5,0,0,4,5,0,1,0,0,0,0,0,0,0,0,5,5,0,0,3,6,0,1
COLL,117,PCT 117,4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,117,PCT 117,4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,118,PCT 118,4190,56,0,0,0,0,0,22,32,0,2,30,26,0,0,0,0,0,0,0,0,0,0,25,27,0,4,32,20,0,4
COLL,118,PCT 118,4190,116,0,0,0,0,0,52,60,0,4,59,56,0,1,0,0,0,0,0,0,0,0,78,35,0,3,78,31,0,7
COLL,118,PCT 118,4190,5,0,0,0,0,0,2,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0
COLL,118,PCT 118,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,118,PCT 118,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,119,PCT 119,2376,32,1,0,0,0,0,6,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,3,21,7,0,4
COLL,119,PCT 119,2376,60,0,0,0,0,0,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,0,1,48,10,0,2
COLL,119,PCT 119,2376,6,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0
COLL,119,PCT 119,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,119,PCT 119,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,120,PCT 120,3566,46,0,0,0,0,0,17,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,2,33,10,0,3
COLL,120,PCT 120,3566,87,2,0,0,0,0,46,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63,19,0,5,37,38,0,12
COLL,120,PCT 120,3566,10,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,8,0,0,2
COLL,120,PCT 120,3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,120,PCT 120,3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,121,PCT 121,2850,20,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,20,0,0,0
COLL,121,PCT 121,2850,46,0,0,0,0,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,2,38,7,0,1
COLL,121,PCT 121,2850,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0
COLL,121,PCT 121,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,121,PCT 121,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,122,PCT 122,4881,147,0,0,0,0,0,60,77,0,10,0,0,0,0,0,0,0,0,98,48,0,1,89,45,0,13,76,48,0,23
COLL,122,PCT 122,4881,493,1,0,0,0,0,250,219,0,24,0,0,0,0,0,0,0,0,319,170,0,4,331,123,0,39,249,165,0,79
COLL,122,PCT 122,4881,20,1,0,0,0,0,11,5,0,4,0,0,0,0,0,0,0,0,12,6,0,2,11,3,0,6,4,8,0,8
COLL,122,PCT 122,4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,122,PCT 122,4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,123,PCT 123,2021,19,0,0,0,0,0,10,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,2,10,8,0,1
COLL,123,PCT 123,2021,33,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,26,7,0,0
COLL,123,PCT 123,2021,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,0
COLL,123,PCT 123,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,123,PCT 123,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,124,PCT 124,3193,13,0,0,0,0,0,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,5,7,0,1
COLL,124,PCT 124,3193,44,0,0,0,0,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,0,0,23,20,0,1
COLL,124,PCT 124,3193,25,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,1,15,9,0,1
COLL,124,PCT 124,3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,124,PCT 124,3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,125,PCT 125,5186,89,0,48,24,0,17,47,31,0,11,0,0,0,0,37,49,0,3,0,0,0,0,46,36,0,7,36,41,0,12
COLL,125,PCT 125,5186,198,0,122,54,0,22,82,96,0,20,0,0,0,0,52,143,0,3,0,0,0,0,109,64,0,25,79,93,0,26
COLL,125,PCT 125,5186,13,0,10,3,0,0,5,7,0,1,0,0,0,0,6,7,0,0,0,0,0,0,5,6,0,2,1,8,0,4
COLL,125,PCT 125,5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,125,PCT 125,5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,126,PCT 126,4832,80,1,0,0,0,0,38,30,0,12,0,0,0,0,0,0,0,0,46,32,0,2,43,27,0,10,30,39,0,11
COLL,126,PCT 126,4832,206,2,0,0,0,0,106,89,0,11,0,0,0,0,0,0,0,0,150,54,0,2,119,76,0,11,91,88,0,27
COLL,126,PCT 126,4832,10,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,4,6,0,0,8,1,0,1,6,3,0,1
COLL,126,PCT 126,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,126,PCT 126,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,127,PCT 127,3834,45,0,0,0,0,0,31,13,0,1,25,20,0,0,0,0,0,0,0,0,0,0,24,19,0,2,17,24,0,4
COLL,127,PCT 127,3834,85,0,0,0,0,0,35,47,0,3,39,46,0,0,0,0,0,0,0,0,0,0,47,31,0,7,54,20,0,11
COLL,127,PCT 127,3834,5,0,0,0,0,0,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,4,0,0
COLL,127,PCT 127,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,127,PCT 127,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,128,PCT 128,3100,58,1,0,0,0,0,26,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,5,21,32,0,5
COLL,128,PCT 128,3100,97,0,0,0,0,0,42,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56,34,0,7,37,52,0,8
COLL,128,PCT 128,3100,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,1,0,0
COLL,128,PCT 128,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,128,PCT 128,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,129,PCT 129,4477,62,0,0,0,0,0,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,0,2,35,24,0,3
COLL,129,PCT 129,4477,111,0,0,0,0,0,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,32,0,6,56,45,0,10
COLL,129,PCT 129,4477,8,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,5,3,0,0
COLL,129,PCT 129,4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,129,PCT 129,4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,130,PCT 130,3894,28,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,17,10,0,1
COLL,130,PCT 130,3894,38,0,0,0,0,0,13,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,1,21,16,0,1
COLL,130,PCT 130,3894,5,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,3,0,0
COLL,130,PCT 130,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,130,PCT 130,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,131,PCT 131,3085,88,0,0,0,0,0,49,32,0,7,0,0,0,0,0,0,0,0,51,35,0,2,53,23,0,12,38,31,0,19
COLL,131,PCT 131,3085,254,0,0,0,0,0,152,85,0,17,0,0,0,0,0,0,0,0,173,80,0,1,166,65,0,23,138,68,0,48
COLL,131,PCT 131,3085,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4,0,0,3,4,0,0
COLL,131,PCT 131,3085,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1
COLL,131,PCT 131,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,132,PCT 132,2793,9,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,6,0,1
COLL,132,PCT 132,2793,38,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,3,25,8,0,5
COLL,132,PCT 132,2793,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,132,PCT 132,2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,132,PCT 132,2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,133,PCT 133,2882,8,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,5,3,0,0
COLL,133,PCT 133,2882,21,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,6,15,0,0
COLL,133,PCT 133,2882,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
COLL,133,PCT 133,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,133,PCT 133,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,134,PCT 134,4029,49,0,0,0,0,0,21,26,0,2,29,18,0,2,0,0,0,0,29,18,0,2,19,25,0,5,24,21,0,4
COLL,134,PCT 134,4029,116,0,0,0,0,0,52,49,0,15,53,55,0,8,0,0,0,0,70,45,0,1,62,43,0,11,54,50,0,12
COLL,134,PCT 134,4029,8,0,0,0,0,0,1,5,0,2,2,5,0,1,0,0,0,0,3,3,0,2,3,3,0,2,4,2,0,2
COLL,134,PCT 134,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,134,PCT 134,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,135,PCT 135,4202,38,0,0,0,0,0,11,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,1,18,19,0,1
COLL,135,PCT 135,4202,51,0,0,0,0,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,0,1,34,15,0,2
COLL,135,PCT 135,4202,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0
COLL,135,PCT 135,4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,135,PCT 135,4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,136,PCT 136,1965,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,0,4
COLL,136,PCT 136,1965,53,0,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,3,32,13,0,8
COLL,136,PCT 136,1965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,136,PCT 136,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,136,PCT 136,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,137,PCT 137,1959,23,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,4,10,11,0,2
COLL,137,PCT 137,1959,50,0,0,0,0,0,19,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,0,26,23,0,1
COLL,137,PCT 137,1959,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,2
COLL,137,PCT 137,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,137,PCT 137,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,138,PCT 138,2218,35,0,0,0,0,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,21,11,0,3
COLL,138,PCT 138,2218,54,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,0,3,29,22,0,3
COLL,138,PCT 138,2218,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,4,0,0
COLL,138,PCT 138,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,138,PCT 138,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,139,PCT 139,4066,23,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,1,17,4,0,2
COLL,139,PCT 139,4066,46,0,0,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,0,5,33,7,0,6
COLL,139,PCT 139,4066,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,4,0,0
COLL,139,PCT 139,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,139,PCT 139,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,140,PCT 140,4722,122,0,0,0,0,0,69,47,0,6,0,0,0,0,0,0,0,0,75,45,0,2,74,41,0,7,49,55,0,18
COLL,140,PCT 140,4722,419,0,0,0,0,0,196,187,0,36,0,0,0,0,0,0,0,0,306,113,0,0,296,87,0,36,134,227,0,58
COLL,140,PCT 140,4722,15,0,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0,10,4,0,1,9,6,0,0,5,9,0,1
COLL,140,PCT 140,4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,140,PCT 140,4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,141,PCT 141,3459,40,0,0,0,0,0,20,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,1,32,8,0,0
COLL,141,PCT 141,3459,61,1,0,0,0,0,25,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,21,0,3,41,18,0,2
COLL,141,PCT 141,3459,9,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,4,0,0
COLL,141,PCT 141,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,141,PCT 141,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,142,PCT 142,2773,20,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,11,8,0,1
COLL,142,PCT 142,2773,58,0,0,0,0,0,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,3,24,27,0,7
COLL,142,PCT 142,2773,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
COLL,142,PCT 142,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,142,PCT 142,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,143,PCT 143,2121,19,0,0,0,0,0,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,11,5,0,3
COLL,143,PCT 143,2121,39,0,0,0,0,0,12,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,3,28,9,0,2
COLL,143,PCT 143,2121,8,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,2,0,0
COLL,143,PCT 143,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
