political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,RAILROAD COMMISSIONER,SARAH STOGNER,,12,9,1,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,50,23,7,43
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,RAILROAD COMMISSIONER,TOM SLOCUM JR,,19,14,0,19
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,95,59,8,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,92,56,8,84
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,55,31,5,50
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,46,29,3,43
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,92,61,7,85
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,32,26,1,31
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,72,36,7,65
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,92,55,7,85
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,92,54,7,85
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,109,66,11,98
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,25,13,1,24
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,91,62,8,83
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,93,59,8,85
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,94,58,8,86
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,117,69,12,105
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,106,66,11,95
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COUNTY JUDGE,TODD TEFTELLER,,113,64,11,102
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,DISTRICT CLERK,KAREN BUNN,,34,35,7,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,DISTRICT CLERK,NICOLE HERNANDEZ,,91,42,4,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COUNTY CLERK,TERRI ROSS,,107,67,12,95
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COUNTY TREASURER,BRANDY VICK,,112,64,12,100
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COUNTY COMMISSIONER PRECINCT 4,JAY MILLER,,108,62,12,96
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,JUSTICE OF THE PEACE PRECINCT 4,ANTHONY BETTERTON,,116,68,12,104
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COUNTY CHAIRMAN,CARL BYERS,,88,59,9,79
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,22,5,2,20
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 1,For,,123,78,12,111
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 1,Against,,3,2,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 2,For,,89,66,6,83
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 2,Against,,29,12,5,24
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 3,For,,120,79,9,111
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 3,Against,,7,2,2,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 4,For,,114,74,9,105
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 4,Against,,4,4,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 5,For,,120,72,12,108
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 5,Against,,6,6,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 6,For,,99,68,7,92
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 6,Against,,21,8,4,17
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 7,For,,127,79,12,115
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 7,Against,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 8,For,,125,78,12,113
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 8,Against,,2,0,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 9,For,,111,73,9,102
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 9,Against,,13,6,3,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 10,For,,124,75,12,112
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,12,777,PROPOSITION 10,Against,,2,2,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,1,13,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,2,1,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,13,21,0,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,32,59,2,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,KANDY KAYE HORN,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,CHAD PRATHER,,5,9,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,DON HUFFINES,,1,9,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,ALLEN B. WEST,,8,14,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,PAUL BELEW,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,RICK PERRY,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,GOVERNOR,GREG ABBOTT,,37,71,2,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,6,9,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,LIEUTENANT GOVERNOR,DANIEL MILLER,,3,12,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,LIEUTENANT GOVERNOR,ZACH VANCE,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,LIEUTENANT GOVERNOR,DAN PATRICK,,38,74,2,36
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,LIEUTENANT GOVERNOR,AARON SORRELLS,,2,4,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,LIEUTENANT GOVERNOR,TODD M. BULLIS,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,ATTORNEY GENERAL,EVA GUZMAN,,2,7,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,ATTORNEY GENERAL,LOUIE GOHMERT,,29,65,2,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,ATTORNEY GENERAL,GEORGE P. BUSH,,4,5,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,ATTORNEY GENERAL,KEN PAXTON,,14,25,0,14
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,11,14,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,34,74,2,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,0,6,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,4,16,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,2,4,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,4,1,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,12,26,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,3,5,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,7,11,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,9,15,2,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF AGRICULTURE,SID MILLER,,31,67,2,29
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,4,4,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,9,24,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,7,14,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,4,10,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,RAILROAD COMMISSIONER,SARAH STOGNER,,7,7,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,18,34,0,18
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,RAILROAD COMMISSIONER,TOM SLOCUM JR,,6,24,2,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,39,86,2,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,39,84,2,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,15,39,0,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,26,50,2,24
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,40,85,2,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,15,29,0,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,23,57,2,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,40,84,2,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,39,82,2,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,47,93,2,45
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,8,13,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,42,88,2,40
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,40,85,2,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,40,85,2,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,50,93,2,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,50,93,2,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COUNTY JUDGE,TODD TEFTELLER,,47,91,2,45
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,DISTRICT CLERK,KAREN BUNN,,13,27,0,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,DISTRICT CLERK,NICOLE HERNANDEZ,,38,72,2,36
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COUNTY CLERK,TERRI ROSS,,49,91,2,47
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COUNTY TREASURER,BRANDY VICK,,48,88,2,46
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COUNTY COMMISSIONER PRECINCT 4,JAY MILLER,,44,89,2,42
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,JUSTICE OF THE PEACE PRECINCT 4,ANTHONY BETTERTON,,46,86,2,44
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COUNTY CHAIRMAN,CARL BYERS,,32,72,0,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,10,17,2,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 1,For,,51,98,2,49
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 1,Against,,0,4,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 2,For,,41,74,2,39
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 2,Against,,8,27,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 3,For,,47,95,0,47
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 3,Against,,2,7,2,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 4,For,,50,92,2,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 4,Against,,1,8,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 5,For,,42,92,0,42
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 5,Against,,7,8,2,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 6,For,,42,84,2,40
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 6,Against,,5,15,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 7,For,,51,102,2,49
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 7,Against,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 8,For,,51,97,2,49
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 8,Against,,0,4,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 9,For,,45,85,2,43
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 9,Against,,5,14,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 10,For,,50,96,2,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,13,774,PROPOSITION 10,Against,,0,4,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,U. S. REPRESENTATIVE DISTRICT 5,LANCE GOODEN,,51,101,7,44
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,KANDY KAYE HORN,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,CHAD PRATHER,,4,12,1,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,DON HUFFINES,,6,4,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,ALLEN B. WEST,,3,12,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,PAUL BELEW,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,RICK PERRY,,1,1,1,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,GOVERNOR,GREG ABBOTT,,47,87,5,42
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,6,9,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,LIEUTENANT GOVERNOR,DANIEL MILLER,,9,13,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,LIEUTENANT GOVERNOR,ZACH VANCE,,1,2,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,LIEUTENANT GOVERNOR,DAN PATRICK,,43,83,8,35
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,LIEUTENANT GOVERNOR,AARON SORRELLS,,1,4,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,LIEUTENANT GOVERNOR,TODD M. BULLIS,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,ATTORNEY GENERAL,EVA GUZMAN,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,ATTORNEY GENERAL,LOUIE GOHMERT,,36,58,3,33
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,ATTORNEY GENERAL,GEORGE P. BUSH,,2,13,1,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,ATTORNEY GENERAL,KEN PAXTON,,22,43,4,18
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,12,22,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,35,75,8,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,0,4,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,7,23,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,3,1,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,3,8,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,0,14,716,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,19,31,6,13
