political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,ATTORNEY GENERAL,MIKE FIELDS,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,ATTORNEY GENERAL,JOE JAWORSKI,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,ATTORNEY GENERAL,LEE MERRITT,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMPTROLLER OF PUBLIC ACCOUNTS,TIM MAHONEY,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMMISSIONER OF THE GENERAL LAND OFFICE,JINNY SUH,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMMISSIONER OF THE GENERAL LAND OFFICE,MICHAEL LANGE,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COMMISSIONER OF AGRICULTURE,ED IRESON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,RAILROAD COMMISSIONER,LUKE WARFORD,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",DANA HUFFMAN,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6",ROBERT JOHNSON,,1,0,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,,20,162,COUNTY CHAIRMAN,WINIFRED JACKSON,,1,0,0,1
