political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,NON Ballots Cast,race_name,candidate_name,Early Voting Votes,early_votes,election_votes
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,0,0,4
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,6,0,4
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,8,0,9
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,2,0,4
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,5,0,4
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",8,0,9
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,8,0,9
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,9,0,9
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,5,0,8
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,4,0,4
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,9,0,10
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,9,0,10
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,9,0,9
Brazos County,3/1/2022,Republican Primary,,,71,113,0,COUNTY JUDGE,Duane Peters,9,0,8
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,9,0,9
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,5,0,7
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,3,0,4
Brazos County,3/1/2022,Republican Primary,,,71,113,0,DISTRICT CLERK,Krystal Kelly,3,0,2
Brazos County,3/1/2022,Republican Primary,,,71,113,0,DISTRICT CLERK,Gabriel Garcia,4,0,6
Brazos County,3/1/2022,Republican Primary,,,71,113,0,DISTRICT CLERK,Margaret Meece,2,0,3
Brazos County,3/1/2022,Republican Primary,,,71,113,0,COUNTY CLERK,Karen McQueen,9,0,9
Brazos County,3/1/2022,Republican Primary,,,71,113,0,COUNTY TREASURER,Laura Taylor Davis,6,0,4
Brazos County,3/1/2022,Republican Primary,,,71,113,0,COUNTY TREASURER,Cristian Villarreal,2,0,5
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"JUSTICE OF THE PEACE, PRECINCT 1",Kenny E. Elliott,9,0,10
Brazos County,3/1/2022,Republican Primary,,,71,113,0,"CONSTABLE, PRECINCT 1",Jeff W. Reeves,9,0,10
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Kandy Kaye Horn,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Danny Harrison,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Rick Perry,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Allen B. West,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Greg Abbott,1,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Paul Belew,1,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Don Huffines,0,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,GOVERNOR,Chad Prather,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,LIEUTENANT GOVERNOR,Aaron Sorrells,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,LIEUTENANT GOVERNOR,Zach Vance,1,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,LIEUTENANT GOVERNOR,Dan Patrick,0,1,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,LIEUTENANT GOVERNOR,Daniel Miller,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,LIEUTENANT GOVERNOR,Todd M. Bullis,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,LIEUTENANT GOVERNOR,Trayce Bradford,1,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,ATTORNEY GENERAL,Ken Paxton,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,ATTORNEY GENERAL,George P. Bush,0,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,ATTORNEY GENERAL,Louie Gohmert,0,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,ATTORNEY GENERAL,Eva Guzman,2,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,1,1,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,1,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,0,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,0,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF AGRICULTURE,James White,1,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF AGRICULTURE,Sid Miller,0,1,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,1,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,RAILROAD COMMISSIONER,Dawayne Tipton,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,RAILROAD COMMISSIONER,Wayne Christian,0,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,RAILROAD COMMISSIONER,Tom Slocum Jr,0,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,RAILROAD COMMISSIONER,Sarah Stogner,1,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,1,1,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,1,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,0,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,1,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COUNTY JUDGE,Duane Peters,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,1,1,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,DISTRICT CLERK,Krystal Kelly,1,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,DISTRICT CLERK,Gabriel Garcia,0,0,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,DISTRICT CLERK,Margaret Meece,0,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COUNTY CLERK,Karen McQueen,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COUNTY TREASURER,Laura Taylor Davis,1,1,0
Brazos County,3/1/2022,Republican Primary,,,72,81,0,COUNTY TREASURER,Cristian Villarreal,0,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"COUNTY COMMISSIONER, PRECINCT 4",Timothy Delasandro,1,0,1
Brazos County,3/1/2022,Republican Primary,,,72,81,0,"JUSTICE OF THE PEACE, PRECINCT 4",Justin Lopez,1,0,1
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,306,14,277
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Kandy Kaye Horn,6,0,5
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Danny Harrison,0,0,5
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Rick Perry,13,0,6
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Allen B. West,52,0,62
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Greg Abbott,225,13,171
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Paul Belew,1,1,2
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Don Huffines,22,3,36
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,GOVERNOR,Chad Prather,10,0,14
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,LIEUTENANT GOVERNOR,Aaron Sorrells,14,0,14
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,LIEUTENANT GOVERNOR,Zach Vance,10,3,10
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,LIEUTENANT GOVERNOR,Dan Patrick,251,13,207
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,LIEUTENANT GOVERNOR,Daniel Miller,11,1,26
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,LIEUTENANT GOVERNOR,Todd M. Bullis,8,0,5
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,LIEUTENANT GOVERNOR,Trayce Bradford,17,0,27
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,ATTORNEY GENERAL,Ken Paxton,108,6,86
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,ATTORNEY GENERAL,George P. Bush,78,3,95
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,ATTORNEY GENERAL,Louie Gohmert,65,5,64
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,ATTORNEY GENERAL,Eva Guzman,77,3,58
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,44,4,43
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,248,10,215
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,34,5,32
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,25,1,32
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,50,1,46
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,14,0,10
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,11,0,7
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,2,1,7
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,119,4,98
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,9,1,13
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF AGRICULTURE,James White,101,3,93
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF AGRICULTURE,Sid Miller,152,9,134
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,43,1,30
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,RAILROAD COMMISSIONER,Dawayne Tipton,33,1,25
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,RAILROAD COMMISSIONER,Wayne Christian,118,8,94
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,RAILROAD COMMISSIONER,Tom Slocum Jr,89,1,96
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",9,1,8
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,RAILROAD COMMISSIONER,Sarah Stogner,41,2,35
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,294,11,254
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,295,11,253
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,106,5,118
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,149,7,114
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,292,11,255
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,81,6,88
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,174,6,147
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",284,11,250
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,284,11,253
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,288,12,259
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,217,12,175
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"STATE REPRESENTATIVE, DISTRICT 12",Joshua Hamm,18,0,27
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,92,4,96
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,303,11,258
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,298,11,266
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,294,11,256
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COUNTY JUDGE,Duane Peters,297,13,264
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,294,11,261
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,150,8,150
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,139,4,109
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,DISTRICT CLERK,Krystal Kelly,86,1,92
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,DISTRICT CLERK,Gabriel Garcia,108,5,89
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,DISTRICT CLERK,Margaret Meece,112,7,92
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COUNTY CLERK,Karen McQueen,296,12,255
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COUNTY TREASURER,Laura Taylor Davis,153,9,154
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,COUNTY TREASURER,Cristian Villarreal,111,4,70
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"JUSTICE OF THE PEACE, PRECINCT 1",Kenny E. Elliott,293,12,252
Brazos County,3/1/2022,Republican Primary,,,73,2940,0,"CONSTABLE, PRECINCT 1",Jeff W. Reeves,294,11,251
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,12,0,13
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Kandy Kaye Horn,1,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Danny Harrison,0,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Rick Perry,0,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Allen B. West,3,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Greg Abbott,4,0,9
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Paul Belew,1,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Don Huffines,3,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,GOVERNOR,Chad Prather,0,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,LIEUTENANT GOVERNOR,Aaron Sorrells,4,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,LIEUTENANT GOVERNOR,Zach Vance,0,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,LIEUTENANT GOVERNOR,Dan Patrick,5,0,8
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,LIEUTENANT GOVERNOR,Daniel Miller,0,0,4
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,LIEUTENANT GOVERNOR,Todd M. Bullis,0,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,LIEUTENANT GOVERNOR,Trayce Bradford,2,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,ATTORNEY GENERAL,Ken Paxton,5,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,ATTORNEY GENERAL,George P. Bush,6,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,ATTORNEY GENERAL,Louie Gohmert,1,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,ATTORNEY GENERAL,Eva Guzman,0,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMPTROLLER OF PUBLIC ACCOUNTS,Mark V. Goloby,2,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMPTROLLER OF PUBLIC ACCOUNTS,Glenn Hegar,9,0,9
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Don W. Minton,3,0,4
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,0,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jon Spiers,0,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Weston Martinez,2,0,2
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Ben Armenta,0,0,0
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Rufus Lopez,0,0,2
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,2,0,2
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Victor Avila,2,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF AGRICULTURE,James White,4,0,2
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF AGRICULTURE,Sid Miller,6,0,8
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COMMISSIONER OF AGRICULTURE,Carey A. Counsil,1,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,RAILROAD COMMISSIONER,Dawayne Tipton,2,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,RAILROAD COMMISSIONER,Wayne Christian,0,0,1
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,RAILROAD COMMISSIONER,Tom Slocum Jr,7,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,RAILROAD COMMISSIONER,"Marvin ""Sarge"" Summers",0,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,RAILROAD COMMISSIONER,Sarah Stogner,3,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUSTICE, SUPREME COURT, PLACE 3",Debra Lehrmann,11,0,12
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUSTICE, SUPREME COURT, PLACE 5",Rebeca Huddle,11,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUSTICE, SUPREME COURT, PLACE 9",David J. Schenck,7,0,6
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUSTICE, SUPREME COURT, PLACE 9",Evan Young,4,0,6
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 2",Mary Lou Keel,11,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Clint Morgan,4,0,5
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Scott Walker,7,0,8
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","Jesse F. McClure, III",10,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",Tom Maynard,10,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"STATE SENATOR, DISTRICT 5",Charles Schwertner,11,0,12
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"STATE REPRESENTATIVE, DISTRICT 14",John Raney,5,0,6
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"STATE REPRESENTATIVE, DISTRICT 14",John Harvey Slocum,6,0,7
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUSTICE, COURT OF APPEALS DISTRICT 10, PLACE 3",Steve Smith,10,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"DISTRICT JUDGE, 85TH JUDICIAL DISTRICT",Kyle Hawthorne,10,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"DISTRICT JUDGE, 361ST JUDICIAL DISTRICT",David Hilburn,10,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COUNTY JUDGE,Duane Peters,10,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUDGE, COUNTY COURT AT LAW NO. 1",Amanda S. Matzke,9,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Roy Brantley,4,0,9
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUDGE, COUNTY COURT AT LAW NO. 2",Mark Maltsberger,5,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,DISTRICT CLERK,Krystal Kelly,3,0,7
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,DISTRICT CLERK,Gabriel Garcia,4,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,DISTRICT CLERK,Margaret Meece,3,0,3
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COUNTY CLERK,Karen McQueen,10,0,12
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COUNTY TREASURER,Laura Taylor Davis,6,0,9
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,COUNTY TREASURER,Cristian Villarreal,4,0,4
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"COUNTY COMMISSIONER, PRECINCT 4",Timothy Delasandro,10,0,11
Brazos County,3/1/2022,Republican Primary,,,74,1988,0,"JUSTICE OF THE PEACE, PRECINCT 4",Justin Lopez,10,0,11
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,"U.S. REPRESENTATIVE, DISTRICT 10",Michael McCaul,27,2,64
Brazos County,3/1/2022,Republican Primary,,,75,2708,0,GOVERNOR,Kandy Kaye Horn,1,0,4
