COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,President / Vice-President,US Senator,US Senator,US Senator,US Senator,US Senator,US Senator,US Senator,"US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5","US Representative, Dist 5",Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,Railroad Commissioner,"Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Chief Justice, Supreme Court","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 6","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 7","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Justice, Supreme Court, Pl 8","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 3","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 4","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Judge, Ct of Crim App, Pl 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","Member, State BoE, Dist 9","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 4","State Representative, Dist 10","State Representative, Dist 10","State Representative, Dist 10","State Representative, Dist 10","Chief Justice, 12th Ct of App Dist","Chief Justice, 12th Ct of App Dist","Chief Justice, 12th Ct of App Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 3rd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Judge, 392nd Judicial Dist","Dist Attorney, 173rd Judicial Dist","Dist Attorney, 173rd Judicial Dist","Dist Attorney, 173rd Judicial Dist",County Attorney,County Attorney,County Attorney,Sheriff,Sheriff,Sheriff,County Tax Assessor-Collector,County Tax Assessor-Collector,County Tax Assessor-Collector,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,County Commissioner,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,Constable,"Council Member, Place 2","Council Member, Place 2","Council Member, Place 2","Council Member, Place 3","Council Member, Place 3","Council Member, Place 3","Council Member, Place 3","Council Member, Place 4","Council Member, Place 4","Council Member, Place 4","Board of Trustee, Place 1","Board of Trustee, Place 1","Board of Trustee, Place 1","Board of Trustee, Place 2","Board of Trustee, Place 2","Board of Trustee, Place 2","Board of Trustee, Place 2",Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,"Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council Member, At Large","Council, Place 2 - East","Council, Place 2 - East","Council, Place 2 - East","Council, Place 2 - East","Council, Place 4 - West","Council, Place 4 - West","Council, Place 4 - West","Council, Place 4 - West",Mayor – At Large,Mayor – At Large,Mayor – At Large,PROPOSITION A,PROPOSITION A,PROPOSITION A,PROPOSITION A,PROPOSITION B,PROPOSITION B,PROPOSITION B,PROPOSITION B,PROPOSITION C,PROPOSITION C,PROPOSITION C,PROPOSITION C,PROPOSITION D,PROPOSITION D,PROPOSITION D,PROPOSITION D,PROPOSITION E,PROPOSITION E,PROPOSITION E,PROPOSITION E,PROPOSITION F,PROPOSITION F,PROPOSITION F,PROPOSITION F,PROPOSITION G,PROPOSITION G,PROPOSITION G,PROPOSITION G,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,Council At Large,"Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, At Large","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 2","Trustees, Place 2","Trustees, Place 2","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 1","Trustees, Place 4","Trustees, Place 4","Trustees, Place 4","Trustees, Place 5","Trustees, Place 5","Trustees, Place 5","Trustees, Place 5",Mayor – At Large,Mayor – At Large,Mayor – At Large,Mayor – At Large,"Alderman, Place 1","Alderman, Place 1","Alderman, Place 1","Alderman, Place 1","Alderman, Place 3","Alderman, Place 3","Alderman, Place 3","Alderman, Place 3","Alderman, Place 5","Alderman, Place 5","Alderman, Place 5","Trustees, Place 3","Trustees, Place 3","Trustees, Place 3","Trustees, Place 6","Trustees, Place 6","Trustees, Place 6","Trustees, Place 6","Trustees, Place 7","Trustees, Place 7","Trustees, Place 7","Board Member, District 3","Board Member, District 3","Board Member, District 3","Board Member, District 3",
HENDE,0012,2PSS,1487,185,0,161,19,3,2,0,0,0,158,17,3,4,0,0,3,158,17,5,0,5,157,16,5,1,0,6,157,17,6,0,5,161,19,0,5,159,17,4,0,5,160,15,4,0,6,161,20,0,4,164,17,0,4,161,18,0,6,156,23,0,6,163,16,0,6,0,0,0,0,174,0,11,172,0,13,173,0,12,173,0,12,174,0,11,174,0,11,175,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,48,51,14,27,0,130,5,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0012,2PSS,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0013,3,1671,156,0,58,94,0,0,0,2,2,61,87,2,0,1,1,4,58,88,3,0,7,61,87,2,1,0,5,58,90,1,0,7,55,88,0,13,54,92,0,0,10,55,88,1,0,12,54,87,0,15,58,86,0,12,54,88,0,14,54,87,0,15,65,35,0,56,0,0,0,0,80,0,76,79,0,77,85,0,71,77,0,79,88,0,68,98,0,58,96,0,60,0,0,0,80,0,76,0,0,0,90,0,66,0,0,0,0,0,0,0,0,0,0,0,0,80,0,76,85,30,0,41,72,0,84,83,0,73,84,39,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0013,3,1671,493,0,161,321,4,5,0,0,2,165,293,9,9,2,0,15,181,282,11,0,19,161,302,7,5,0,18,159,304,11,0,19,165,309,0,19,161,306,8,0,18,167,298,7,0,21,166,306,0,21,161,310,0,22,166,305,0,22,166,304,0,23,226,177,0,90,0,0,0,0,333,0,160,337,0,156,352,0,141,342,0,151,349,0,144,364,0,129,363,0,130,0,0,0,337,0,156,0,0,0,339,0,154,0,0,0,0,0,0,0,0,0,0,0,0,325,0,157,293,116,0,73,314,0,168,351,0,142,303,119,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0013,3,1671,147,0,57,87,1,1,0,0,1,58,76,2,5,0,0,6,60,74,4,0,9,46,91,0,2,0,8,50,84,2,0,11,52,84,0,11,51,82,3,0,11,52,82,4,0,9,58,81,0,8,50,84,0,13,56,81,0,10,52,85,0,10,72,50,0,25,0,0,0,0,112,0,35,115,0,32,117,0,30,113,0,34,117,0,30,117,0,30,117,0,30,0,0,0,114,0,33,0,0,0,109,0,38,0,0,0,0,0,0,0,0,0,0,0,0,115,0,32,84,47,0,16,111,0,36,115,0,32,94,33,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0013,3,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0014,3B,2838,141,0,110,29,1,0,0,1,0,111,26,1,0,0,1,2,110,24,1,0,6,110,26,1,1,0,3,110,27,1,0,3,112,24,0,5,106,29,1,0,5,110,24,1,0,6,106,29,0,6,108,28,0,5,112,23,0,6,106,27,0,8,115,14,0,12,0,0,0,0,119,0,22,119,0,22,118,0,23,118,0,23,122,0,19,118,0,23,124,0,17,0,0,0,119,0,22,0,0,0,0,0,0,0,0,0,124,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,28,35,40,27,18,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0014,3B,2838,1525,0,1342,164,14,1,2,0,2,1338,151,15,6,0,0,15,1344,141,23,0,17,1334,141,26,4,0,20,1314,163,27,0,21,1344,159,0,22,1330,156,23,0,16,1328,158,22,0,17,1338,166,0,21,1341,157,0,27,1347,157,0,21,1335,170,0,20,1360,129,0,36,0,0,0,0,1442,0,83,1439,0,86,1444,0,81,1443,0,82,1441,0,84,1450,0,75,1458,0,67,0,0,0,1462,0,63,0,0,0,0,0,0,0,0,0,1449,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,598,587,596,354,206,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0014,3B,2838,336,0,266,54,9,4,1,0,2,269,51,5,3,0,0,8,270,47,11,0,8,267,49,10,2,0,8,264,53,12,0,7,275,54,0,7,260,53,14,0,9,267,50,12,0,7,273,56,0,7,274,55,0,7,271,55,0,10,272,56,0,8,271,47,0,18,0,0,0,0,315,0,21,316,0,20,313,0,23,314,0,22,316,0,20,316,0,20,317,0,19,0,0,0,317,0,19,0,0,0,0,0,0,0,0,0,316,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,119,112,125,91,68,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0014,3B,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0015,3C,4272,282,0,165,113,1,0,0,1,2,171,108,1,0,0,0,2,161,106,1,0,14,168,102,4,0,0,8,167,105,2,2,6,166,102,1,13,165,105,2,0,10,167,101,4,0,10,166,102,0,14,169,103,0,10,165,103,0,14,163,107,0,12,176,54,0,52,0,0,0,0,193,0,89,191,0,91,191,0,91,191,0,91,195,0,87,194,0,88,214,0,68,0,0,0,200,0,82,0,0,0,0,0,0,0,0,0,191,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,58,40,3,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,44,35,65,39,37,6,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0015,3C,4272,2576,1,2179,377,12,2,1,0,5,2173,350,28,6,1,0,18,2173,346,36,0,21,2163,327,41,16,0,29,2155,358,37,0,26,2209,340,0,27,2163,355,32,0,26,2171,341,36,0,28,2187,359,0,30,2198,347,0,31,2186,353,0,37,2174,366,0,36,2247,254,0,75,0,0,0,0,2406,0,170,2396,0,180,2399,0,177,2401,0,175,2404,0,172,2421,0,155,2434,0,142,0,0,0,2426,0,150,0,0,0,0,0,0,0,0,0,2402,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,784,621,600,0,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,863,681,1129,545,350,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0015,3C,4272,246,0,194,46,4,1,1,0,0,193,44,3,2,1,0,3,196,38,7,0,5,191,41,7,2,0,5,186,50,5,0,5,193,47,0,6,191,44,6,0,5,192,44,5,0,5,189,51,0,6,194,46,0,6,192,47,0,7,184,56,0,6,202,37,0,7,0,0,0,0,230,0,16,231,0,15,232,0,14,232,0,14,233,0,13,231,0,15,233,0,13,0,0,0,232,0,14,0,0,0,0,0,0,0,0,0,230,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,61,54,41,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,74,62,103,68,55,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0015,3C,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0016,3M,1576,127,0,79,43,3,0,0,0,2,81,40,1,0,0,0,5,79,39,2,0,7,76,39,3,0,0,9,81,38,1,0,7,80,39,0,8,78,39,2,0,8,78,39,3,0,7,77,40,0,10,77,39,0,11,80,38,0,9,74,40,0,13,79,28,0,20,0,0,0,0,88,0,39,88,0,39,84,0,43,87,0,40,90,0,37,93,0,34,98,0,29,0,0,0,91,0,36,0,0,0,0,0,0,0,0,0,89,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,7,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,9,12,12,9,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0016,3M,1576,701,0,616,81,3,0,0,0,1,610,77,6,2,0,0,6,616,72,8,0,5,602,75,9,3,0,12,605,77,7,0,12,614,75,0,12,607,77,6,0,11,607,76,7,0,11,611,77,0,13,610,78,0,13,610,76,0,15,609,80,0,12,623,57,0,21,0,0,0,0,657,0,44,659,0,42,662,0,39,662,0,39,668,0,33,665,0,36,674,0,27,0,0,0,665,0,36,0,0,0,0,0,0,0,0,0,662,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,10,57,34,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,138,99,129,104,71,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0016,3M,1576,279,0,238,36,1,3,1,0,0,235,33,6,1,0,0,4,240,29,6,0,4,237,30,8,0,0,4,237,34,4,0,4,239,34,0,6,234,35,4,0,6,233,30,9,0,7,240,33,0,6,241,32,0,6,238,34,0,7,236,35,0,8,249,22,0,8,0,0,0,0,267,0,12,263,0,16,263,0,16,266,0,13,269,0,10,262,0,17,270,0,9,0,0,0,269,0,10,0,0,0,0,0,0,0,0,0,265,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,14,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,60,50,46,34,24,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0016,3M,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HENDE,0017,3N,1836,141,0,89,46,0,1,2,3,0,95,43,0,0,0,0,1,91,39,0,0,9,91,46,0,0,0,2,93,44,1,0,1,91,45,0,3,90,46,0,0,3,93,44,0,0,2,90,44,0,5,89,45,0,5,89,43,0,7,82,45,0,12,94,17,0,28,0,0,0,0,101,0,38,102,0,37,104,0,35,101,0,38,105,0,34,107,0,32,111,0,28,0,0,0,104,0,35,0,0,0,106,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,102,0,33,53,39,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
