political_subdivision,election_date,election_name,total provisionals ballots,total provisionals ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES SENATOR,John Cornyn,Rep,18,1,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,1,1,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,RAILROAD COMMISSIONER,Matt Sterett,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,SHERIFF,Chad Roberts,Rep,14,2,2,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,SHERIFF,RUSTY SCHRAEDER,,3,0,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,SHERIFF,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,COUNTY COMMISSIONER PRECINCT 3,Ronnie Wilson,Rep,17,2,2,15
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,18,2,2,16
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,TRUSTEES,Joey Casey,,10,2,1,9
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,TRUSTEES,Melinda Harrington,,14,0,1,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon-Gisd,26,TRUSTEES,Noah Landa,,1,1,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,81,15,3,78
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,8,2,4,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,1,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES SENATOR,John Cornyn,Rep,77,16,2,75
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,8,2,5,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,79,16,3,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,6,1,4,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,78,15,3,75
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,7,1,4,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,RAILROAD COMMISSIONER,Matt Sterett,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,79,16,3,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,8,1,4,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,79,15,3,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,8,1,4,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,78,15,3,75
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,8,1,4,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,79,16,3,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,8,1,4,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,80,16,3,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,8,1,4,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,79,16,2,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,9,1,5,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,80,16,3,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,8,1,4,4
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,75,16,3,72
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,9,1,4,5
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,79,16,3,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,80,17,3,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,80,15,3,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,80,15,3,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,77,17,3,74
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,SHERIFF,Chad Roberts,Rep,54,13,2,52
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,SHERIFF,RUSTY SCHRAEDER,,29,2,3,26
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,SHERIFF,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,81,16,4,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,COUNTY COMMISSIONER PRECINCT 2-UNEXPIRED TERM,James Crenshaw,Rep,81,15,3,78
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,79,15,3,76
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,TRUSTEES,Joey Casey,,48,5,3,45
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,TRUSTEES,Melinda Harrington,,27,4,2,25
Eastland County,11/3/2020,2020 November 3rd General,113,23,9-Lake Leon-Gisd,145,TRUSTEES,Noah Landa,,8,4,0,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,472,181,43,429
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,106,37,22,84
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,4,4,1,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,3,0,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,3,1,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES SENATOR,John Cornyn,Rep,453,171,39,414
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,97,34,22,75
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,4,5,1,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES SENATOR,David B. Collins,Grn,6,6,0,6
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,449,165,40,409
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,99,39,22,77
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,9,10,1,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,456,170,40,416
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,85,32,21,64
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,RAILROAD COMMISSIONER,Matt Sterett,Lib,7,10,2,5
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,6,1,0,6
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,440,161,39,401
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,95,35,21,74
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,9,14,2,7
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,439,177,39,400
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,101,37,21,80
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,439,170,37,402
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,91,34,21,70
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,16,10,3,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,434,163,38,396
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,93,36,21,72
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger-COR,1682,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,13,8,2,11
