political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,#FormatVersion 1,,,,,,,,,
WISE,11/3/2020,GENERAL,5,0,15,147,107,SHERIFF,Lane Akin,REP,79,2,62,15
WISE,11/3/2020,GENERAL,5,0,15,147,107,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,80,2,63,15
WISE,11/3/2020,GENERAL,5,0,15,147,107,"CONSTABLE, PRECINCT 4",Kevin Huffman,REP,80,3,62,15
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,805,47,631,127
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,103,15,65,23
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,5,0,4,1
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,1,0,1,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,1,0,1,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,U.S. SENATOR,John Cornyn,REP,808,51,630,127
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,87,12,57,18
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,U.S. SENATOR,Kerry Douglas McKennon,LIB,10,0,7,3
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,U.S. SENATOR,David B. Collins,GRN,4,0,3,1
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"U.S. REPRESENTATIVE, DISTRICT 13",Ronny Jackson,REP,813,50,635,128
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"U.S. REPRESENTATIVE, DISTRICT 13",Gus Trujillo,DEM,80,12,50,18
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"U.S. REPRESENTATIVE, DISTRICT 13",Jack B. Westbrook,LIB,7,0,5,2
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,794,49,621,124
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,85,11,57,17
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,RAILROAD COMMISSIONER,Matt Sterett,LIB,10,0,7,3
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,6,0,3,3
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,789,47,619,123
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,86,13,56,17
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,11,0,8,3
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,803,49,629,125
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,87,12,55,20
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,796,49,625,122
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,84,11,54,19
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,8,0,6,2
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,797,49,626,122
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,75,11,46,18
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,11,0,9,2
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,794,47,624,123
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,86,10,56,20
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,798,48,628,122
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,82,10,52,20
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,800,47,633,120
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,77,10,47,20
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,799,48,629,122
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,82,11,51,20
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,796,49,626,121
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,83,12,52,19
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,15,0,12,3
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,830,48,652,130
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,797,48,628,121
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,79,10,51,18
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,827,46,651,130
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,834,50,653,131
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,836,50,655,131
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,COUNTY ATTORNEY,James M. Stainton,REP,828,49,647,132
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,SHERIFF,Lane Akin,REP,847,51,661,135
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,832,50,650,132
WISE,11/3/2020,GENERAL,3,1,15 - RB,1263,918,"CONSTABLE, PRECINCT 4",Kevin Huffman,REP,825,46,649,130
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,22,2,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,U.S. SENATOR,John Cornyn,REP,22,2,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,U.S. SENATOR,Kerry Douglas McKennon,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,U.S. SENATOR,David B. Collins,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"U.S. REPRESENTATIVE, DISTRICT 13",Ronny Jackson,REP,20,1,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"U.S. REPRESENTATIVE, DISTRICT 13",Gus Trujillo,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"U.S. REPRESENTATIVE, DISTRICT 13",Jack B. Westbrook,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,RAILROAD COMMISSIONER,Matt Sterett,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,20,2,15,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,20,2,15,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,19,0,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,21,1,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,22,2,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,5,1,4,0
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,21,2,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,20,0,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,20,0,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,COUNTY ATTORNEY,James M. Stainton,REP,20,0,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,SHERIFF,Lane Akin,REP,19,0,16,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,20,0,17,3
WISE,11/3/2020,GENERAL,0,0,15 - BISD,33,27,"CONSTABLE, PRECINCT 4",Kevin Huffman,REP,20,0,17,3
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,928,49,694,185
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,124,24,83,17
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,9,1,7,1
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,1,0,1,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,U.S. SENATOR,John Cornyn,REP,905,46,676,183
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,118,24,78,16
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,U.S. SENATOR,Kerry Douglas McKennon,LIB,17,1,15,1
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,U.S. SENATOR,David B. Collins,GRN,8,1,6,1
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"U.S. REPRESENTATIVE, DISTRICT 13",Ronny Jackson,REP,889,34,678,177
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"U.S. REPRESENTATIVE, DISTRICT 13",Gus Trujillo,DEM,112,19,76,17
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"U.S. REPRESENTATIVE, DISTRICT 13",Jack B. Westbrook,LIB,21,2,14,5
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,901,47,676,178
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,111,17,77,17
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,RAILROAD COMMISSIONER,Matt Sterett,LIB,23,4,16,3
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,5,0,4,1
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,906,46,680,180
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,115,21,79,15
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,20,2,16,2
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,920,46,694,180
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,114,21,78,15
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,904,47,680,177
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,115,19,78,18
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,19,2,15,2
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,896,45,675,176
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,108,19,72,17
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,24,3,19,2
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,907,45,685,177
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,124,21,84,19
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,914,46,691,177
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,116,20,77,19
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,906,45,683,178
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,117,21,81,15
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,898,34,688,176
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,115,20,77,18
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,892,38,677,177
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,108,19,74,15
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,26,2,19,5
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,942,46,713,183
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,911,45,690,176
WISE,11/3/2020,GENERAL,10,2,16 - BISD,1433,1064,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,113,19,76,18
