political_subdivison,election_date,election_name,total provisional ballots ,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Brazoria County,11/3/20,General Election ,,,47 - PISD-PL-18,146,"Justice of the Peace Precinct 3, Place 1",Mike Merkel,REP,60,8
Brazoria County,11/3/20,General Election ,,,47 - PISD-PL-18,146,County Constable Precinct 3,"CB ""Buck"" Stevens",REP,58,7
Brazoria County,11/3/20,General Election ,,,47 - PISD-PL-18,146,"Drainage District No. 4 Commissioner, Place 1",Dan Keller,REP,47,5
Brazoria County,11/3/20,General Election ,,,47 - PISD-PL-18,146,"Drainage District No. 4 Commissioner, Place 1",Jim Mooney,DEM,32,6
Brazoria County,11/3/20,General Election ,,,47 - PISD-PL-18,146,"Drainage District No. 4 Commissioner, Place 2","Jeffrey ""Jeff"" H. Brennan",REP,52,5
Brazoria County,11/3/20,General Election ,,,47 - PISD-PL-18,146,"Drainage District No. 4 Commissioner, Place 2",Scott Feuless,DEM,27,6
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,650,94
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,294,32
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,17,6
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Howie Hawkins/Angela Walker,GRE,1,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Rejected write-ins,,1,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Senator,John Cornyn,REP,652,95
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Senator,"Mary ""MJ"" Hegar",DEM,272,33
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Senator,Kerry Douglas McKennon,LIB,22,3
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Senator,David B. Collins,GRE,6,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Representative District 14,Randy Weber,REP,670,97
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,U. S. Representative District 14,Adrienne Bell,DEM,281,34
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,Railroad Commissioner,"James ""Jim"" Wright",REP,643,87
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,Railroad Commissioner,Chrysta Castañeda,DEM,270,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,Railroad Commissioner,Matt Sterett,LIB,22,5
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,6,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Chief Justice, Supreme Court",Nathan Hecht,REP,644,91
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,272,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Chief Justice, Supreme Court",Mark Ash,LIB,28,4
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,666,90
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,270,37
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,641,87
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 7",Staci Williams,DEM,272,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,26,5
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 8",Brett Busby,REP,650,85
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,259,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,26,7
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,656,92
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,277,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,661,93
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,273,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,663,90
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,266,38
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,State Representative District 25,Cody Thane Vasut,REP,656,94
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,State Representative District 25,Patrick Henry,DEM,291,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,654,93
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,273,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,651,90
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,272,37
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,660,92
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,265,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,660,90
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,269,37
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"District Judge, 461st Judicial District",Patrick Bulanek,REP,767,119
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,680,95
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,256,34
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,Sheriff,"L. ""Bo"" Stallman III",REP,778,119
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,County Tax Assessor-Collector,Kristin R. Bulanek,REP,679,96
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,County Tax Assessor-Collector,Andrew Bell,DEM,258,31
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,County Commissioner Precinct 1,"Donald ""Dude"" Payne",REP,767,116
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,"Justice of the Peace Precinct 1, Place 1",Jack Brown,REP,762,117
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-C,1716,County Constable Precinct 1,David Thacker,REP,768,113
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,157,39
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,130,31
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,5,1
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Howie Hawkins/Angela Walker,GRE,1,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Senator,John Cornyn,REP,159,37
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Senator,"Mary ""MJ"" Hegar",DEM,121,31
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Senator,Kerry Douglas McKennon,LIB,6,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Senator,David B. Collins,GRE,2,1
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Representative District 14,Randy Weber,REP,160,38
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,U. S. Representative District 14,Adrienne Bell,DEM,129,30
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,Railroad Commissioner,"James ""Jim"" Wright",REP,154,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,Railroad Commissioner,Chrysta Castañeda,DEM,124,28
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,Railroad Commissioner,Matt Sterett,LIB,8,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,2,3
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Chief Justice, Supreme Court",Nathan Hecht,REP,155,34
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,130,30
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Chief Justice, Supreme Court",Mark Ash,LIB,5,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,159,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,127,31
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,153,33
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 7",Staci Williams,DEM,129,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,4,1
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 8",Brett Busby,REP,152,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,126,29
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,5,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,154,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,129,32
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,155,38
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,125,29
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,160,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,122,33
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,State Representative District 25,Cody Thane Vasut,REP,166,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,State Representative District 25,Patrick Henry,DEM,117,30
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,156,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,127,32
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,158,34
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,124,31
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,165,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,121,33
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,156,35
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,127,32
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"District Judge, 461st Judicial District",Patrick Bulanek,REP,203,50
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,163,38
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,120,30
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,Sheriff,"L. ""Bo"" Stallman III",REP,205,50
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,County Tax Assessor-Collector,Kristin R. Bulanek,REP,159,36
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,County Tax Assessor-Collector,Andrew Bell,DEM,128,32
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,County Commissioner Precinct 1,"Donald ""Dude"" Payne",REP,206,50
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,"Justice of the Peace Precinct 1, Place 1",Jack Brown,REP,214,50
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-D,815,County Constable Precinct 1,David Thacker,REP,207,51
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,148,15
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,93,17
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,1
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Howie Hawkins/Angela Walker,GRE,2,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,President/Vice-President,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Senator,John Cornyn,REP,148,15
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Senator,"Mary ""MJ"" Hegar",DEM,90,13
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Senator,Kerry Douglas McKennon,LIB,2,1
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Senator,David B. Collins,GRE,1,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Senator,Ricardo Turullois-Bonilla,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Senator,Rejected write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Senator,Unassigned write-ins,,0,0
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Representative District 14,Randy Weber,REP,151,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,U. S. Representative District 14,Adrienne Bell,DEM,87,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,Railroad Commissioner,"James ""Jim"" Wright",REP,144,12
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,Railroad Commissioner,Chrysta Castañeda,DEM,90,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,Railroad Commissioner,Matt Sterett,LIB,0,1
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,Railroad Commissioner,"Katija ""Kat"" Gruene",GRE,4,1
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Chief Justice, Supreme Court",Nathan Hecht,REP,144,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,90,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Chief Justice, Supreme Court",Mark Ash,LIB,3,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 6, Unexpired Term",Jane Bland,REP,148,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 6, Unexpired Term",Kathy Cheng,DEM,90,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,147,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 7",Staci Williams,DEM,85,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,4,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 8",Brett Busby,REP,142,13
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,91,15
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,2,2
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,144,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,88,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,142,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,91,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,146,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,83,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,State Representative District 25,Cody Thane Vasut,REP,145,17
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,State Representative District 25,Patrick Henry,DEM,89,13
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Chief Justice, 14th Court of Appeals District",Tracy Elizabeth Christopher,REP,146,15
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Chief Justice, 14th Court of Appeals District",Jane Robinson,DEM,86,15
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, 1st Court of Appeals District, Place 3",Russell Lloyd,REP,139,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, 1st Court of Appeals District, Place 3",Veronica Rivas-Molloy,DEM,90,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,143,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, 1st Court of Appeals District, Place 5",Amparo Monique Guerra,DEM,90,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, 14th Court of Appeals District, Place 7",Ken Wise,REP,143,15
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice, 14th Court of Appeals District, Place 7","Tamika ""Tami"" Craft",DEM,87,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"District Judge, 461st Judicial District",Patrick Bulanek,REP,171,22
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Courtney Gilbert,REP,148,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Judge, County Court at Law No. 1 & Probate Court, Unexpired Term",Terence Norman,DEM,82,15
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,Sheriff,"L. ""Bo"" Stallman III",REP,175,22
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,County Tax Assessor-Collector,Kristin R. Bulanek,REP,148,14
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,County Tax Assessor-Collector,Andrew Bell,DEM,87,16
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,County Commissioner Precinct 1,"Donald ""Dude"" Payne",REP,176,18
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,"Justice of the Peace Precinct 1, Place 1",Jack Brown,REP,176,20
Brazoria County,11/3/20,General Election ,,,48 - CLUTE-E,505,County Constable Precinct 1,David Thacker,REP,174,17
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Donald J. Trump/Michael R. Pence,REP,115,18
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,39,7
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,1
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Howie Hawkins/Angela Walker,GRE,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Abram Loeb/Jennifer Jairala,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Brian Carroll/Amar Patel,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Gloria La Riva/Leonard Peltier,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Kasey Wells/Rachel Wells,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,President R. Boddie/Eric C. Stoneham,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Robert Morrow/Anne Beckett,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Todd Cella/Tim Cella,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Tom Hoefling/Andy Prior,,0,0
Brazoria County,11/3/20,General Election ,,,48,256,President/Vice-President,Rejected write-ins,,0,0
