political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,election_votes,early_votes
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #6,No,DEM,1,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #7,Yes,DEM,19,15
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #7,No,DEM,2,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #8,Yes,DEM,19,15
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #8,No,DEM,2,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #9,Yes,DEM,20,15
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #9,No,DEM,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #10,Yes,DEM,19,15
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #10,No,DEM,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #11,Yes,DEM,20,14
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition #11,No,DEM,0,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 1,Yes,REP,65,70
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 1,No,REP,17,20
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 2,Yes,REP,60,74
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 2,No,REP,20,17
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 3,Yes,REP,72,84
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 3,No,REP,10,5
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 4,Yes,REP,80,83
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 4,No,REP,2,4
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 5,Yes,REP,76,85
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 5,No,REP,8,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 6,Yes,REP,73,85
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 6,No,REP,8,5
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 7,Yes,REP,84,87
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 7,No,REP,0,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 8,Yes,REP,80,88
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 8,No,REP,1,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 9,Yes,REP,76,87
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 9,No,REP,7,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 10,Yes,REP,78,85
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,28,0,Proposition 10,No,REP,6,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Robby Wells,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Andrew Yang,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Michael Bennet,DEM,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Michael R. Bloomberg,DEM,6,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Tulsi Gabbard,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Julián Castro,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Cory Booker,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Joseph R. Biden,DEM,17,6
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Marianne Williamson,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Pete Buttigieg,DEM,1,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Tom Steyer,DEM,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Bernie Sanders,DEM,7,8
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Deval Patrick,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,John K. Delaney,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Elizabeth Warren,DEM,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Amy Klobuchar,DEM,1,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,"Annie ""Mamá"" Garcia",DEM,6,4
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Michael Cooper,DEM,1,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,"Mary ""MJ"" Hegar",DEM,7,6
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Adrian Ocegueda,DEM,2,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Amanda K. Edwards,DEM,3,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Jack Daniel Foster Jr,DEM,5,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Sema Hernandez,DEM,1,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,D.R. Hunter,DEM,3,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Cristina Tzintzun Ramirez,DEM,1,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Victor Hugo Harris,DEM,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Chris Bell,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Royce West,DEM,0,4
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Jon Mark Hogg,DEM,29,20
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,13,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Railroad Commissioner,Kelly Stone,DEM,6,5
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Railroad Commissioner,Mark Watson,DEM,7,5
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Railroad Commissioner,Chrysta Castañeda,DEM,3,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,25,14
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,4,7
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 6 - Unexpired Term",Kathy Cheng,DEM,18,17
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 6 - Unexpired Term",Larry Praeger,DEM,10,5
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 7",Staci Williams,DEM,21,16
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,8,6
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,19,13
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,9,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,DEM,6,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,DEM,6,4
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,DEM,16,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,DEM,15,17
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,DEM,14,5
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,DEM,29,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Member, State Board of Education, District 14",Greg Alvord,DEM,29,19
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,County Chair,Carla Schoonover-Porter,DEM,31,19
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Donald J. Trump,REP,84,92
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Zoltan G. Istvan,REP,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Bob Ely,REP,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Bill Weld,REP,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,"Roque ""Rocky"" De La Fuente Guerra",REP,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Matthew John Matern,REP,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Joe Walsh,REP,0,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,President,Uncommitted,REP,4,7
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Dwayne Stovall,REP,18,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Mark Yancey,REP,7,8
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,Virgil Bierschwale,REP,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,John Cornyn,REP,51,58
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,United States Senator,John Anthony Castro,REP,9,6
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",J.D. Faircloth,REP,9,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Wesley W. Virdell,REP,1,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Robert Tucker,REP,12,4
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Ned Luscombe,REP,7,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Jamie Berryhill,REP,10,8
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Casey Gray,REP,10,11
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Brandon Batch,REP,11,27
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",Gene Barber,REP,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",J. Ross Lacy,REP,2,4
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"United States Representative,
District No. 11",August Pfluger,REP,13,20
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Railroad Commissioner,"James ""Jim"" Wright",REP,67,55
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Railroad Commissioner,Ryan Sitton,REP,15,30
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,82,82
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,82,82
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,81,84
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,81,85
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,57,41
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,22,43
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,75,83
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,79,82
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Member, State Board of Education, District 14",Sue Melton-Malone,REP,67,54
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Member, State Board of Education, District 14",Maria Y. Berry,REP,15,27
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"State Representative, District 60",Jon Francis,REP,32,39
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"State Representative, District 60",Glenn Rogers,REP,40,40
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"State Representative, District 60",Kellye Sorelle,REP,6,8
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"State Representative, District 60",Christopher M. Perricone,REP,10,11
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, 11th Court of Appeals District, Place 2",Frank Hunold,REP,35,24
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, 11th Court of Appeals District, Place 2",Bruce Williams,REP,44,54
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Justice, 11th Court of Appeals District, Place 3",W. Stacy Trotter,REP,80,79
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"District Judge, 29th Judicial District",Michael Moore,REP,80,86
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"District Attorney, 29th Judicial District",Kriste Burnett,REP,50,58
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"District Attorney, 29th Judicial District",Kristina Massey,REP,31,33
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,County Attorney,Cynthia Dillard Ince,REP,44,47
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,County Attorney,Maegan Kostiha,REP,37,46
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"District Clerk, Unexpired Term",Stacie L. Frye,REP,34,27
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"District Clerk, Unexpired Term",Sherry Roberson,REP,27,28
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"District Clerk, Unexpired Term",Jonna Banks,REP,24,39
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Sheriff,Brett McGuire,REP,80,87
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,County Tax Assessor-Collector,Stacy Choate,REP,63,73
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,County Tax Assessor-Collector,Stephanie Dunn,REP,24,25
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Constable, Precinct No. 5",Scott Mitcham,REP,47,57
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,"Constable, Precinct No. 5",Frank Baker,REP,35,42
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,County Chairman,Barbara Upham,REP,83,87
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #1,Yes,DEM,33,20
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #1,No,DEM,1,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #2,Yes,DEM,34,20
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #2,No,DEM,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #3,Yes,DEM,34,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #3,No,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #4,Yes,DEM,33,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #4,No,DEM,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #5,Yes,DEM,33,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #5,No,DEM,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #6,Yes,DEM,33,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #6,No,DEM,1,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #7,Yes,DEM,33,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #7,No,DEM,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #8,Yes,DEM,33,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #8,No,DEM,1,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #9,Yes,DEM,34,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #9,No,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #10,Yes,DEM,33,21
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #10,No,DEM,1,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #11,Yes,DEM,33,19
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition #11,No,DEM,1,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 1,Yes,REP,75,83
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 1,No,REP,14,18
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 2,Yes,REP,73,84
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 2,No,REP,13,18
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 3,Yes,REP,75,89
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 3,No,REP,10,10
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 4,Yes,REP,80,92
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 4,No,REP,5,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 5,Yes,REP,75,87
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 5,No,REP,10,14
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 6,Yes,REP,81,93
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 6,No,REP,4,8
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 7,Yes,REP,85,102
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 7,No,REP,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 8,Yes,REP,85,100
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 8,No,REP,1,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 9,Yes,REP,77,100
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 9,No,REP,8,4
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 10,Yes,REP,80,94
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,29,0,Proposition 10,No,REP,4,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Robby Wells,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Andrew Yang,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Michael Bennet,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Michael R. Bloomberg,DEM,7,7
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Tulsi Gabbard,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Julián Castro,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Cory Booker,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Joseph R. Biden,DEM,11,9
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Marianne Williamson,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Pete Buttigieg,DEM,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Tom Steyer,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Bernie Sanders,DEM,0,6
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Deval Patrick,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,John K. Delaney,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Elizabeth Warren,DEM,0,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,President,Amy Klobuchar,DEM,0,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,"Annie ""Mamá"" Garcia",DEM,4,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Michael Cooper,DEM,2,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,"Mary ""MJ"" Hegar",DEM,3,12
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Adrian Ocegueda,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Amanda K. Edwards,DEM,2,3
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Jack Daniel Foster Jr,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Sema Hernandez,DEM,1,1
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,D.R. Hunter,DEM,1,2
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Cristina Tzintzun Ramirez,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Victor Hugo Harris,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Chris Bell,DEM,0,0
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,United States Senator,Royce West,DEM,1,5
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,"United States Representative,
District No. 11",Jon Mark Hogg,DEM,12,24
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,4,6
Palo Pinto County,3/3/2020,March 3rd Primary,0,0,30,0,Railroad Commissioner,Kelly Stone,DEM,3,7
