political_subdivision,election_date,election_name,total provisional ballots ,total provisionals counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes
Brazos County,3/3/2020,Primary,,,2,5171,Proposition 8,No,,8,12
Brazos County,3/3/2020,Primary,,,2,5171,Proposition 9,Yes,,603,620
Brazos County,3/3/2020,Primary,,,2,5171,Proposition 9,No,,20,39
Brazos County,3/3/2020,Primary,,,2,5171,Proposition 10,Yes,,576,612
Brazos County,3/3/2020,Primary,,,2,5171,Proposition 10,No,,45,42
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Bob Ely,REP,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Donald J. Trump,REP,67,104
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Joe Walsh,REP,1,2
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Matthew John Matern,REP,0,1
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Bill Weld,REP,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Uncommitted,REP,4,5
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Tom Steyer,DEM,1,1
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Amy Klobuchar,DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Andrew Yang,DEM,0,2
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Cory Booker,DEM,1,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Michael Bennet,DEM,0,4
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Joseph R. Biden,DEM,12,26
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Robby Wells,DEM,0,1
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Elizabeth Warren,DEM,4,3
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Bernie Sanders,DEM,5,15
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Pete Buttigieg,DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Michael R. Bloomberg,DEM,5,1
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,John K. Delaney,DEM,1,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,US Senator,John Anthony Castro,REP,4,11
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Virgil Bierschwale,REP,0,1
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Dwayne Stovall,REP,8,17
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Mark Yancey,REP,2,9
Brazos County,3/3/2020,Primary,,,3,979,US Senator,John Cornyn,REP,56,71
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Cristina Tzintzun Ramirez,DEM,4,13
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Sema Hernandez,DEM,3,7
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Royce West,DEM,9,7
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Jack Daniel Foster Jr,DEM,1,3
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Adrian Ocegueda,DEM,0,1
Brazos County,3/3/2020,Primary,,,3,979,US Senator,D.R. Hunter,DEM,1,3
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Victor Hugo Harris,DEM,0,7
Brazos County,3/3/2020,Primary,,,3,979,US Senator,"Mary ""MJ"" Hegar",DEM,6,3
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Michael Cooper,DEM,0,0
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Chris Bell,DEM,1,1
Brazos County,3/3/2020,Primary,,,3,979,US Senator,Amanda K. Edwards,DEM,3,1
Brazos County,3/3/2020,Primary,,,3,979,US Senator,"Annie ""Mamá"" Garcia",DEM,1,4
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Pete Sessions,REP,25,44
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Scott Bland,REP,0,2
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Trent Sutton,REP,3,13
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,George W. Hindman,REP,13,13
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Laurie Godfrey McReynolds,REP,0,2
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Kristen Alamo Rowin,REP,2,4
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Ahmad Adnan,REP,1,0
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Elianor Vessali,REP,12,16
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Renée Swann,REP,11,10
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Jeff Oppenheim,REP,1,1
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Todd Kent,REP,2,5
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,David Saucedo,REP,1,0
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,William Foster III,DEM,8,21
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,David Anthony Jaramillo,DEM,5,12
Brazos County,3/3/2020,Primary,,,3,979,US Representative District 17,Rick Kennedy,DEM,13,16
Brazos County,3/3/2020,Primary,,,3,979,Railroad Commissioner,Ryan Sitton,REP,21,54
Brazos County,3/3/2020,Primary,,,3,979,Railroad Commissioner,"James ""Jim"" Wright",REP,40,47
Brazos County,3/3/2020,Primary,,,3,979,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,7,17
Brazos County,3/3/2020,Primary,,,3,979,Railroad Commissioner,Kelly Stone,DEM,3,7
Brazos County,3/3/2020,Primary,,,3,979,Railroad Commissioner,Chrysta Castañeda,DEM,10,12
Brazos County,3/3/2020,Primary,,,3,979,Railroad Commissioner,Mark Watson,DEM,7,13
Brazos County,3/3/2020,Primary,,,3,979,"Chief Justice, Supreme Court",Nathan Hecht,REP,59,99
Brazos County,3/3/2020,Primary,,,3,979,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,4,13
Brazos County,3/3/2020,Primary,,,3,979,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,23,37
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 6",Jane Bland,REP,56,97
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,7,17
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,20,33
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,58,96
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,10,20
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 7",Staci Williams,DEM,17,30
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 8",Brett Busby,REP,54,97
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,18,35
Brazos County,3/3/2020,Primary,,,3,979,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,8,16
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,33,51
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,29,47
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,19,36
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,4,8
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,4,7
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,56,94
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,4,11
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,23,39
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,56,95
Brazos County,3/3/2020,Primary,,,3,979,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,27,51
Brazos County,3/3/2020,Primary,,,3,979,Member State Board of Education District 8,Audrey Young,REP,55,97
Brazos County,3/3/2020,Primary,,,3,979,State Representative District 12,Kyle Kacal,REP,63,97
Brazos County,3/3/2020,Primary,,,3,979,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,58,96
Brazos County,3/3/2020,Primary,,,3,979,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,58,95
Brazos County,3/3/2020,Primary,,,3,979,"District Judge, 272ND Judicial District",John Brick,REP,37,46
Brazos County,3/3/2020,Primary,,,3,979,"District Judge, 272ND Judicial District",George J. Wise,REP,30,55
Brazos County,3/3/2020,Primary,,,3,979,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,62,98
Brazos County,3/3/2020,Primary,,,3,979,County Attorney,Earl Gray,REP,53,72
Brazos County,3/3/2020,Primary,,,3,979,County Attorney,Eric Quisenberry,REP,16,31
Brazos County,3/3/2020,Primary,,,3,979,County Attorney,Freddie Medina,DEM,28,50
Brazos County,3/3/2020,Primary,,,3,979,Sheriff,Wayne Dicky,REP,40,56
Brazos County,3/3/2020,Primary,,,3,979,Sheriff,Jason James,REP,30,52
Brazos County,3/3/2020,Primary,,,3,979,Sheriff,Patrick Logan,DEM,27,50
Brazos County,3/3/2020,Primary,,,3,979,County Tax Assessor-Collector,Kristeen Roe,REP,59,104
Brazos County,3/3/2020,Primary,,,3,979,County Chair,David Hilburn,REP,57,100
Brazos County,3/3/2020,Primary,,,3,979,County Chair,Wanda J. Watson,DEM,28,49
Brazos County,3/3/2020,Primary,,,3,979,Proposition #1,Yes,,29,52
Brazos County,3/3/2020,Primary,,,3,979,Proposition #1,No,,0,1
Brazos County,3/3/2020,Primary,,,3,979,Proposition #2,Yes,,28,52
Brazos County,3/3/2020,Primary,,,3,979,Proposition #2,No,,1,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition #3,Yes,,29,52
Brazos County,3/3/2020,Primary,,,3,979,Proposition #3,No,,0,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition #4,Yes,,29,53
Brazos County,3/3/2020,Primary,,,3,979,Proposition #4,No,,0,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition #5,Yes,,28,51
Brazos County,3/3/2020,Primary,,,3,979,Proposition #5,No,,1,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition #6,Yes,,28,52
Brazos County,3/3/2020,Primary,,,3,979,Proposition #6,No,,1,1
Brazos County,3/3/2020,Primary,,,3,979,Proposition #7,Yes,,27,53
Brazos County,3/3/2020,Primary,,,3,979,Proposition #7,No,,1,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition #8,Yes,,28,53
Brazos County,3/3/2020,Primary,,,3,979,Proposition #8,No,,1,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition #9,Yes,,28,50
Brazos County,3/3/2020,Primary,,,3,979,Proposition #9,No,,1,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition #10,Yes,,29,52
Brazos County,3/3/2020,Primary,,,3,979,Proposition #10,No,,0,1
Brazos County,3/3/2020,Primary,,,3,979,Proposition #11,Yes,,26,51
Brazos County,3/3/2020,Primary,,,3,979,Proposition #11,No,,2,0
Brazos County,3/3/2020,Primary,,,3,979,Proposition 1,Yes,,64,98
Brazos County,3/3/2020,Primary,,,3,979,Proposition 1,No,,8,12
Brazos County,3/3/2020,Primary,,,3,979,Proposition 2,Yes,,65,94
Brazos County,3/3/2020,Primary,,,3,979,Proposition 2,No,,6,16
Brazos County,3/3/2020,Primary,,,3,979,Proposition 3,Yes,,67,106
Brazos County,3/3/2020,Primary,,,3,979,Proposition 3,No,,3,3
Brazos County,3/3/2020,Primary,,,3,979,Proposition 4,Yes,,67,100
Brazos County,3/3/2020,Primary,,,3,979,Proposition 4,No,,4,8
Brazos County,3/3/2020,Primary,,,3,979,Proposition 5,Yes,,63,102
Brazos County,3/3/2020,Primary,,,3,979,Proposition 5,No,,6,8
Brazos County,3/3/2020,Primary,,,3,979,Proposition 6,Yes,,71,103
Brazos County,3/3/2020,Primary,,,3,979,Proposition 6,No,,1,6
Brazos County,3/3/2020,Primary,,,3,979,Proposition 7,Yes,,71,105
Brazos County,3/3/2020,Primary,,,3,979,Proposition 7,No,,0,1
Brazos County,3/3/2020,Primary,,,3,979,Proposition 8,Yes,,72,104
Brazos County,3/3/2020,Primary,,,3,979,Proposition 8,No,,0,3
Brazos County,3/3/2020,Primary,,,3,979,Proposition 9,Yes,,68,104
Brazos County,3/3/2020,Primary,,,3,979,Proposition 9,No,,2,5
Brazos County,3/3/2020,Primary,,,3,979,Proposition 10,Yes,,65,98
Brazos County,3/3/2020,Primary,,,3,979,Proposition 10,No,,6,10
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Bob Ely,REP,1,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Donald J. Trump,REP,7,10
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Joe Walsh,REP,1,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Matthew John Matern,REP,0,1
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Bill Weld,REP,1,1
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Uncommitted,REP,0,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Tom Steyer,DEM,1,2
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Amy Klobuchar,DEM,2,2
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Andrew Yang,DEM,1,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Cory Booker,DEM,2,3
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Michael Bennet,DEM,0,3
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Joseph R. Biden,DEM,58,93
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Robby Wells,DEM,1,1
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Elizabeth Warren,DEM,2,2
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Bernie Sanders,DEM,11,26
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Pete Buttigieg,DEM,2,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Michael R. Bloomberg,DEM,14,13
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,4,1732,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,John Anthony Castro,REP,1,1
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Virgil Bierschwale,REP,0,0
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Dwayne Stovall,REP,1,0
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Mark Yancey,REP,0,1
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,John Cornyn,REP,10,9
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Cristina Tzintzun Ramirez,DEM,14,29
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Sema Hernandez,DEM,16,11
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Royce West,DEM,24,24
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Jack Daniel Foster Jr,DEM,5,21
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Adrian Ocegueda,DEM,1,9
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,D.R. Hunter,DEM,3,8
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Victor Hugo Harris,DEM,6,9
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,"Mary ""MJ"" Hegar",DEM,1,1
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Michael Cooper,DEM,7,4
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Chris Bell,DEM,1,3
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,Amanda K. Edwards,DEM,7,5
Brazos County,3/3/2020,Primary,,,4,1732,US Senator,"Annie ""Mamá"" Garcia",DEM,4,2
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Pete Sessions,REP,6,7
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Scott Bland,REP,0,0
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Trent Sutton,REP,2,2
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,George W. Hindman,REP,1,0
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Laurie Godfrey McReynolds,REP,1,0
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Kristen Alamo Rowin,REP,1,1
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Ahmad Adnan,REP,1,0
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Elianor Vessali,REP,0,1
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Renée Swann,REP,0,0
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Todd Kent,REP,0,0
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,David Saucedo,REP,0,1
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,William Foster III,DEM,30,49
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,David Anthony Jaramillo,DEM,15,25
Brazos County,3/3/2020,Primary,,,4,1732,US Representative District 17,Rick Kennedy,DEM,41,55
Brazos County,3/3/2020,Primary,,,4,1732,Railroad Commissioner,Ryan Sitton,REP,3,5
Brazos County,3/3/2020,Primary,,,4,1732,Railroad Commissioner,"James ""Jim"" Wright",REP,8,7
Brazos County,3/3/2020,Primary,,,4,1732,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,29,56
Brazos County,3/3/2020,Primary,,,4,1732,Railroad Commissioner,Kelly Stone,DEM,14,17
Brazos County,3/3/2020,Primary,,,4,1732,Railroad Commissioner,Chrysta Castañeda,DEM,13,15
Brazos County,3/3/2020,Primary,,,4,1732,Railroad Commissioner,Mark Watson,DEM,32,37
Brazos County,3/3/2020,Primary,,,4,1732,"Chief Justice, Supreme Court",Nathan Hecht,REP,9,13
Brazos County,3/3/2020,Primary,,,4,1732,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,33,45
Brazos County,3/3/2020,Primary,,,4,1732,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,53,79
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 6",Jane Bland,REP,10,12
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,33,55
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,52,70
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,10,13
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,33,41
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 7",Staci Williams,DEM,52,85
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 8",Brett Busby,REP,9,13
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,48,69
Brazos County,3/3/2020,Primary,,,4,1732,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,36,54
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,5,6
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,7,6
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,50,64
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,13,30
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,22,28
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,10,12
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,19,33
Brazos County,3/3/2020,Primary,,,4,1732,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,67,90
