political_subdivision,election_date,election_name,total Prov ballots,total prov ballots counted,precinct_number,reg_voters,reg_voters,race_name,candidate_name,party  code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,50,50,1,49
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,"County Commissioner, Precinct 3",Lilly Wilkinson,,26,24,0,26
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,"County Commissioner, Precinct 3",Raul Lopez Jr,,34,37,1,33
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,County Chairman,Michael Carter,,47,53,1,46
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 1,Yes,,58,55,1,57
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 1,No,,2,6,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 2,Yes,,51,44,1,50
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 2,No,,10,16,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 3,Yes,,56,51,1,55
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 3,No,,2,9,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 4,Yes,,56,55,1,55
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 4,No,,4,5,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 5,Yes,,54,56,1,53
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 5,No,,6,3,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 6,Yes,,56,58,1,55
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 6,No,,4,2,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 7,Yes,,60,60,1,59
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 7,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 8,Yes,,59,59,1,58
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 8,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 9,Yes,,59,58,1,58
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 9,No,,1,2,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 10,Yes,,57,53,1,56
San Patricio County,3/3/2020,Republican Primary Election,,,117,535,535,Proposition 10,No,,3,7,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,Joe Walsh,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,"Roque ""Rocky"" De La Fuente Guerra",,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,Donald J. Trump,,51,72,1,50
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,Bill Weld,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,President,Uncommitted,,2,7,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,United States Senator,Mark Yancey,,3,12,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,United States Senator,Virgil Bierschwale,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,United States Senator,Dwayne Stovall,,9,13,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,United States Senator,John Cornyn,,33,46,0,33
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,United States Senator,John Anthony Castro,,6,6,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"United States Representative,
District No. 34",Rey Gonzalez,,20,35,0,20
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"United States Representative,
District No. 34",Rod Lingsch,,27,40,0,27
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Railroad Commissioner,Ryan Sitton,,12,20,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Railroad Commissioner,"James ""Jim"" Wright",,35,54,0,35
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Chief Justice, Supreme Court",Nathan Hecht,,45,71,1,44
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,45,66,1,44
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Justice, Supreme Court, Place 7",Jeff Boyd,,44,66,1,43
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Justice, Supreme Court, Place 8",Brett Busby,,45,67,1,44
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,30,39,0,30
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,17,32,0,17
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,42,68,1,41
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Judge, Court of Criminal Appeals, Place 9",David Newell,,45,68,1,44
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"State Senator, District 21",Frank Pomeroy,,44,65,1,43
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"State Representative, District 43",J. M. Lozano,,43,68,1,42
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,43,62,1,42
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,42,64,1,41
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"District Judge, 343rd Judicial District",Janna K. Whatley,,44,69,1,43
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"District Attorney, 36th Judicial District",Samuel Smith Jr,,46,65,1,45
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,County Attorney,Tamara Cochran-May,,45,63,1,44
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Sheriff,Oscar Rivera,,18,27,0,18
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Sheriff,Daniel Lorberau,,35,54,0,35
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,44,67,1,43
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"County Commissioner, Precinct 3",Lilly Wilkinson,,30,55,0,30
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,"County Commissioner, Precinct 3",Raul Lopez Jr,,16,20,0,16
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,County Chairman,Michael Carter,,44,64,0,44
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 1,Yes,,47,60,1,46
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 1,No,,7,20,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 2,Yes,,41,60,1,40
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 2,No,,10,20,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 3,Yes,,51,70,1,50
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 3,No,,1,8,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 4,Yes,,50,71,0,50
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 4,No,,1,7,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 5,Yes,,48,64,1,47
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 5,No,,0,15,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 6,Yes,,48,66,1,47
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 6,No,,1,12,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 7,Yes,,52,75,1,51
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 7,No,,0,4,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 8,Yes,,49,74,1,48
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 8,No,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 9,Yes,,47,73,1,46
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 9,No,,3,5,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 10,Yes,,47,72,0,47
San Patricio County,3/3/2020,Republican Primary Election,,,118,2301,2301,Proposition 10,No,,1,6,1,0
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,Joe Walsh,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,"Roque ""Rocky"" De La Fuente Guerra",,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,Donald J. Trump,,98,85,1,97
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,Bill Weld,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,President,Uncommitted,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,United States Senator,Mark Yancey,,2,6,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,United States Senator,Virgil Bierschwale,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,United States Senator,Dwayne Stovall,,8,7,0,8
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,United States Senator,John Cornyn,,89,67,1,88
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,United States Senator,John Anthony Castro,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"United States Representative,
District No. 27",Michael Cloud,,101,85,1,100
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Railroad Commissioner,Ryan Sitton,,25,22,0,25
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Railroad Commissioner,"James ""Jim"" Wright",,64,57,1,63
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Chief Justice, Supreme Court",Nathan Hecht,,84,79,1,83
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,85,76,1,84
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Justice, Supreme Court, Place 7",Jeff Boyd,,85,78,1,84
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Justice, Supreme Court, Place 8",Brett Busby,,88,76,1,87
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,45,46,1,44
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,37,29,0,37
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,82,78,1,81
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Judge, Court of Criminal Appeals, Place 9",David Newell,,83,76,1,82
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"State Senator, District 21",Frank Pomeroy,,84,75,1,83
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"State Representative, District 43",J. M. Lozano,,89,78,1,88
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,83,77,1,82
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,84,75,1,83
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"District Judge, 343rd Judicial District",Janna K. Whatley,,92,77,1,91
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"District Attorney, 36th Judicial District",Samuel Smith Jr,,83,75,1,82
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,County Attorney,Tamara Cochran-May,,90,79,1,89
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Sheriff,Oscar Rivera,,58,36,0,58
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Sheriff,Daniel Lorberau,,41,44,1,40
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,88,76,1,87
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,"Constable, Precinct No. 4",Parnell Haynes,,88,78,1,87
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,County Chairman,Michael Carter,,87,78,1,86
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 1,Yes,,93,82,1,92
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 1,No,,7,7,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 2,Yes,,89,80,1,88
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 2,No,,10,9,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 3,Yes,,96,86,1,95
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 3,No,,3,2,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 4,Yes,,93,87,1,92
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 4,No,,7,2,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 5,Yes,,86,78,1,85
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 5,No,,12,10,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 6,Yes,,96,83,1,95
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 6,No,,4,3,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 7,Yes,,98,86,1,97
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 7,No,,2,3,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 8,Yes,,101,87,1,100
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 8,No,,0,2,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 9,Yes,,92,83,1,91
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 9,No,,3,5,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 10,Yes,,87,81,1,86
San Patricio County,3/3/2020,Republican Primary Election,,,119,1179,1179,Proposition 10,No,,11,6,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,Joe Walsh,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,"Roque ""Rocky"" De La Fuente Guerra",,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,Donald J. Trump,,94,67,4,90
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,Bob Ely,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,President,Uncommitted,,0,2,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,United States Senator,Mark Yancey,,5,2,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,United States Senator,Virgil Bierschwale,,1,1,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,United States Senator,Dwayne Stovall,,12,9,2,10
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,United States Senator,John Cornyn,,65,48,2,63
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,United States Senator,John Anthony Castro,,3,2,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"United States Representative,
District No. 27",Michael Cloud,,82,63,4,78
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Railroad Commissioner,Ryan Sitton,,21,12,4,17
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Railroad Commissioner,"James ""Jim"" Wright",,58,48,0,58
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Chief Justice, Supreme Court",Nathan Hecht,,78,58,4,74
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,76,58,4,72
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Justice, Supreme Court, Place 7",Jeff Boyd,,79,53,4,75
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Justice, Supreme Court, Place 8",Brett Busby,,78,53,4,74
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,45,30,2,43
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,33,23,2,31
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,75,50,4,71
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Judge, Court of Criminal Appeals, Place 9",David Newell,,78,49,4,74
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"State Senator, District 21",Frank Pomeroy,,76,48,4,72
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"State Representative, District 43",J. M. Lozano,,82,56,4,78
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,72,45,4,68
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,70,46,4,66
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"District Judge, 343rd Judicial District",Janna K. Whatley,,82,46,4,78
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"District Attorney, 36th Judicial District",Samuel Smith Jr,,71,49,3,68
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,County Attorney,Tamara Cochran-May,,73,49,3,70
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Sheriff,Oscar Rivera,,66,34,4,62
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Sheriff,Daniel Lorberau,,25,30,0,25
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,75,47,4,71
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Constable, Precinct No. 6",Kody Fahrenthold,,77,49,3,74
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,"Constable, Precinct No. 6",Ronald Howe,,13,15,1,12
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,County Chairman,Michael Carter,,78,52,4,74
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 1,Yes,,83,59,4,79
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 1,No,,8,10,0,8
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 2,Yes,,83,59,4,79
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 2,No,,8,10,0,8
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 3,Yes,,86,64,4,82
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 3,No,,3,4,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 4,Yes,,85,67,4,81
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 4,No,,4,2,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 5,Yes,,73,62,3,70
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 5,No,,17,6,1,16
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 6,Yes,,88,67,4,84
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 6,No,,2,1,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 7,Yes,,93,69,4,89
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 7,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 8,Yes,,91,67,4,87
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 8,No,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 9,Yes,,85,65,4,81
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 9,No,,1,5,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 10,Yes,,81,64,4,77
San Patricio County,3/3/2020,Republican Primary Election,,,120,731,731,Proposition 10,No,,9,6,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,Joe Walsh,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,"Roque ""Rocky"" De La Fuente Guerra",,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,Donald J. Trump,,131,142,2,129
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,President,Uncommitted,,0,3,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,United States Senator,Mark Yancey,,9,22,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,United States Senator,Virgil Bierschwale,,0,2,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,United States Senator,Dwayne Stovall,,14,18,0,14
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,United States Senator,John Cornyn,,97,90,2,95
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,United States Senator,John Anthony Castro,,5,6,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"United States Representative,
District No. 27",Michael Cloud,,120,137,2,118
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Railroad Commissioner,Ryan Sitton,,43,33,1,42
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Railroad Commissioner,"James ""Jim"" Wright",,74,98,1,73
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Chief Justice, Supreme Court",Nathan Hecht,,115,129,2,113
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,110,132,2,108
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Justice, Supreme Court, Place 7",Jeff Boyd,,111,127,2,109
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Justice, Supreme Court, Place 8",Brett Busby,,110,128,2,108
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,62,70,2,60
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,49,55,0,49
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,108,124,2,106
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Judge, Court of Criminal Appeals, Place 9",David Newell,,107,122,2,105
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"State Senator, District 21",Frank Pomeroy,,111,123,2,109
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"State Representative, District 43",J. M. Lozano,,115,129,2,113
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,104,119,2,102
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,102,115,2,100
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"District Judge, 343rd Judicial District",Janna K. Whatley,,112,125,2,110
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"District Attorney, 36th Judicial District",Samuel Smith Jr,,108,120,2,106
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,County Attorney,Tamara Cochran-May,,114,124,2,112
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Sheriff,Oscar Rivera,,75,72,2,73
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Sheriff,Daniel Lorberau,,53,64,0,53
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,109,116,2,107
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,"Constable, Precinct No. 4",Parnell Haynes,,107,123,2,105
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,County Chairman,Michael Carter,,106,123,2,104
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 1,Yes,,114,125,2,112
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 1,No,,13,15,0,13
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 2,Yes,,111,109,1,110
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 2,No,,15,29,1,14
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 3,Yes,,118,129,2,116
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 3,No,,7,14,0,7
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 4,Yes,,124,137,2,122
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 4,No,,3,3,0,3
