Political_subdivision,Precinct_name,Election-Date,Republican_Democrat Primary,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,5,5,"United States Representative, District No. 19",,1,1,Jodey Arrington,C,1,REP,123,102,15,0,0,0,0,0,66,53,7,0,57,49,8,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,6,6,Governor,,1,4,SECEDE Kilgore,C,1,REP,123,2,6,0,0,0,0,0,66,1,3,0,57,1,3,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,6,6,Governor,,1,5,Barbara Krueger,C,2,REP,123,9,6,0,0,0,0,0,66,5,3,0,57,4,3,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,6,6,Governor,,1,2,Greg Abbott,C,3,REP,123,100,6,0,0,0,0,0,66,51,3,0,57,49,3,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,7,7,Lieutenant Governor,,1,4,Dan Patrick,C,1,REP,123,75,12,0,0,0,0,0,66,41,6,0,57,34,6,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,7,7,Lieutenant Governor,,1,1,Scott Milder,C,2,REP,123,30,12,0,0,0,0,0,66,13,6,0,57,17,6,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,8,8,Attorney General,,1,3,Ken Paxton,C,3,REP,123,95,22,0,0,0,0,0,66,47,13,0,57,48,9,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,9,9,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,123,96,21,0,0,0,0,0,66,48,12,0,57,48,9,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,10,10,Commissioner of the General Land Office,,1,3,Rick Range,C,1,REP,123,10,11,0,0,0,0,0,66,7,4,0,57,3,7,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,10,10,Commissioner of the General Land Office,,1,2,George P. Bush,C,2,REP,123,77,11,0,0,0,0,0,66,41,4,0,57,36,7,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,10,10,Commissioner of the General Land Office,,1,4,Jerry Patterson,C,3,REP,123,19,11,0,0,0,0,0,66,8,4,0,57,11,7,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,10,10,Commissioner of the General Land Office,,1,1,Davey Edwards,C,4,REP,123,0,11,0,0,0,0,0,66,0,4,0,57,0,7,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,11,11,Commissioner of Agriculture,,1,3,Jim Hogan,C,1,REP,123,25,20,0,0,0,0,0,66,11,12,0,57,14,8,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,11,11,Commissioner of Agriculture,,1,2,Sid Miller,C,2,REP,123,62,20,0,0,0,0,0,66,33,12,0,57,29,8,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,11,11,Commissioner of Agriculture,,1,4,Trey Blocker,C,3,REP,123,10,20,0,0,0,0,0,66,4,12,0,57,6,8,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,12,12,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,123,73,22,0,0,0,0,0,66,39,12,0,57,34,10,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,12,12,Railroad Commissioner,,1,2,Weston Martinez,C,2,REP,123,22,22,0,0,0,0,0,66,9,12,0,57,13,10,0
shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,104,13,"Justice, Supreme Court, Place 2",,1,1,Jimmy Blacklock,C,1,REP,123,90,27,0,0,0,0,0,66,46,14,0,57,44,13,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,14,14,"Justice, Supreme Court, Place 4",,1,1,John Devine,C,1,REP,123,84,33,0,0,0,0,0,66,41,19,0,57,43,14,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,15,15,"Justice, Supreme Court, Place 6",,1,1,Jeff Brown,C,1,REP,123,88,29,0,0,0,0,0,66,45,15,0,57,43,14,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,105,16,"Presiding Judge, Court of Criminal Appeals",,1,1,David Bridges,C,1,REP,123,59,26,0,0,0,0,0,66,29,11,0,57,30,15,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,105,16,"Presiding Judge, Court of Criminal Appeals",,1,2,Sharon Keller,C,2,REP,123,32,26,0,0,0,0,0,66,20,11,0,57,12,15,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,106,17,"Judge, Court of Criminal Appeals, Place 7",,1,1,Barbara Parker Hervey,C,1,REP,123,87,30,0,0,0,0,0,66,44,16,0,57,43,14,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,3,Michelle Slaughter,C,1,REP,123,41,29,0,0,0,0,0,66,20,15,0,57,21,14,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,1,Dib Waldrip,C,2,REP,123,22,29,0,0,0,0,0,66,11,15,0,57,11,14,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,17,18,"Judge, Court of Criminal Appeals, Place 8",,1,2,Jay Brandon,C,3,REP,123,25,29,0,0,0,0,0,66,14,15,0,57,11,14,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,21,21,"State Representative, District No. 60",,1,1,Jim Largent,C,1,REP,123,27,12,0,0,0,0,0,66,14,6,0,57,13,6,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,21,21,"State Representative, District No. 60",,1,2,Gregory Risse,C,2,REP,123,8,12,0,0,0,0,0,66,5,6,0,57,3,6,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,21,21,"State Representative, District No. 60",,1,3,Mike Lang,C,3,REP,123,70,12,0,0,0,0,0,66,35,6,0,57,35,6,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,22,22,"Chief Justice, 11th Court of Appeals District",,1,1,John Bailey,C,1,REP,123,87,30,0,0,0,0,0,66,44,16,0,57,43,14,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,26,26,County Judge,,1,1,Brian Cope,C,1,REP,123,12,0,0,0,0,0,0,66,4,0,0,57,8,0,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,26,26,County Judge,,1,2,"Robert ""Bob"" Skelton",C,2,REP,123,72,0,0,0,0,0,0,66,38,0,0,57,34,0,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,26,26,County Judge,,1,3,Melinda Viertel Lucas,C,3,REP,123,33,0,0,0,0,0,0,66,18,0,0,57,15,0,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,27,28,District and County Clerk,,1,1,Cheri Hawkins,C,1,REP,123,107,10,0,0,0,0,0,66,54,6,0,57,53,4,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,29,30,County Treasurer,,1,1,Tammy Brown,C,1,REP,123,108,9,0,0,0,0,0,66,57,3,0,57,51,6,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,32,33,"County Commissioner, Precinct No. 4",,1,1,Cody Jordan,C,1,REP,123,71,15,0,0,0,0,0,66,41,7,0,57,30,8,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,32,33,"County Commissioner, Precinct No. 4",,1,2,Greg Clemmer,C,2,REP,123,31,15,0,0,0,0,0,66,12,7,0,57,19,8,0
Shackelford County,406,3/6/2018,REP,1,6,7,7,0,0,33,34,Justice of the Peace,,1,1,James Breeden,C,1,REP,123,102,15,0,0,0,0,0,66,54,6,0,57,48,9,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,40,41,United States Senator,,1,1,Beto O'Rourke,C,1,DEM,123,2,1,0,0,0,0,0,66,2,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,40,41,United States Senator,,1,2,Edward Kimbrough,C,2,DEM,123,3,1,0,0,0,0,0,66,3,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,40,41,United States Senator,,1,3,Sema Hernandez,C,3,DEM,123,0,1,0,0,0,0,0,66,0,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,41,42,"United States Representative, District No. 19",,1,1,Miguel Levario,C,1,DEM,123,2,4,0,0,0,0,0,66,2,4,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,7,Jeffrey Payne,C,1,DEM,123,2,1,0,0,0,0,0,66,2,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,1,Adrian Ocegueda,C,2,DEM,123,0,1,0,0,0,0,0,66,0,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,8,Joe Mumbach,C,3,DEM,123,0,1,0,0,0,0,0,66,0,1,0,57,0,0,0
shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,6,James Jolly Clark,C,4,DEM,123,0,1,0,0,0,0,0,66,0,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,2,Andrew White,C,5,DEM,123,2,1,0,0,0,0,0,66,2,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,9,Lupe Valdez,C,6,DEM,123,0,1,0,0,0,0,0,66,0,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,5,Grady Yarbrough,C,7,DEM,123,1,1,0,0,0,0,0,66,1,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,3,"Cedric Davis, Sr.",C,8,DEM,123,0,1,0,0,0,0,0,66,0,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,42,43,Governor,,1,10,Tom Wakely,C,9,DEM,123,0,1,0,0,0,0,0,66,0,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,43,44,Lieutenant Governor,,1,1,Michael Cooper,C,1,DEM,123,1,1,0,0,0,0,0,66,1,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,43,44,Lieutenant Governor,,1,2,Mike Collier,C,2,DEM,123,4,1,0,0,0,0,0,66,4,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,44,45,Attorney General,,1,1,Justin Nelson,C,1,DEM,123,4,2,0,0,0,0,0,66,4,2,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,45,46,Comptroller of Public Accounts,,1,1,Joi Chevalier,C,1,DEM,123,2,1,0,0,0,0,0,66,2,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,45,46,Comptroller of Public Accounts,,1,2,Tim Mahoney,C,2,DEM,123,3,1,0,0,0,0,0,66,3,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,46,47,Commissioner of the General Land Office,,1,1,Miguel Suazo,C,1,DEM,123,2,1,0,0,0,0,0,66,2,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,46,47,Commissioner of the General Land Office,,1,2,Tex Morgan,C,2,DEM,123,3,1,0,0,0,0,0,66,3,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,47,48,Commissioner of Agriculture,,1,1,Kim Olson,C,1,DEM,123,4,2,0,0,0,0,0,66,4,2,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,48,49,Railroad Commissioner,,1,2,Roman McAllen,C,1,DEM,123,2,3,0,0,0,0,0,66,2,3,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,48,49,Railroad Commissioner,,1,1,Chris Spellmon,C,2,DEM,123,1,3,0,0,0,0,0,66,1,3,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,80,50,"Justice, Supreme Court, Place 2",,1,1,Steven Kirkland,C,1,DEM,123,5,1,0,0,0,0,0,66,5,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,50,51,"Justice, Supreme Court, Place 4",,1,1,R.K. Sandill,C,1,DEM,123,5,1,0,0,0,0,0,66,5,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,51,52,"Justice, Supreme Court, Place 6",,1,1,Kathy Cheng,C,1,DEM,123,4,2,0,0,0,0,0,66,4,2,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,54,53,"Presiding Judge, Court of Criminal Appeals",,1,1,Maria T. (Terri) Jackson,C,1,DEM,123,5,1,0,0,0,0,0,66,5,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,52,54,"Judge, Court of Criminal Appeals, Place 7",,1,1,Ramona Franklin,C,1,DEM,123,5,1,0,0,0,0,0,66,5,1,0,57,0,0,0
Shackelford County,406,3/6/2018,DEM,1,6,7,7,0,0,60,60,"District Judge, 259th Judicial District",,1,1,Brooks H. Hagler,C,1,DEM,123,5,1,0,0,0,0,0,66,5,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,81,77,Proposition #1 Right to a 21st Century Public Education:,,1,1,Yes,C,1,,123,5,0,0,0,0,0,0,66,5,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,81,77,Proposition #1 Right to a 21st Century Public Education:,,1,2,No,C,2,,123,1,0,0,0,0,0,0,66,1,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,82,78,Proposition #2 Student Loan Debt:,,1,1,Yes,C,1,,123,5,0,0,0,0,0,0,66,5,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,82,78,Proposition #2 Student Loan Debt:,,1,2,No,C,2,,123,1,0,0,0,0,0,0,66,1,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,83,79,Proposition #3 Right to Healthcare:,,1,1,Yes,C,1,,123,4,0,0,0,0,0,0,66,4,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,83,79,Proposition #3 Right to Healthcare:,,1,2,No,C,2,,123,2,0,0,0,0,0,0,66,2,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,84,80,Proposition #4 Right to Economic Security:,,1,1,Yes,C,1,,123,5,0,0,0,0,0,0,66,5,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,84,80,Proposition #4 Right to Economic Security:,,1,2,No,C,2,,123,1,0,0,0,0,0,0,66,1,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,85,81,Proposition #5 National Jobs Program:,,1,1,Yes,C,1,,123,5,0,0,0,0,0,0,66,5,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,85,81,Proposition #5 National Jobs Program:,,1,2,No,C,2,,123,1,0,0,0,0,0,0,66,1,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,86,82,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",,1,1,Yes,C,1,,123,5,0,0,0,0,0,0,66,5,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,86,82,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",,1,2,No,C,2,,123,1,0,0,0,0,0,0,66,1,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,87,83,Proposition #7 Right to Dignity & Respect:,,1,1,Yes,C,1,,123,5,0,0,0,0,0,0,66,5,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,87,83,Proposition #7 Right to Dignity & Respect:,,1,2,No,C,2,,123,1,0,0,0,0,0,0,66,1,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,88,84,Proposition #8 Right to Housing:,,1,1,Yes,C,1,,123,4,0,0,0,0,0,0,66,4,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,88,84,Proposition #8 Right to Housing:,,1,2,No,C,2,,123,2,0,0,0,0,0,0,66,2,0,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,89,85,Proposition #9 Right to Vote:,,1,1,Yes,C,1,,123,4,1,0,0,0,0,0,66,4,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,89,85,Proposition #9 Right to Vote:,,1,2,No,C,2,,123,1,1,0,0,0,0,0,66,1,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,90,86,Proposition #10 Right to a Fair Criminal Justice System:,,1,1,Yes,C,1,,123,3,1,0,0,0,0,0,66,3,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,90,86,Proposition #10 Right to a Fair Criminal Justice System:,,1,2,No,C,2,,123,2,1,0,0,0,0,0,66,2,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,91,87,Proposition #11 Immigrant Rights:,,1,1,Yes,C,1,,123,4,1,0,0,0,0,0,66,4,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,91,87,Proposition #11 Immigrant Rights:,,1,2,No,C,2,,123,1,1,0,0,0,0,0,66,1,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,92,88,Proposition #12 Right to Fair Taxation:,,1,1,Yes,C,1,,123,4,1,0,0,0,0,0,66,4,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,92,88,Proposition #12 Right to Fair Taxation:,,1,2,No,C,2,,123,1,1,0,0,0,0,0,66,1,1,0,57,0,0,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,93,89,Proposition 1,,1,1,YES,C,1,,123,67,13,0,0,0,0,0,66,34,8,0,57,33,5,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,93,89,Proposition 1,,1,2,NO,C,2,,123,37,13,0,0,0,0,0,66,18,8,0,57,19,5,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,94,90,Proposition 2,,1,1,YES,C,1,,123,95,10,0,0,0,0,0,66,46,6,0,57,49,4,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,94,90,Proposition 2,,1,2,NO,C,2,,123,12,10,0,0,0,0,0,66,8,6,0,57,4,4,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,95,91,Proposition 3,,1,1,YES,C,1,,123,93,11,0,0,0,0,0,66,48,6,0,57,45,5,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,95,91,Proposition 3,,1,2,NO,C,2,,123,13,11,0,0,0,0,0,66,6,6,0,57,7,5,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,96,92,Proposition 4,,1,1,YES,C,1,,123,100,9,0,0,0,0,0,66,52,5,0,57,48,4,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,96,92,Proposition 4,,1,2,NO,C,2,,123,8,9,0,0,0,0,0,66,3,5,0,57,5,4,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,97,93,Proposition 5,,1,1,YES,C,1,,123,74,11,0,0,0,0,0,66,38,5,0,57,36,6,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,97,93,Proposition 5,,1,2,NO,C,2,,123,32,11,0,0,0,0,0,66,17,5,0,57,15,6,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,98,94,Proposition 6,,1,1,YES,C,1,,123,106,6,0,0,0,0,0,66,54,3,0,57,52,3,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,98,94,Proposition 6,,1,2,NO,C,2,,123,5,6,0,0,0,0,0,66,3,3,0,57,2,3,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,99,95,Proposition 7,,1,1,YES,C,1,,123,74,9,0,0,0,0,0,66,37,4,0,57,37,5,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,99,95,Proposition 7,,1,2,NO,C,2,,123,34,9,0,0,0,0,0,66,19,4,0,57,15,5,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,100,96,Proposition 8,,1,1,YES,C,1,,123,109,5,0,0,0,0,0,66,54,3,0,57,55,2,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,100,96,Proposition 8,,1,2,NO,C,2,,123,3,5,0,0,0,0,0,66,3,3,0,57,0,2,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,101,97,Proposition 9,,1,1,YES,C,1,,123,89,10,0,0,0,0,0,66,46,6,0,57,43,4,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,101,97,Proposition 9,,1,2,NO,C,2,,123,18,10,0,0,0,0,0,66,8,6,0,57,10,4,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,102,98,Proposition 10,,1,1,YES,C,1,,123,101,13,0,0,0,0,0,66,52,7,0,57,49,6,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,102,98,Proposition 10,,1,2,NO,C,2,,123,3,13,0,0,0,0,0,66,1,7,0,57,2,6,0
Shackelford County,406,3/6/2018,,1,6,7,7,0,0,103,99,Proposition 11,,1,1,YES,C,1,,123,93,8,0,0,0,0,0,66,46,4,0,57,47,4,0
Shackelford County,,3/6/2018,,1,6,7,7,0,0,103,99,Proposition 11,,1,2,NO,C,2,,123,16,8,0,0,0,0,0,66,10,4,0,57,6,4,0
,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
