political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,Railroad Commissioner    D,Grady Yarbrough,D,48,48
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,Railroad Commissioner    D,Cody Garrett,D,17,35
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,75,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,75,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,72,97
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,73,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,74,95
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,74,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,72,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,49,70
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,27,28
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,72,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,75,95
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,"Constable, Precinct 1    D",Darren W. Barnett,D,74,98
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,Democratic Party County Chair,Sue Funkhouser,D,76,98
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,82,106
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,8,14
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,88,113
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,2,8
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,83,114
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,9,6
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,76,117
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,7,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,78,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,14,22
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,84,107
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,43,4212,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,8,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,Willie L. Wilson,D,2,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,Hillary Clinton,D,164,325
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,Bernie Sanders,D,46,112
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"U. S. Representative, District 22    D",A. R. Hassan,D,50,98
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"U. S. Representative, District 22    D",Mark Gibson,D,126,274
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,Railroad Commissioner    D,Lon Burnam,D,47,55
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,Railroad Commissioner    D,Grady Yarbrough,D,88,169
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,Railroad Commissioner    D,Cody Garrett,D,35,124
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,160,353
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,164,352
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,165,362
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,160,354
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,163,360
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,163,351
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"State Representative, District 29    D",John T Floyd,D,163,353
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,160,346
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,128,292
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,44,72
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,156,345
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,161,356
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,Democratic Party County Chair,Sue Funkhouser,D,163,350
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Precinct Chair, Precinct 44    D",Don MacGregor,D,114,253
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,"Precinct Chair, Precinct 44    D",Maniruddin A. Barbhuiya,D,55,94
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,195,394
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,12,24
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,192,393
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,7,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,196,395
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,8,21
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,178,343
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,19,48
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,190,365
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,17,55
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,188,371
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,44,5277,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,19,45
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,Willie L. Wilson,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,Hillary Clinton,D,50,71
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,Bernie Sanders,D,22,43
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,President    D,Martin J. O'Malley,D,0,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"U. S. Representative, District 14    D",Michael Cole,D,55,88
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,Railroad Commissioner    D,Lon Burnam,D,16,14
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,Railroad Commissioner    D,Grady Yarbrough,D,19,43
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,Railroad Commissioner    D,Cody Garrett,D,20,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,50,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,55,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,50,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,51,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,51,86
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,53,85
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,52,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,35,62
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,21,27
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,51,84
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,53,83
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,"Constable, Precinct 1    D",Darren W. Barnett,D,55,87
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,Democratic Party County Chair,Sue Funkhouser,D,55,87
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,58,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,3,17
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,57,100
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,0,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,58,97
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,1,13
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,55,90
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,6,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,49,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,10,17
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,57,92
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,45,3382,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,2,16
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,Willie L. Wilson,D,1,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,Hillary Clinton,D,24,33
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,Bernie Sanders,D,22,20
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,President    D,Martin J. O'Malley,D,1,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"U. S. Representative, District 22    D",A. R. Hassan,D,6,11
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"U. S. Representative, District 22    D",Mark Gibson,D,33,35
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,Railroad Commissioner    D,Lon Burnam,D,11,7
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,Railroad Commissioner    D,Grady Yarbrough,D,14,25
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,Railroad Commissioner    D,Cody Garrett,D,12,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,30,43
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,31,42
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,30,46
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,30,40
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,30,48
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,30,41
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"State Representative, District 29    D",John T Floyd,D,31,40
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,31,43
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,20,33
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,18,12
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Justice, 14th Court of Appeals District, Place 9    D",Peter M. Kelly,D,31,41
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,"Justice, 1st Court of Appeals District, Place 4    D",Barbara Gardner,D,34,45
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,Democratic Party County Chair,Sue Funkhouser,D,31,45
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,Yes,D,41,48
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 1 ON ECONOMIC SECURITY & PROSPERITY    D,No,D,6,1
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,Yes,D,43,50
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM    D,No,D,2,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 3 ON CLIMATE    D,Yes,D,44,46
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 3 ON CLIMATE    D,No,D,1,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,Yes,D,39,42
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 4 ON THE VOTING RIGHTS ACT    D,No,D,3,3
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,Yes,D,39,35
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 5 ON CAMPUS CARRY    D,No,D,7,15
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,Yes,D,42,46
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,46,2205,REFERENDA ITEM # 6 ON COMPREHENSIVE IMMIGRATION REFORM    D,No,D,4,4
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,Willie L. Wilson,D,1,2
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,Keith Judd,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,Star Locke,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,Calvis L. Hawes,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,Hillary Clinton,D,22,69
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,Bernie Sanders,D,20,48
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,"Roque ""Rocky"" De La Fuente",D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,President    D,Martin J. O'Malley,D,0,0
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"U. S. Representative, District 22    D",A. R. Hassan,D,8,29
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"U. S. Representative, District 22    D",Mark Gibson,D,27,78
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,Railroad Commissioner    D,Lon Burnam,D,5,18
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,Railroad Commissioner    D,Grady Yarbrough,D,15,37
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,Railroad Commissioner    D,Cody Garrett,D,14,42
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Justice, Supreme Court, Place 3    D",Mike Westergren,D,32,96
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Justice, Supreme Court, Place 5    D",Dori Contreras Garza,D,32,99
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Justice, Supreme Court, Place 9    D",Savannah Robinson,D,30,96
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Judge, Court of Criminal Appeals Place 2    D","Lawrence ""Larry"" Meyers",D,30,93
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Judge, Court of Criminal Appeals Place 5    D",Betsy Johnson,D,31,94
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Judge, Court of Criminal Appeals Place 6    D",Robert Burns,D,30,95
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"State Representative, District 29    D",John T Floyd,D,31,94
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Chief Justice, 1st Court of Appeals     D",Jim Peacock,D,31,95
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Justice, 14th Court of Appeals District, Place 2    D",Candance White,D,23,81
BRAZORIA COUNTY,3/1/2016,2016 Democratic Primary Election,,,47,2685,"Justice, 14th Court of Appeals District, Place 2    D",Jim Sharp,D,11,24
