political_subdivision,election_date,election_name,totalprovisionalballots,totalprovisionalballotscounted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Carly Fiorina,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Rand Paul,R,2,2
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Ben Carson,R,8,16
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Mike Huckabee,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,John R. Kasich,R,9,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Marco Rubio,R,50,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Chris Christie,R,1,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Jeb Bush,R,5,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Rick Santorum,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Ted Cruz,R,199,198
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Donald J. Trump,R,142,99
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,President   R,Uncommitted,R,7,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"U. S. Representative, District 22    R",Pete Olson,R,342,270
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Railroad Commissioner    R,Ron Hale,R,54,71
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Railroad Commissioner    R,Weston Martinez,R,20,23
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Railroad Commissioner    R,Wayne Christian,R,58,40
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Railroad Commissioner    R,Lance N. Christian,R,26,22
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Railroad Commissioner    R,Gary Gates,R,148,67
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Railroad Commissioner    R,Doug Jeffrey,R,24,22
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Railroad Commissioner    R,John Greytok,R,22,21
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,195,161
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,175,114
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, Supreme Court, Place 5    R",Paul Green,R,206,185
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, Supreme Court, Place 5    R",Rick Green,R,149,88
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,226,158
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, Supreme Court, Place 9   R",Joe Pool,R,140,113
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,155,89
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,82,81
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,105,88
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,160,132
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,88,51
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,39,35
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,58,43
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,168,152
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,168,103
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"State Senator, District 11    R",Larry Taylor,R,340,270
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"State Representative, District 29   R",Ed Thompson,R,350,281
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,328,263
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,144,122
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,170,121
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,312,250
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,312,250
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"District Judge, 23rd Judicial District    R",Ben Hardin,R,319,261
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Sheriff    R,Charles Wagner,R,330,272
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,347,299
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"County Commissioner, Precinct 3    R",Stacy Adams,R,330,270
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Justice of the Peace, Precinct 3, Place 1    R",Mike Merkel,R,356,298
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Constable, Precinct 3    R",C. B. Buck Stevens,R,310,255
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Commissioner, Conservation & Reclamation District No. 3, Place 2",Ricky Kubeczka,R,152,128
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Commissioner, Conservation & Reclamation District No. 3, Place 2",Alfred Froberg,R,250,187
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Republican Party County Chair,Yvonne Dewey,R,316,260
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Precinct Chair, Precinct 16    R",Billie June Johnson Dixon,R,140,106
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,"Precinct Chair, Precinct 16    R",Linda Starkenburg,R,221,157
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 1    R,Yes,R,294,235
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 1    R,No,R,99,78
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 2    R,Yes,R,251,206
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 2    R,No,R,151,124
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 3    R,Yes,R,325,264
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 3    R,No,R,71,54
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 4    R,Yes,R,380,309
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,16,4544,Proposition 4    R,No,R,20,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Carly Fiorina,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Rand Paul,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Ben Carson,R,7,7
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Mike Huckabee,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,John R. Kasich,R,4,3
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Marco Rubio,R,20,25
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Chris Christie,R,1,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Jeb Bush,R,6,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Ted Cruz,R,57,60
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Donald J. Trump,R,53,44
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,President   R,Uncommitted,R,6,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"U. S. Representative, District 14   R",Keith Casey,R,31,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"U. S. Representative, District 14   R",Randy Weber,R,106,95
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Railroad Commissioner    R,Ron Hale,R,22,19
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Railroad Commissioner    R,Weston Martinez,R,8,25
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Railroad Commissioner    R,Wayne Christian,R,16,13
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Railroad Commissioner    R,Lance N. Christian,R,9,9
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Railroad Commissioner    R,Gary Gates,R,57,33
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Railroad Commissioner    R,Doug Jeffrey,R,12,12
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Railroad Commissioner    R,John Greytok,R,6,5
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,61,64
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,74,51
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, Supreme Court, Place 5    R",Paul Green,R,76,70
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, Supreme Court, Place 5    R",Rick Green,R,57,45
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,85,70
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, Supreme Court, Place 9   R",Joe Pool,R,50,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,48,44
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,32,36
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,45,33
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,52,46
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,30,31
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,14,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,28,23
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,69,67
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,52,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"State Representative, District 25    R",Dennis Bonnen,R,123,112
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,118,102
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, 14th Court of Appeals District, Place 2    R",Bud Wiesedeppe,R,57,49
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, 14th Court of Appeals District, Place 2    R",Kevin Jewell,R,65,58
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, 14th Court of Appeals District, Place 9    R",Tracy Elizabeth Christopher,R,110,100
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice, 1st Court of Appeals District, Place 4    R",Evelyn Keyes,R,112,100
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"District Judge, 23rd Judicial District    R",Ben Hardin,R,117,101
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Sheriff    R,Charles Wagner,R,127,111
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,County Tax Assessor-Collector    R,Ro’Vin Garrett,R,129,111
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"County Commissioner, Precinct 1    R",Donald “Dude” Payne,R,128,112
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Justice of the Peace, Precinct 1 Place 1    R",Jack Brown,R,124,112
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Constable, Precinct 1    R",Harold Vandergrifft,R,41,43
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,"Constable, Precinct 1    R",David Thacker,R,104,80
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Republican Party County Chair,Yvonne Dewey,R,112,97
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 1    R,Yes,R,104,94
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 1    R,No,R,43,36
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 2    R,Yes,R,78,83
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 2    R,No,R,67,47
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 3    R,Yes,R,115,105
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 3    R,No,R,30,24
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 4    R,Yes,R,132,126
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,17,2851,Proposition 4    R,No,R,8,7
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Lindsey Graham,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Carly Fiorina,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Rand Paul,R,0,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Ben Carson,R,1,11
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Mike Huckabee,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,John R. Kasich,R,2,4
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Marco Rubio,R,11,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Chris Christie,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Jeb Bush,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Elizabeth Gray,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Rick Santorum,R,0,0
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Ted Cruz,R,26,62
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Donald J. Trump,R,18,32
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,President   R,Uncommitted,R,4,1
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"U. S. Representative, District 14   R",Keith Casey,R,9,31
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"U. S. Representative, District 14   R",Randy Weber,R,46,90
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,Railroad Commissioner    R,Ron Hale,R,11,17
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,Railroad Commissioner    R,Weston Martinez,R,5,19
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,Railroad Commissioner    R,Wayne Christian,R,7,14
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,Railroad Commissioner    R,Lance N. Christian,R,4,7
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,Railroad Commissioner    R,Gary Gates,R,20,23
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,Railroad Commissioner    R,Doug Jeffrey,R,1,11
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,Railroad Commissioner    R,John Greytok,R,2,6
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Justice, Supreme Court, Place 3    R",Michael Massengale,R,25,50
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Justice, Supreme Court, Place 3    R",Debra Lehrmann,R,27,53
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Justice, Supreme Court, Place 5    R",Paul Green,R,35,68
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Justice, Supreme Court, Place 5    R",Rick Green,R,16,30
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Justice, Supreme Court, Place 9   R",Eva Guzman,R,38,61
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Justice, Supreme Court, Place 9   R",Joe Pool,R,15,39
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 2    R",Ray Wheless,R,20,29
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 2    R",Chris Oldner,R,14,33
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 2    R",Mary Lou Keel,R,14,33
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 5    R",Scott Walker,R,17,36
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 5    R",Brent Webster,R,14,25
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 5    R",Sid Harle,R,5,4
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 5    R",Steve Smith,R,13,29
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 6    R",Richard Davis,R,27,58
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Judge, Court of Criminal Appeals Place 6    R",Michael E. Keasler,R,22,37
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"State Representative, District 25    R",Dennis Bonnen,R,49,111
BRAZORIA COUNTY,3/1/2016,2016 Republican Primary Election,,,19,2274,"Chief Justice, 1st Court of Appeals    R",Sherry Radack,R,43,98
