Political_Subdivision,Precinct_name,Election_Date,Election_Name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,Total Provisional Ballots,Total Provisional Ballots Counted,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,6,6,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,2,0,51,18,11,0,0,0,0,0,19,8,4,0,32,10,7,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,7,7,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,1,REP,2,0,51,23,13,0,0,0,0,0,19,10,4,0,32,13,9,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,7,7,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,2,REP,2,0,51,15,13,0,0,0,0,0,19,5,4,0,32,10,9,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,8,8,"Justice, Supreme Court, Place 9",,1,1,Eva Guzman,C,1,REP,2,0,51,20,8,0,0,0,0,0,19,7,3,0,32,13,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,8,8,"Justice, Supreme Court, Place 9",,1,2,Joe Pool,C,2,REP,2,0,51,23,8,0,0,0,0,0,19,9,3,0,32,14,5,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,1,Chris Oldner,C,1,REP,2,0,51,11,12,0,0,0,0,0,19,9,6,0,32,2,6,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,2,Mary Lou Keel,C,2,REP,2,0,51,11,12,0,0,0,0,0,19,2,6,0,32,9,6,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,3,Ray Wheless,C,3,REP,2,0,51,17,12,0,0,0,0,0,19,2,6,0,32,15,6,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,1,Brent Webster,C,1,REP,2,0,51,7,12,0,0,0,0,0,19,4,5,0,32,3,7,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,2,Scott Walker,C,2,REP,2,0,51,17,12,0,0,0,0,0,19,7,5,0,32,10,7,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,3,Sid Harle,C,3,REP,2,0,51,4,12,0,0,0,0,0,19,2,5,0,32,2,7,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,4,Steve Smith,C,4,REP,2,0,51,11,12,0,0,0,0,0,19,1,5,0,32,10,7,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,1,Michael E. Keasler,C,1,REP,2,0,51,21,15,0,0,0,0,0,19,7,7,0,32,14,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,2,Richard Davis,C,2,REP,2,0,51,15,15,0,0,0,0,0,19,5,7,0,32,10,8,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,12,12,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,2,0,51,34,17,0,0,0,0,0,19,14,5,0,32,20,12,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,13,13,"State Representative, District 88",,1,1,Ken King,C,1,REP,2,0,51,38,13,0,0,0,0,0,19,15,4,0,32,23,9,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,14,14,"Justice, 7th Court of Appeals District, Place 4",,1,1,Jim Campbell,C,1,REP,2,0,51,36,15,0,0,0,0,0,19,13,6,0,32,23,9,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,15,15,County Attorney,,1,1,Shalyn Hamlin,C,1,REP,2,0,51,37,14,0,0,0,0,0,19,14,5,0,32,23,9,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,16,16,Sheriff,,1,1,Sal Rivera,C,1,REP,2,0,51,36,15,0,0,0,0,0,19,15,4,0,32,21,11,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,17,17,County Tax Assessor-Collector,,1,1,Sheryl Brown,C,1,REP,2,0,51,9,1,0,0,0,0,0,19,5,0,0,32,4,1,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,17,17,County Tax Assessor-Collector,,1,2,Pamala Rickert,C,2,REP,2,0,51,36,1,0,0,0,0,0,19,13,0,0,32,23,1,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,17,17,County Tax Assessor-Collector,,1,3,Elaine Kern,C,3,REP,2,0,51,5,1,0,0,0,0,0,19,1,0,0,32,4,1,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,17,17,County Tax Assessor-Collector,,1,4,Candi E. Rodriguez,C,4,REP,2,0,51,0,1,0,0,0,0,0,19,0,0,0,32,0,1,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,18,18,"County Treasurer, Unexpired Term",,1,1,Elaine Davis Flynt,C,1,REP,2,0,51,39,12,0,0,0,0,0,19,18,1,0,32,21,11,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,22,20,"County Commissioner, Precinct 3",,1,1,Michael Goolsby,C,1,REP,2,0,51,11,2,0,0,0,0,0,19,7,0,0,32,4,2,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,22,20,"County Commissioner, Precinct 3",,1,2,Billy Martin,C,2,REP,2,0,51,13,2,0,0,0,0,0,19,3,0,0,32,10,2,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,22,20,"County Commissioner, Precinct 3",,1,3,Charlie Summers,C,3,REP,2,0,51,25,2,0,0,0,0,0,19,9,0,0,32,16,2,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,20,21,Constable,,1,1,John W. Kropp,C,1,REP,2,0,51,39,12,0,0,0,0,0,19,18,1,0,32,21,11,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,23,23,1,,1,1,YES,C,1,REP,2,0,51,30,5,0,0,0,0,0,19,12,1,0,32,18,4,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,23,23,1,,1,2,NO,C,2,REP,2,0,51,16,5,0,0,0,0,0,19,6,1,0,32,10,4,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,24,24,2,,1,1,YES,C,1,REP,2,0,51,22,5,0,0,0,0,0,19,5,2,0,32,17,3,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,24,24,2,,1,2,NO,C,2,REP,2,0,51,24,5,0,0,0,0,0,19,12,2,0,32,12,3,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,25,25,3,,1,1,YES,C,1,REP,2,0,51,39,5,0,0,0,0,0,19,15,2,0,32,24,3,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,25,25,3,,1,2,NO,C,2,REP,2,0,51,7,5,0,0,0,0,0,19,2,2,0,32,5,3,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,26,26,4,,1,1,YES,C,1,REP,2,0,51,45,5,0,0,0,0,0,19,16,2,0,32,29,3,0
Castro County,307,3/1/2016,Republican Primary,1,4,6,6,218,0.23,26,26,4,,1,2,NO,C,2,REP,2,0,51,1,5,0,0,0,0,0,19,1,2,0,32,0,3,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,1,Hillary Clinton,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,2,"Roque ""Rocky"" De La Fuente",C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,3,Star Locke,C,3,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,4,Keith Judd,C,4,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,5,Willie L. Wilson,C,5,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,6,Calvis L. Hawes,C,6,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,7,Martin J. O'Malley,C,7,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,28,28,President,,1,8,Bernie Sanders,C,8,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,29,29,Railroad Commissioner,,1,1,Grady Yarbrough,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,29,29,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,29,29,Railroad Commissioner,,1,3,Lon Burnam,C,3,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,30,30,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,31,31,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,32,32,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,33,33,"Judge, Court of Criminal Appeals, Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,34,34,"Judge, Court of Criminal Appeals, Place 5",,1,1,Betsy Johnson,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,35,35,"Judge, Court of Criminal Appeals, Place 6",,1,1,Robert Burns,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,1,YES,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,2,NO,C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,YES,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,NO,C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,1,YES,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,2,NO,C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,1,YES,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,2,NO,C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,1,YES,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,2,NO,C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,YES,C,1,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,307,3/1/2016,Democratic Primary,1,4,6,6,218,0.23,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,NO,C,2,DEM,1,0,51,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,1,Ben Carson,C,1,REP,2,0,95,11,5,0,0,0,0,0,34,4,3,0,61,7,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,2,Carly Fiorina,C,2,REP,2,0,95,2,5,0,0,0,0,0,34,1,3,0,61,1,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,3,Chris Christie,C,3,REP,2,0,95,0,5,0,0,0,0,0,34,0,3,0,61,0,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,4,Donald J. Trump,C,4,REP,2,0,95,19,5,0,0,0,0,0,34,5,3,0,61,14,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,5,Elizabeth Gray,C,5,REP,2,0,95,0,5,0,0,0,0,0,34,0,3,0,61,0,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,6,Jeb Bush,C,6,REP,2,0,95,1,5,0,0,0,0,0,34,0,3,0,61,1,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,7,John R. Kasich,C,7,REP,2,0,95,4,5,0,0,0,0,0,34,2,3,0,61,2,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,8,Lindsey Graham,C,8,REP,2,0,95,0,5,0,0,0,0,0,34,0,3,0,61,0,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,9,Marco Rubio,C,9,REP,2,0,95,4,5,0,0,0,0,0,34,3,3,0,61,1,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,10,Mike Huckabee,C,10,REP,2,0,95,0,5,0,0,0,0,0,34,0,3,0,61,0,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,11,Rand Paul,C,11,REP,2,0,95,0,5,0,0,0,0,0,34,0,3,0,61,0,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,12,Rick Santorum,C,12,REP,2,0,95,0,5,0,0,0,0,0,34,0,3,0,61,0,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,13,Ted Cruz,C,13,REP,2,0,95,26,5,0,0,0,0,0,34,8,3,0,61,18,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,3,3,President,,1,14,Uncommitted,C,14,REP,2,0,95,1,5,0,0,0,0,0,34,0,3,0,61,1,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,1,DeRenda Warren,C,1,REP,2,0,95,3,17,0,0,0,0,0,34,2,9,0,61,1,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,2,Don Parrish,C,2,REP,2,0,95,2,17,0,0,0,0,0,34,2,9,0,61,0,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,3,Donald R. May,C,3,REP,2,0,95,1,17,0,0,0,0,0,34,0,9,0,61,1,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,4,Glen Robertson,C,4,REP,2,0,95,8,17,0,0,0,0,0,34,2,9,0,61,6,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,5,Greg Garrett,C,5,REP,2,0,95,9,17,0,0,0,0,0,34,1,9,0,61,8,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,6,Jason Corley,C,6,REP,2,0,95,1,17,0,0,0,0,0,34,1,9,0,61,0,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,7,Jodey Arrington,C,7,REP,2,0,95,18,17,0,0,0,0,0,34,5,9,0,61,13,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,8,John C. Key,C,8,REP,2,0,95,2,17,0,0,0,0,0,34,2,9,0,61,0,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,4,4,"United States Representative, District 19",,1,9,Michael Bob Starr,C,9,REP,2,0,95,12,17,0,0,0,0,0,34,2,9,0,61,10,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,5,5,Railroad Commissioner,,1,1,Doug Jeffrey,C,1,REP,2,0,95,11,19,0,0,0,0,0,34,2,7,0,61,9,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,5,5,Railroad Commissioner,,1,2,Gary Gates,C,2,REP,2,0,95,11,19,0,0,0,0,0,34,6,7,0,61,5,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,5,5,Railroad Commissioner,,1,3,John Greytok,C,3,REP,2,0,95,2,19,0,0,0,0,0,34,2,7,0,61,0,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,5,5,Railroad Commissioner,,1,4,Lance N. Christian,C,4,REP,2,0,95,6,19,0,0,0,0,0,34,3,7,0,61,3,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,5,5,Railroad Commissioner,,1,5,Ron Hale,C,5,REP,2,0,95,9,19,0,0,0,0,0,34,3,7,0,61,6,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,5,5,Railroad Commissioner,,1,6,Wayne Christian,C,6,REP,2,0,95,8,19,0,0,0,0,0,34,1,7,0,61,7,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,5,5,Railroad Commissioner,,1,7,Weston Martinez,C,7,REP,2,0,95,7,19,0,0,0,0,0,34,2,7,0,61,5,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,6,6,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,2,0,95,31,21,0,0,0,0,0,34,12,8,0,61,19,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,6,6,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,2,0,95,21,21,0,0,0,0,0,34,6,8,0,61,15,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,7,7,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,1,REP,2,0,95,31,22,0,0,0,0,0,34,13,9,0,61,18,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,7,7,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,2,REP,2,0,95,20,22,0,0,0,0,0,34,4,9,0,61,16,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,8,8,"Justice, Supreme Court, Place 9",,1,1,Eva Guzman,C,1,REP,2,0,95,27,20,0,0,0,0,0,34,9,8,0,61,18,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,8,8,"Justice, Supreme Court, Place 9",,1,2,Joe Pool,C,2,REP,2,0,95,26,20,0,0,0,0,0,34,9,8,0,61,17,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,1,Chris Oldner,C,1,REP,2,0,95,20,21,0,0,0,0,0,34,4,7,0,61,16,14,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,2,Mary Lou Keel,C,2,REP,2,0,95,26,21,0,0,0,0,0,34,11,7,0,61,15,14,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,3,Ray Wheless,C,3,REP,2,0,95,6,21,0,0,0,0,0,34,4,7,0,61,2,14,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,1,Brent Webster,C,1,REP,2,0,95,5,23,0,0,0,0,0,34,4,9,0,61,1,14,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,2,Scott Walker,C,2,REP,2,0,95,24,23,0,0,0,0,0,34,7,9,0,61,17,14,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,3,Sid Harle,C,3,REP,2,0,95,2,23,0,0,0,0,0,34,1,9,0,61,1,14,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,4,Steve Smith,C,4,REP,2,0,95,19,23,0,0,0,0,0,34,5,9,0,61,14,14,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,1,Michael E. Keasler,C,1,REP,2,0,95,29,23,0,0,0,0,0,34,11,8,0,61,18,15,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,2,Richard Davis,C,2,REP,2,0,95,21,23,0,0,0,0,0,34,7,8,0,61,14,15,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,12,12,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,2,0,95,49,24,0,0,0,0,0,34,15,11,0,61,34,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,13,13,"State Representative, District 88",,1,1,Ken King,C,1,REP,2,0,95,50,23,0,0,0,0,0,34,16,10,0,61,34,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,14,14,"Justice, 7th Court of Appeals District, Place 4",,1,1,Jim Campbell,C,1,REP,2,0,95,48,25,0,0,0,0,0,34,14,12,0,61,34,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,15,15,County Attorney,,1,1,Shalyn Hamlin,C,1,REP,2,0,95,52,21,0,0,0,0,0,34,16,10,0,61,36,11,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,16,16,Sheriff,,1,1,Sal Rivera,C,1,REP,2,0,95,47,26,0,0,0,0,0,34,13,13,0,61,34,13,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,17,17,County Tax Assessor-Collector,,1,1,Sheryl Brown,C,1,REP,2,0,95,11,3,0,0,0,0,0,34,6,1,0,61,5,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,17,17,County Tax Assessor-Collector,,1,2,Pamala Rickert,C,2,REP,2,0,95,40,3,0,0,0,0,0,34,15,1,0,61,25,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,17,17,County Tax Assessor-Collector,,1,3,Elaine Kern,C,3,REP,2,0,95,13,3,0,0,0,0,0,34,4,1,0,61,9,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,17,17,County Tax Assessor-Collector,,1,4,Candi E. Rodriguez,C,4,REP,2,0,95,6,3,0,0,0,0,0,34,0,1,0,61,6,2,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,18,18,"County Treasurer, Unexpired Term",,1,1,Elaine Davis Flynt,C,1,REP,2,0,95,52,21,0,0,0,0,0,34,17,9,0,61,35,12,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,20,21,Constable,,1,1,John W. Kropp,C,1,REP,2,0,95,50,23,0,0,0,0,0,34,14,12,0,61,36,11,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,23,23,1,,1,1,YES,C,1,REP,2,0,95,42,11,0,0,0,0,0,34,14,4,0,61,28,7,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,23,23,1,,1,2,NO,C,2,REP,2,0,95,20,11,0,0,0,0,0,34,8,4,0,61,12,7,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,24,24,2,,1,1,YES,C,1,REP,2,0,95,36,11,0,0,0,0,0,34,12,4,0,61,24,7,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,24,24,2,,1,2,NO,C,2,REP,2,0,95,26,11,0,0,0,0,0,34,10,4,0,61,16,7,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,25,25,3,,1,1,YES,C,1,REP,2,0,95,46,11,0,0,0,0,0,34,17,3,0,61,29,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,25,25,3,,1,2,NO,C,2,REP,2,0,95,16,11,0,0,0,0,0,34,6,3,0,61,10,8,0
