political_subdivision,election_date,election _name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,11,5,President/Vice-President,,1,14,Uncommitted,C,14,REP,115,0,0,0,0,0,0,0,92,0,0,0,23,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,3,6,U. S. Representative District 17,,1,1,William Matta,C,1,DEM,115,15,3,0,0,0,0,0,92,12,3,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,12,7,U. S. Representative District 17,,1,3,Bill Flores,C,1,REP,115,80,2,0,0,0,0,0,92,62,1,0,23,18,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,12,7,U. S. Representative District 17,,1,2,Ralph Patterson,C,2,REP,115,9,2,0,0,0,0,0,92,9,1,0,23,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,12,7,U. S. Representative District 17,,1,1,Kaleb Sims,C,3,REP,115,6,2,0,0,0,0,0,92,5,1,0,23,1,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,4,8,Railroad Commissioner,,1,1,Lon Burnam,C,1,DEM,115,4,3,0,0,0,0,0,92,4,3,0,23,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,4,8,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,115,4,3,0,0,0,0,0,92,3,3,0,23,1,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,4,8,Railroad Commissioner,,1,3,Grady Yarbrough,C,3,DEM,115,7,3,0,0,0,0,0,92,5,3,0,23,2,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,13,9,Railroad Commissioner,,1,8,Weston Martinez,C,1,REP,115,8,29,0,0,0,0,0,92,7,20,0,23,1,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,13,9,Railroad Commissioner,,1,6,John Greytok,C,2,REP,115,4,29,0,0,0,0,0,92,4,20,0,23,0,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,13,9,Railroad Commissioner,,1,5,Gary Gates,C,3,REP,115,25,29,0,0,0,0,0,92,23,20,0,23,2,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,13,9,Railroad Commissioner,,1,7,Ron Hale,C,4,REP,115,11,29,0,0,0,0,0,92,7,20,0,23,4,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,13,9,Railroad Commissioner,,1,2,Lance N. Christian,C,5,REP,115,6,29,0,0,0,0,0,92,4,20,0,23,2,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,13,9,Railroad Commissioner,,1,3,Wayne Christian,C,6,REP,115,8,29,0,0,0,0,0,92,6,20,0,23,2,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,13,9,Railroad Commissioner,,1,1,Doug Jeffrey,C,7,REP,115,6,29,0,0,0,0,0,92,6,20,0,23,0,9,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,5,10,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,115,14,4,0,0,0,0,0,92,11,4,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,14,11,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,115,40,21,0,0,0,0,0,92,30,15,0,23,10,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,14,11,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,115,36,21,0,0,0,0,0,92,32,15,0,23,4,6,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,6,12,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,115,15,3,0,0,0,0,0,92,12,3,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,15,13,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,1,REP,115,50,24,0,0,0,0,0,92,39,18,0,23,11,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,15,13,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,2,REP,115,23,24,0,0,0,0,0,92,20,18,0,23,3,6,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,7,14,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,115,14,4,0,0,0,0,0,92,11,4,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,16,15,"Justice, Supreme Court, Place 9",,1,2,Eva Guzman,C,1,REP,115,62,22,0,0,0,0,0,92,50,17,0,23,12,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,16,15,"Justice, Supreme Court, Place 9",,1,1,Joe Pool,C,2,REP,115,13,22,0,0,0,0,0,92,10,17,0,23,3,5,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,8,16,"Judge, Court of Criminal Appeals Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,115,15,3,0,0,0,0,0,92,12,3,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,2,Mary Lou Keel,C,1,REP,115,28,34,0,0,0,0,0,92,21,26,0,23,7,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,1,Chris Oldner,C,2,REP,115,11,34,0,0,0,0,0,92,8,26,0,23,3,8,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,3,Ray Wheless,C,3,REP,115,24,34,0,0,0,0,0,92,22,26,0,23,2,8,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,9,18,"Judge, Court of Criminal Appeals Place 5",,1,1,Betsy Johnson,C,1,DEM,115,16,2,0,0,0,0,0,92,13,2,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,4,Sid Harle,C,1,REP,115,21,22,0,0,0,0,0,92,17,17,0,23,4,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,2,Steve Smith,C,2,REP,115,26,22,0,0,0,0,0,92,21,17,0,23,5,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,1,Scott Walker,C,3,REP,115,12,22,0,0,0,0,0,92,9,17,0,23,3,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,18,19,"Judge, Court of Criminal Appeals Place 5",,1,3,Brent Webster,C,4,REP,115,16,22,0,0,0,0,0,92,13,17,0,23,3,5,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,10,20,"Judge, Court of Criminal Appeals Place 6",,1,1,Robert Burns,C,1,DEM,115,15,3,0,0,0,0,0,92,12,3,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,1,Michael E. Keasler,C,1,REP,115,48,27,0,0,0,0,0,92,40,21,0,23,8,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,19,21,"Judge, Court of Criminal Appeals Place 6",,1,2,Richard Davis,C,2,REP,115,22,27,0,0,0,0,0,92,16,21,0,23,6,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,20,22,"Member, State Board of Education, District 8",,1,1,Barbara Cargill,C,1,REP,115,67,30,0,0,0,0,0,92,54,23,0,23,13,7,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,22,24,State Representative District 14,,1,2,John Raney,C,1,REP,115,57,1,0,0,0,0,0,92,41,1,0,23,16,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,22,24,State Representative District 14,,1,1,Jess Fields,C,2,REP,115,39,1,0,0,0,0,0,92,35,1,0,23,4,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,23,25,"Justice, 10th Court of Appeals District, Place 3",,1,1,Al Scoggins,C,1,REP,115,64,33,0,0,0,0,0,92,51,26,0,23,13,7,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,24,26,"District Judge, 272nd Judicial District",,1,1,Travis Bryan III,C,1,REP,115,78,19,0,0,0,0,0,92,62,15,0,23,16,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,25,27,"District Attorney, 85th Judicial District",,1,1,Jarvis Parsons,C,1,REP,115,72,25,0,0,0,0,0,92,58,19,0,23,14,6,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,26,28,County Attorney,,1,1,Rod Anderson,C,1,REP,115,76,21,0,0,0,0,0,92,61,16,0,23,15,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,27,29,Sheriff,,1,1,Chris Kirk,C,1,REP,115,83,6,0,0,0,0,0,92,70,2,0,23,13,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,27,29,Sheriff,,1,2,Miguel C. Vasquez,C,2,REP,115,8,6,0,0,0,0,0,92,5,2,0,23,3,4,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,28,30,Tax Assessor-Collector,,1,1,Kristeen Roe,C,1,REP,115,76,21,0,0,0,0,0,92,63,14,0,23,13,7,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,43,33,County Chairman,,1,1,TC Langford,C,1,DEM,115,15,3,0,0,0,0,0,92,12,3,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,44,35,County Chairman,,1,1,Paul Rieger,C,1,REP,115,67,30,0,0,0,0,0,92,56,21,0,23,11,9,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,31,36,REFERENDA ITEM  # 1 ON ECONOMIC SECURITY & PROSPERITY,,1,1,Yes,C,1,,115,16,0,0,0,0,0,0,92,13,0,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,31,36,REFERENDA ITEM  # 1 ON ECONOMIC SECURITY & PROSPERITY,,1,2,No,C,2,,115,2,0,0,0,0,0,0,92,2,0,0,23,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,32,37,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,Yes,C,1,,115,17,0,0,0,0,0,0,92,15,0,0,23,2,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,32,37,REFERENDA ITEM # 2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,No,C,2,,115,1,0,0,0,0,0,0,92,0,0,0,23,1,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,33,38,REFERENDA ITEM # 3 ON CLIMATE,,1,1,Yes,C,1,,115,17,0,0,0,0,0,0,92,14,0,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,33,38,REFERENDA ITEM # 3 ON CLIMATE,,1,2,No,C,2,,115,1,0,0,0,0,0,0,92,1,0,0,23,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,34,39,REFERENDA ITEM  # 4 ON THE VOTING RIGHTS ACT,,1,1,Yes,C,1,,115,17,1,0,0,0,0,0,92,14,1,0,23,3,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,34,39,REFERENDA ITEM  # 4 ON THE VOTING RIGHTS ACT,,1,2,No,C,2,,115,0,1,0,0,0,0,0,92,0,1,0,23,0,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,35,40,REFERENDA ITEM # 5 ON CAMPUS CARRY,,1,1,Yes,C,1,,115,14,0,0,0,0,0,0,92,13,0,0,23,1,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,35,40,REFERENDA ITEM # 5 ON CAMPUS CARRY,,1,2,No,C,2,,115,4,0,0,0,0,0,0,92,2,0,0,23,2,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,36,41,REFERENDA ITEM  # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,Yes,C,1,,115,15,0,0,0,0,0,0,92,14,0,0,23,1,0,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,29,,1,74,33,31,0,0,36,41,REFERENDA ITEM  # 6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,No,C,2,,115,3,0,0,0,0,0,0,92,1,0,0,23,2,0,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,37,42,PROPOSITION #1,,1,1,Yes,C,1,,115,59,9,0,0,0,0,0,92,48,6,0,23,11,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,37,42,PROPOSITION #1,,1,2,No,C,2,,115,29,9,0,0,0,0,0,92,23,6,0,23,6,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,38,43,PROPOSITION #2,,1,1,Yes,C,1,,115,58,8,0,0,0,0,0,92,47,5,0,23,11,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,38,43,PROPOSITION #2,,1,2,No,C,2,,115,31,8,0,0,0,0,0,92,25,5,0,23,6,3,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,39,44,PROPOSITION #3,,1,1,Yes,C,1,,115,76,10,0,0,0,0,0,92,62,5,0,23,14,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,39,44,PROPOSITION #3,,1,2,No,C,2,,115,11,10,0,0,0,0,0,92,10,5,0,23,1,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,40,45,PROPOSITION #4,,1,1,Yes,C,1,,115,84,9,0,0,0,0,0,92,69,4,0,23,15,5,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,29,,1,74,33,31,0,0,40,45,PROPOSITION #4,,1,2,No,C,2,,115,4,9,0,0,0,0,0,92,4,4,0,23,0,5,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,1,Martin J. O'Malley,C,1,DEM,484,2,3,0,0,0,0,0,182,1,1,0,302,1,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,2,Star Locke,C,2,DEM,484,0,3,0,0,0,0,0,182,0,1,0,302,0,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,3,"Roque ""Rocky"" De La Fuente",C,3,DEM,484,1,3,0,0,0,0,0,182,0,1,0,302,1,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,4,Bernie Sanders,C,4,DEM,484,62,3,0,0,0,0,0,182,17,1,0,302,45,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,5,Calvis L. Hawes,C,5,DEM,484,0,3,0,0,0,0,0,182,0,1,0,302,0,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,6,Willie L. Wilson,C,6,DEM,484,0,3,0,0,0,0,0,182,0,1,0,302,0,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,7,Keith Judd,C,7,DEM,484,1,3,0,0,0,0,0,182,1,1,0,302,0,2,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,2,4,President/Vice-President,,1,8,Hillary Clinton,C,8,DEM,484,112,3,0,0,0,0,0,182,33,1,0,302,79,2,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,4,Donald J. Trump,C,1,REP,484,62,3,0,0,0,0,0,182,27,2,0,302,35,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,5,Elizabeth Gray,C,2,REP,484,1,3,0,0,0,0,0,182,0,2,0,302,1,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,8,Lindsey Graham,C,3,REP,484,0,3,0,0,0,0,0,182,0,2,0,302,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,2,Carly Fiorina,C,4,REP,484,1,3,0,0,0,0,0,182,0,2,0,302,1,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,13,Ted Cruz,C,5,REP,484,169,3,0,0,0,0,0,182,73,2,0,302,96,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,11,Rand Paul,C,6,REP,484,2,3,0,0,0,0,0,182,0,2,0,302,2,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,3,Chris Christie,C,7,REP,484,0,3,0,0,0,0,0,182,0,2,0,302,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,10,Mike Huckabee,C,8,REP,484,1,3,0,0,0,0,0,182,0,2,0,302,1,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,7,John R. Kasich,C,9,REP,484,6,3,0,0,0,0,0,182,2,2,0,302,4,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,9,Marco Rubio,C,10,REP,484,39,3,0,0,0,0,0,182,18,2,0,302,21,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,1,Ben Carson,C,11,REP,484,13,3,0,0,0,0,0,182,3,2,0,302,10,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,12,Rick Santorum,C,12,REP,484,1,3,0,0,0,0,0,182,1,2,0,302,0,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,6,Jeb Bush,C,13,REP,484,4,3,0,0,0,0,0,182,3,2,0,302,1,1,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,11,5,President/Vice-President,,1,14,Uncommitted,C,14,REP,484,1,3,0,0,0,0,0,182,0,2,0,302,1,1,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,3,6,U. S. Representative District 17,,1,1,William Matta,C,1,DEM,484,147,34,0,0,0,0,0,182,46,7,0,302,101,27,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,12,7,U. S. Representative District 17,,1,3,Bill Flores,C,1,REP,484,235,15,0,0,0,0,0,182,102,6,0,302,133,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,12,7,U. S. Representative District 17,,1,2,Ralph Patterson,C,2,REP,484,43,15,0,0,0,0,0,182,18,6,0,302,25,9,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,12,7,U. S. Representative District 17,,1,1,Kaleb Sims,C,3,REP,484,10,15,0,0,0,0,0,182,3,6,0,302,7,9,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,4,8,Railroad Commissioner,,1,1,Lon Burnam,C,1,DEM,484,21,35,0,0,0,0,0,182,5,9,0,302,16,26,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,4,8,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,484,70,35,0,0,0,0,0,182,19,9,0,302,51,26,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,4,8,Railroad Commissioner,,1,3,Grady Yarbrough,C,3,DEM,484,55,35,0,0,0,0,0,182,20,9,0,302,35,26,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,13,9,Railroad Commissioner,,1,8,Weston Martinez,C,1,REP,484,44,65,0,0,0,0,0,182,11,23,0,302,33,42,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,13,9,Railroad Commissioner,,1,6,John Greytok,C,2,REP,484,17,65,0,0,0,0,0,182,8,23,0,302,9,42,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,13,9,Railroad Commissioner,,1,5,Gary Gates,C,3,REP,484,76,65,0,0,0,0,0,182,37,23,0,302,39,42,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,13,9,Railroad Commissioner,,1,7,Ron Hale,C,4,REP,484,47,65,0,0,0,0,0,182,19,23,0,302,28,42,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,13,9,Railroad Commissioner,,1,2,Lance N. Christian,C,5,REP,484,18,65,0,0,0,0,0,182,11,23,0,302,7,42,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,13,9,Railroad Commissioner,,1,3,Wayne Christian,C,6,REP,484,16,65,0,0,0,0,0,182,9,23,0,302,7,42,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,13,9,Railroad Commissioner,,1,1,Doug Jeffrey,C,7,REP,484,20,65,0,0,0,0,0,182,11,23,0,302,9,42,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,5,10,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,484,146,35,0,0,0,0,0,182,44,9,0,302,102,26,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,14,11,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,484,157,55,0,0,0,0,0,182,66,20,0,302,91,35,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,14,11,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,484,91,55,0,0,0,0,0,182,43,20,0,302,48,35,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,6,12,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,484,155,26,0,0,0,0,0,182,46,7,0,302,109,19,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,15,13,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,1,REP,484,168,62,0,0,0,0,0,182,80,25,0,302,88,37,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,15,13,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,2,REP,484,73,62,0,0,0,0,0,182,24,25,0,302,49,37,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,7,14,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,484,150,31,0,0,0,0,0,182,47,6,0,302,103,25,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,16,15,"Justice, Supreme Court, Place 9",,1,2,Eva Guzman,C,1,REP,484,169,53,0,0,0,0,0,182,65,20,0,302,104,33,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,16,15,"Justice, Supreme Court, Place 9",,1,1,Joe Pool,C,2,REP,484,81,53,0,0,0,0,0,182,44,20,0,302,37,33,0
BRAZOS COUNTY,3/1/2016,DEMOCRATIC PRIMARY,30,,1,75,113,33,0,0,8,16,"Judge, Court of Criminal Appeals Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,484,142,39,0,0,0,0,0,182,45,8,0,302,97,31,0
BRAZOS COUNTY,3/1/2016,REPUBLICAN PRIMARY,30,,1,75,113,33,0,0,17,17,"Judge, Court of Criminal Appeals Place 2",,1,2,Mary Lou Keel,C,1,REP,484,111,70,0,0,0,0,0,182,53,23,0,302,58,47,0
