political_subdivision,election_date,election name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,68,39,"Judge, Court of Criminal Appeals, Place 2",DEMOCRATIC PARTY,1,1,"Lawrence ""Larry"" Meyers",C,1,,607,16,17,0,0,0,0,0,84,5,1,0,523,11,16,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,69,40,"Judge, Court of Criminal Appeals, Place 5",DEMOCRATIC PARTY,1,1,Betsy Johnson,C,1,,607,17,16,0,0,0,0,0,84,4,2,0,523,13,14,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,67,41,"Judge, Court of Criminal Appeals, Place 6",DEMOCRATIC PARTY,1,1,Robert Burns,C,1,,607,16,17,0,0,0,0,0,84,4,2,0,523,12,15,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,40,42,"Member, State Board of Education, District 9",DEMOCRATIC PARTY,1,1,Amanda M. Rudolph,C,1,,607,15,18,0,0,0,0,0,84,4,2,0,523,11,16,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,44,46,"District Judge, 6th Judicial District",DEMOCRATIC PARTY,1,1,Gary Waite,C,1,,607,16,17,0,0,0,0,0,84,4,2,0,523,12,15,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,47,49,County Attorney,DEMOCRATIC PARTY,1,1,Jack Herrington,C,1,,607,20,13,0,0,0,0,0,84,5,1,0,523,15,12,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,52,54,Constable,DEMOCRATIC PARTY,1,1,Chris C. Turner,C,1,,607,15,18,0,0,0,0,0,84,3,3,0,523,12,15,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,1,For,C,1,,607,23,6,0,0,0,0,0,84,5,0,0,523,18,6,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,2,Against,C,2,,607,4,6,0,0,0,0,0,84,1,0,0,523,3,6,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,1,For,C,1,,607,24,5,0,0,0,0,0,84,5,0,0,523,19,5,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,2,Against,C,2,,607,4,5,0,0,0,0,0,84,1,0,0,523,3,5,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,1,For,C,1,,607,23,6,0,0,0,0,0,84,3,0,0,523,20,6,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,2,Against,C,2,,607,4,6,0,0,0,0,0,84,3,0,0,523,1,6,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,1,For,C,1,,607,23,5,0,0,0,0,0,84,4,1,0,523,19,4,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,2,Against,C,2,,607,5,5,0,0,0,0,0,84,1,1,0,523,4,4,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,1,For,C,1,,607,21,3,0,0,0,0,0,84,4,0,0,523,17,3,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,2,Against,C,2,,607,9,3,0,0,0,0,0,84,2,0,0,523,7,3,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,1,For,C,1,,607,19,4,0,0,0,0,0,84,2,0,0,523,17,4,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,2,Against,C,2,,607,10,4,0,0,0,0,0,84,4,0,0,523,6,4,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,63,65,Proposition 1,REPUBLICAN PARTY,1,1,YES,C,1,,607,365,86,0,0,0,0,0,84,47,9,0,523,318,77,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,63,65,Proposition 1,REPUBLICAN PARTY,1,2,NO,C,2,,607,123,86,0,0,0,0,0,84,22,9,0,523,101,77,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,64,66,Proposition 2,REPUBLICAN PARTY,1,1,YES,C,1,,607,314,59,0,0,0,0,0,84,40,6,0,523,274,53,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,64,66,Proposition 2,REPUBLICAN PARTY,1,2,NO,C,2,,607,201,59,0,0,0,0,0,84,32,6,0,523,169,53,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,65,67,Proposition 3,REPUBLICAN PARTY,1,1,YES,C,1,,607,374,81,3,0,0,0,0,84,52,8,3,523,322,73,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,65,67,Proposition 3,REPUBLICAN PARTY,1,2,NO,C,2,,607,116,81,3,0,0,0,0,84,15,8,3,523,101,73,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,66,68,Proposition 4,REPUBLICAN PARTY,1,1,YES,C,1,,607,485,71,0,0,0,0,0,84,67,10,0,523,418,61,0
Red River County,3/1/2016,2016 Primary Election,5,,1,16,5,5,2944,0.21,66,68,Proposition 4,REPUBLICAN PARTY,1,2,NO,C,2,,607,18,71,0,0,0,0,0,84,1,10,0,523,17,61,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,8,Marco Rubio,C,1,,295,26,8,0,0,0,0,0,54,6,1,0,241,20,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,4,Donald J. Trump,C,2,,295,110,8,0,0,0,0,0,54,28,1,0,241,82,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,2,Carly Fiorina,C,3,,295,0,8,0,0,0,0,0,54,0,1,0,241,0,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,9,Mike Huckabee,C,4,,295,1,8,0,0,0,0,0,54,0,1,0,241,1,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,7,Lindsey Graham,C,5,,295,0,8,0,0,0,0,0,54,0,1,0,241,0,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,3,Chris Christie,C,6,,295,0,8,0,0,0,0,0,54,0,1,0,241,0,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,11,Ted Cruz,C,7,,295,100,8,0,0,0,0,0,54,8,1,0,241,92,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,1,Ben Carson,C,8,,295,19,8,0,0,0,0,0,54,6,1,0,241,13,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,14,Rick Santorum,C,9,,295,0,8,0,0,0,0,0,54,0,1,0,241,0,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,10,Rand Paul,C,10,,295,0,8,0,0,0,0,0,54,0,1,0,241,0,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,6,John R. Kasich,C,11,,295,7,8,0,0,0,0,0,54,4,1,0,241,3,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,5,Jeb Bush,C,12,,295,2,8,0,0,0,0,0,54,0,1,0,241,2,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,13,Elizabeth Gray,C,13,,295,0,8,0,0,0,0,0,54,0,1,0,241,0,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,7,6,President,REPUBLICAN PARTY,1,12,Uncommitted,C,14,,295,3,8,0,0,0,0,0,54,0,1,0,241,3,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,1,Ray Hall,C,1,,295,39,39,0,0,0,0,0,54,4,7,0,241,35,32,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,2,John Ratcliffe,C,2,,295,154,39,0,0,0,0,0,54,31,7,0,241,123,32,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,3,Lou Gigliotti,C,3,,295,44,39,0,0,0,0,0,54,11,7,0,241,33,32,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,4,Ron Hale,C,1,,295,45,87,0,0,0,0,0,54,6,17,0,241,39,70,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,9,Doug Jeffrey,C,2,,295,21,87,0,0,0,0,0,54,3,17,0,241,18,70,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,2,Gary Gates,C,3,,295,74,87,0,0,0,0,0,54,17,17,0,241,57,70,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,3,John Greytok,C,4,,295,11,87,0,0,0,0,0,54,0,17,0,241,11,70,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,8,Lance N. Christian,C,5,,295,12,87,0,0,0,0,0,54,2,17,0,241,10,70,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,7,Weston Martinez,C,6,,295,8,87,0,0,0,0,0,54,4,17,0,241,4,70,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,5,Wayne Christian,C,7,,295,18,87,0,0,0,0,0,54,4,17,0,241,14,70,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,2,Michael Massengale,C,1,,295,113,80,0,0,0,0,0,54,15,17,0,241,98,63,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,1,Debra Lehrmann,C,2,,295,83,80,0,0,0,0,0,54,21,17,0,241,62,63,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,1,Paul Green,C,1,,295,106,94,0,0,0,0,0,54,21,19,0,241,85,75,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,2,Rick Green,C,2,,295,76,94,0,0,0,0,0,54,13,19,0,241,63,75,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,1,Eva Guzman,C,1,,295,79,86,0,0,0,0,0,54,19,17,0,241,60,69,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,2,Joe Pool,C,2,,295,111,86,0,0,0,0,0,54,17,17,0,241,94,69,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,1,Mary Lou Keel,C,1,,295,76,101,0,0,0,0,0,54,13,20,0,241,63,81,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,3,Chris Oldner,C,2,,295,40,101,0,0,0,0,0,54,9,20,0,241,31,81,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,2,Ray Wheless,C,3,,295,59,101,0,0,0,0,0,54,11,20,0,241,48,81,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,4,Steve Smith,C,1,,295,50,91,0,0,0,0,0,54,7,19,0,241,43,72,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,1,Brent Webster,C,2,,295,33,91,0,0,0,0,0,54,9,19,0,241,24,72,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,2,Sid Harle,C,3,,295,17,91,0,0,0,0,0,54,1,19,0,241,16,72,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,3,Scott Walker,C,4,,295,85,91,0,0,0,0,0,54,17,19,0,241,68,72,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,1,Michael E. Keasler,C,1,,295,85,98,0,0,0,0,0,54,13,21,0,241,72,77,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,2,Richard Davis,C,2,,295,93,98,0,0,0,0,0,54,19,21,0,241,74,77,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,1,Keven M. Ellis,C,1,,295,43,94,0,0,0,0,0,54,3,19,0,241,40,75,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,2,Hank Hering,C,2,,295,61,94,0,0,0,0,0,54,12,19,0,241,49,75,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,3,Mary Lou Bruner,C,3,,295,78,94,0,0,0,0,0,54,19,19,0,241,59,75,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,1,David Simpson,C,1,,295,42,59,0,0,0,0,0,54,7,10,0,241,35,49,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,2,Mike Lee,C,2,,295,35,59,0,0,0,0,0,54,4,10,0,241,31,49,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,3,Bryan Hughes,C,3,,295,97,59,0,0,0,0,0,54,23,10,0,241,74,49,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,4,James K. Red Brown,C,4,,295,43,59,0,0,0,0,0,54,9,10,0,241,34,49,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,1,George Lavender,C,1,,295,44,21,0,0,0,0,0,54,12,0,0,241,32,21,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,2,Gary VanDeaver,C,2,,295,211,21,0,0,0,0,0,54,41,0,0,241,170,21,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,22,18,"Chief Justice, 6th Court of Appeals District",REPUBLICAN PARTY,1,1,Josh Morriss,C,1,,295,155,121,0,0,0,0,0,54,31,22,0,241,124,99,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,1,Jeff Starnes,C,1,,295,116,33,0,0,0,0,0,54,20,3,0,241,96,30,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,2,R. Wesley Tidwell,C,2,,295,127,33,0,0,0,0,0,54,30,3,0,241,97,30,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,23,23,County Attorney,REPUBLICAN PARTY,1,1,Val Varley,C,1,,295,187,89,0,0,0,0,0,54,36,17,0,241,151,72,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,24,24,Sheriff,REPUBLICAN PARTY,1,1,Jim Caldwell,C,1,,295,217,59,0,0,0,0,0,54,45,8,0,241,172,51,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,25,25,Tax Assessor-Collector,REPUBLICAN PARTY,1,1,Tonya R. Martin,C,1,,295,221,55,0,0,0,0,0,54,43,10,0,241,178,45,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,28,28,Constable,REPUBLICAN PARTY,1,1,Barnaby Resendiz,C,1,,295,162,69,0,0,0,0,0,54,34,11,0,241,128,58,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,28,28,Constable,REPUBLICAN PARTY,1,2,Dustin San Jule,C,2,,295,45,69,0,0,0,0,0,54,8,11,0,241,37,58,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,32,32,County Chairman,REPUBLICAN PARTY,1,1,Vernon Eastepp,C,1,,295,170,106,0,0,0,0,0,54,35,18,0,241,135,88,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,6,"Roque ""Rocky"" De La Fuente",C,1,,295,0,1,0,0,0,0,0,54,0,0,0,241,0,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,5,Martin J. O'Malley,C,2,,295,0,1,0,0,0,0,0,54,0,0,0,241,0,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,1,Bernie Sanders,C,3,,295,6,1,0,0,0,0,0,54,1,0,0,241,5,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,7,Willie L. Wilson,C,4,,295,0,1,0,0,0,0,0,54,0,0,0,241,0,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,4,Keith Judd,C,5,,295,0,1,0,0,0,0,0,54,0,0,0,241,0,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,3,Hillary Clinton,C,6,,295,12,1,0,0,0,0,0,54,0,0,0,241,12,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,8,Star Locke,C,7,,295,0,1,0,0,0,0,0,54,0,0,0,241,0,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,34,33,President,DEMOCRATIC PARTY,1,2,Calvis L. Hawes,C,8,,295,0,1,0,0,0,0,0,54,0,0,0,241,0,1,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,2,Cody Garrett,C,1,,295,6,5,0,0,0,0,0,54,0,1,0,241,6,4,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,3,Lon Burnam,C,2,,295,4,5,0,0,0,0,0,54,0,1,0,241,4,4,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,1,Grady Yarbrough,C,3,,295,4,5,0,0,0,0,0,54,0,1,0,241,4,4,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,37,36,"Justice, Supreme Court, Place 3",DEMOCRATIC PARTY,1,1,Mike Westergren,C,1,,295,13,6,0,0,0,0,0,54,1,0,0,241,12,6,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,38,37,"Justice, Supreme Court, Place 5",DEMOCRATIC PARTY,1,1,Dori Contreras Garza,C,1,,295,14,5,0,0,0,0,0,54,1,0,0,241,13,5,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,39,38,"Justice, Supreme Court, Place 9",DEMOCRATIC PARTY,1,1,Savannah Robinson,C,1,,295,12,7,0,0,0,0,0,54,1,0,0,241,11,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,68,39,"Judge, Court of Criminal Appeals, Place 2",DEMOCRATIC PARTY,1,1,"Lawrence ""Larry"" Meyers",C,1,,295,12,7,0,0,0,0,0,54,1,0,0,241,11,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,69,40,"Judge, Court of Criminal Appeals, Place 5",DEMOCRATIC PARTY,1,1,Betsy Johnson,C,1,,295,11,8,0,0,0,0,0,54,1,0,0,241,10,8,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,67,41,"Judge, Court of Criminal Appeals, Place 6",DEMOCRATIC PARTY,1,1,Robert Burns,C,1,,295,11,8,0,0,0,0,0,54,1,0,0,241,10,8,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,40,42,"Member, State Board of Education, District 9",DEMOCRATIC PARTY,1,1,Amanda M. Rudolph,C,1,,295,11,8,0,0,0,0,0,54,1,0,0,241,10,8,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,44,46,"District Judge, 6th Judicial District",DEMOCRATIC PARTY,1,1,Gary Waite,C,1,,295,11,8,0,0,0,0,0,54,1,0,0,241,10,8,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,47,49,County Attorney,DEMOCRATIC PARTY,1,1,Jack Herrington,C,1,,295,11,8,0,0,0,0,0,54,0,1,0,241,11,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,52,54,Constable,DEMOCRATIC PARTY,1,1,Chris C. Turner,C,1,,295,9,10,0,0,0,0,0,54,0,1,0,241,9,9,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,1,For,C,1,,295,16,3,0,0,0,0,0,54,1,0,0,241,15,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,2,Against,C,2,,295,0,3,0,0,0,0,0,54,0,0,0,241,0,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,1,For,C,1,,295,10,8,0,0,0,0,0,54,0,1,0,241,10,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,2,Against,C,2,,295,1,8,0,0,0,0,0,54,0,1,0,241,1,7,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,1,For,C,1,,295,10,3,0,0,0,0,0,54,1,0,0,241,9,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,2,Against,C,2,,295,6,3,0,0,0,0,0,54,0,0,0,241,6,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,1,For,C,1,,295,13,5,0,0,0,0,0,54,0,1,0,241,13,4,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,2,Against,C,2,,295,1,5,0,0,0,0,0,54,0,1,0,241,1,4,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,1,For,C,1,,295,11,3,0,0,0,0,0,54,1,0,0,241,10,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,2,Against,C,2,,295,5,3,0,0,0,0,0,54,0,0,0,241,5,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,1,For,C,1,,295,8,4,0,0,0,0,0,54,0,1,0,241,8,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,2,Against,C,2,,295,7,4,0,0,0,0,0,54,0,1,0,241,7,3,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,63,65,Proposition 1,REPUBLICAN PARTY,1,1,YES,C,1,,295,178,36,0,0,0,0,0,54,39,4,0,241,139,32,0
