political_subdivision,election_day,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,422,51,7,0,0,0,0,0,178,24,1,0,244,27,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,3,Mark Ash,C,3,LIB,422,14,7,0,0,0,0,0,178,6,1,0,244,8,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,422,351,8,0,0,0,0,0,178,147,1,0,244,204,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,422,52,8,0,0,0,0,0,178,26,1,0,244,26,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,422,10,8,0,0,0,0,0,178,4,1,0,244,6,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,422,1,8,0,0,0,0,0,178,0,1,0,244,1,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,422,361,26,0,0,0,0,0,178,152,11,0,244,209,15,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,422,18,26,0,0,0,0,0,178,5,11,0,244,13,15,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,422,17,26,0,0,0,0,0,178,10,11,0,244,7,15,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,422,349,8,0,0,0,0,0,178,145,2,0,244,204,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,422,52,8,0,0,0,0,0,178,25,2,0,244,27,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,422,13,8,0,0,0,0,0,178,6,2,0,244,7,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,422,357,25,0,0,0,0,0,178,152,11,0,244,205,14,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,422,29,25,0,0,0,0,0,178,10,11,0,244,19,14,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,422,11,25,0,0,0,0,0,178,5,11,0,244,6,14,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,422,360,24,0,0,0,0,0,178,153,11,0,244,207,13,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,422,25,24,0,0,0,0,0,178,6,11,0,244,19,13,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,422,13,24,0,0,0,0,0,178,8,11,0,244,5,13,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,34,19,"Member, State Board of Education, District 7",,1,1,David Bradley,C,1,REP,422,354,6,0,0,0,0,0,178,149,1,0,244,205,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,34,19,"Member, State Board of Education, District 7",,1,2,Kathy King,C,2,DEM,422,53,6,0,0,0,0,0,178,26,1,0,244,27,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,34,19,"Member, State Board of Education, District 7",,1,3,Megan DaGata,C,3,LIB,422,9,6,0,0,0,0,0,178,2,1,0,244,7,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,16,20,"State Senator, District 3",,1,1,Robert Nichols,C,1,REP,422,359,28,0,0,0,0,0,178,152,13,0,244,207,15,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,16,20,"State Senator, District 3",,1,2,J. Tyler Lindsey,C,2,LIB,422,35,28,0,0,0,0,0,178,13,13,0,244,22,15,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,17,21,"State Representative, District 18",,1,1,John Otto,C,1,REP,422,375,47,0,0,0,0,0,178,159,19,0,244,216,28,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,35,22,"Chief Justice, 9th Court of Appeals District",,1,1,Steve McKeithen,C,1,REP,422,374,48,0,0,0,0,0,178,157,21,0,244,217,27,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,18,23,"Justice, 9th Court of Appeals District, Place 3 Unexpired Term",,1,1,Leanne Johnson,C,1,REP,422,375,47,0,0,0,0,0,178,158,20,0,244,217,27,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,19,24,"District Judge, 75th Judicial District",,1,1,Mark Morefield,C,1,REP,422,373,49,0,0,0,0,0,178,157,21,0,244,216,28,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,52,25,"District Judge, 253rd Judicial District",,1,1,Chap Cain,C,1,REP,422,373,49,0,0,0,0,0,178,156,22,0,244,217,27,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,29,26,County Judge,,1,1,Jay Knight,C,1,REP,422,374,48,0,0,0,0,0,178,155,23,0,244,219,25,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,53,27,"Judge, County Court at Law",,1,1,Tommy Chambers,C,1,REP,422,355,6,0,0,0,0,0,178,147,1,0,244,208,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,53,27,"Judge, County Court at Law",,1,2,Walter P. Fontenot,C,2,DEM,422,61,6,0,0,0,0,0,178,30,1,0,244,31,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,22,28,District Clerk,,1,1,Donna G. Brown,C,1,REP,422,376,46,0,0,0,0,0,178,156,22,0,244,220,24,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,23,29,County Clerk,,1,1,Paulette Shivers Williams,C,1,REP,422,376,46,0,0,0,0,0,178,157,21,0,244,219,25,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,30,30,County Treasurer,,1,1,Kim Harris,C,1,REP,422,375,47,0,0,0,0,0,178,157,21,0,244,218,26,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,74,31,County Surveyor,,1,1,"John C. ""Johnny"" Moorman",C,1,REP,422,374,48,0,0,0,0,0,178,155,23,0,244,219,25,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,58,39,"Justice of the Peace, Precinct No. 6",,1,1,Ralph Fuller,C,1,REP,422,377,45,0,0,0,0,0,178,158,20,0,244,219,25,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,38,41,PROPOSITION 1  State,,1,1,For,C,1,,422,256,78,0,0,0,0,0,178,111,32,0,244,145,46,0
LIBERTY COUNTY,11/4/2014,2014 General Election,23,,1,6,26,26,1626,0.26,38,41,PROPOSITION 1  State,,1,2,Against,C,2,,422,88,78,0,0,0,0,0,178,35,32,0,244,53,46,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,31,2,Straight Party,,1,1,Republican Party,C,1,REP,268,132,128,0,0,0,0,0,111,53,56,0,157,79,72,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,268,7,128,0,0,0,0,0,111,1,56,0,157,6,72,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,268,1,128,0,0,0,0,0,111,1,56,0,157,0,72,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,31,2,Straight Party,,1,4,Green Party,C,4,GRN,268,0,128,0,0,0,0,0,111,0,56,0,157,0,72,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,32,3,United States Senator,,1,1,John Cornyn,C,1,REP,268,227,13,0,0,0,0,0,111,100,2,0,157,127,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,32,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,268,22,13,0,0,0,0,0,111,6,2,0,157,16,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,32,3,United States Senator,,1,4,Rebecca Paddock,C,3,LIB,268,4,13,0,0,0,0,0,111,2,2,0,157,2,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,32,3,United States Senator,,1,3,"Emily ""Spicybrown"" Sanchez",C,4,GRN,268,2,13,0,0,0,0,0,111,1,2,0,157,1,11,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,2,4,"United States Representative, District 36",,1,1,Brian Babin,C,1,REP,268,230,8,0,0,0,0,0,111,97,2,0,157,133,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,2,4,"United States Representative, District 36",,1,2,Michael K. Cole,C,2,DEM,268,26,8,0,0,0,0,0,111,9,2,0,157,17,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,2,4,"United States Representative, District 36",,1,3,Rodney Veach,C,3,LIB,268,2,8,0,0,0,0,0,111,2,2,0,157,0,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,2,4,"United States Representative, District 36",,1,4,"Hal J. Ridley, Jr.",C,4,GRN,268,2,8,0,0,0,0,0,111,1,2,0,157,1,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,3,5,Governor,,1,1,Greg Abbott,C,1,REP,268,227,4,0,0,0,0,0,111,94,0,0,157,133,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,3,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,268,29,4,0,0,0,0,0,111,12,0,0,157,17,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,3,5,Governor,,1,4,Kathie Glass,C,3,LIB,268,7,4,0,0,0,0,0,111,4,0,0,157,3,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,3,5,Governor,,1,3,Brandon Parmer,C,4,GRN,268,1,4,0,0,0,0,0,111,1,0,0,157,0,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,268,222,6,0,0,0,0,0,111,97,1,0,157,125,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,4,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,268,31,6,0,0,0,0,0,111,11,1,0,157,20,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,4,6,Lieutenant Governor,,1,4,Robert D. Butler,C,3,LIB,268,8,6,0,0,0,0,0,111,2,1,0,157,6,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,4,6,Lieutenant Governor,,1,3,Chandrakantha Courtney,C,4,GRN,268,1,6,0,0,0,0,0,111,0,1,0,157,1,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,268,227,8,0,0,0,0,0,111,96,2,0,157,131,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,5,7,Attorney General,,1,2,Sam Houston,C,2,DEM,268,29,8,0,0,0,0,0,111,11,2,0,157,18,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,5,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,268,4,8,0,0,0,0,0,111,2,2,0,157,2,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,5,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,268,0,8,0,0,0,0,0,111,0,2,0,157,0,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,268,217,12,0,0,0,0,0,111,87,6,0,157,130,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,6,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,268,32,12,0,0,0,0,0,111,14,6,0,157,18,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,268,4,12,0,0,0,0,0,111,3,6,0,157,1,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,6,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,268,3,12,0,0,0,0,0,111,1,6,0,157,2,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,268,222,7,0,0,0,0,0,111,96,2,0,157,126,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,7,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,268,29,7,0,0,0,0,0,111,10,2,0,157,19,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,7,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,268,9,7,0,0,0,0,0,111,2,2,0,157,7,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,7,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,268,1,7,0,0,0,0,0,111,1,2,0,157,0,5,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,268,212,12,0,0,0,0,0,111,87,5,0,157,125,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,8,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,268,33,12,0,0,0,0,0,111,14,5,0,157,19,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,8,10,Commissioner of Agriculture,,1,3,David (Rocky) Palmquist,C,3,LIB,268,6,12,0,0,0,0,0,111,2,5,0,157,4,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,8,10,Commissioner of Agriculture,,1,5,Kenneth Kendrick,C,5,GRN,268,5,12,0,0,0,0,0,111,3,5,0,157,2,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,9,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,268,213,8,0,0,0,0,0,111,87,4,0,157,126,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,9,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,268,36,8,0,0,0,0,0,111,16,4,0,157,20,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,9,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,268,9,8,0,0,0,0,0,111,3,4,0,157,6,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,9,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,268,2,8,0,0,0,0,0,111,1,4,0,157,1,4,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,10,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,268,219,13,0,0,0,0,0,111,90,6,0,157,129,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,10,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,268,31,13,0,0,0,0,0,111,13,6,0,157,18,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,10,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,268,5,13,0,0,0,0,0,111,2,6,0,157,3,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Jeff Brown,C,1,REP,268,218,11,0,0,0,0,0,111,88,5,0,157,130,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,268,32,11,0,0,0,0,0,111,14,5,0,157,18,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,3,Mark Ash,C,3,LIB,268,7,11,0,0,0,0,0,111,4,5,0,157,3,6,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,268,221,13,0,0,0,0,0,111,92,6,0,157,129,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,268,29,13,0,0,0,0,0,111,12,6,0,157,17,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,268,5,13,0,0,0,0,0,111,1,6,0,157,4,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,268,0,13,0,0,0,0,0,111,0,6,0,157,0,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,268,224,19,0,0,0,0,0,111,95,7,0,157,129,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,268,14,19,0,0,0,0,0,111,4,7,0,157,10,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,268,11,19,0,0,0,0,0,111,5,7,0,157,6,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,268,217,12,0,0,0,0,0,111,89,5,0,157,128,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,268,31,12,0,0,0,0,0,111,13,5,0,157,18,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,268,8,12,0,0,0,0,0,111,4,5,0,157,4,7,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,268,226,17,0,0,0,0,0,111,97,5,0,157,129,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,268,18,17,0,0,0,0,0,111,6,5,0,157,12,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,268,7,17,0,0,0,0,0,111,3,5,0,157,4,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,268,223,18,0,0,0,0,0,111,94,6,0,157,129,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,268,21,18,0,0,0,0,0,111,7,6,0,157,14,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,268,6,18,0,0,0,0,0,111,4,6,0,157,2,12,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,34,19,"Member, State Board of Education, District 7",,1,1,David Bradley,C,1,REP,268,220,8,0,0,0,0,0,111,90,5,0,157,130,3,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,34,19,"Member, State Board of Education, District 7",,1,2,Kathy King,C,2,DEM,268,35,8,0,0,0,0,0,111,15,5,0,157,20,3,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,34,19,"Member, State Board of Education, District 7",,1,3,Megan DaGata,C,3,LIB,268,5,8,0,0,0,0,0,111,1,5,0,157,4,3,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,16,20,"State Senator, District 3",,1,1,Robert Nichols,C,1,REP,268,229,14,0,0,0,0,0,111,95,6,0,157,134,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,16,20,"State Senator, District 3",,1,2,J. Tyler Lindsey,C,2,LIB,268,25,14,0,0,0,0,0,111,10,6,0,157,15,8,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,17,21,"State Representative, District 18",,1,1,John Otto,C,1,REP,268,244,24,0,0,0,0,0,111,102,9,0,157,142,15,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,35,22,"Chief Justice, 9th Court of Appeals District",,1,1,Steve McKeithen,C,1,REP,268,236,32,0,0,0,0,0,111,96,15,0,157,140,17,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,18,23,"Justice, 9th Court of Appeals District, Place 3 Unexpired Term",,1,1,Leanne Johnson,C,1,REP,268,237,31,0,0,0,0,0,111,97,14,0,157,140,17,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,19,24,"District Judge, 75th Judicial District",,1,1,Mark Morefield,C,1,REP,268,238,30,0,0,0,0,0,111,97,14,0,157,141,16,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,52,25,"District Judge, 253rd Judicial District",,1,1,Chap Cain,C,1,REP,268,239,29,0,0,0,0,0,111,97,14,0,157,142,15,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,29,26,County Judge,,1,1,Jay Knight,C,1,REP,268,238,30,0,0,0,0,0,111,99,12,0,157,139,18,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,53,27,"Judge, County Court at Law",,1,1,Tommy Chambers,C,1,REP,268,228,3,0,0,0,0,0,111,94,2,0,157,134,1,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,53,27,"Judge, County Court at Law",,1,2,Walter P. Fontenot,C,2,DEM,268,37,3,0,0,0,0,0,111,15,2,0,157,22,1,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,22,28,District Clerk,,1,1,Donna G. Brown,C,1,REP,268,238,30,0,0,0,0,0,111,101,10,0,157,137,20,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,23,29,County Clerk,,1,1,Paulette Shivers Williams,C,1,REP,268,235,33,0,0,0,0,0,111,98,13,0,157,137,20,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,30,30,County Treasurer,,1,1,Kim Harris,C,1,REP,268,237,31,0,0,0,0,0,111,99,12,0,157,138,19,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,74,31,County Surveyor,,1,1,"John C. ""Johnny"" Moorman",C,1,REP,268,235,33,0,0,0,0,0,111,97,14,0,157,138,19,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,26,33,"County Commissioner, Precinct No. 4",,1,1,Leon Wilson,C,1,REP,268,236,32,0,0,0,0,0,111,99,12,0,157,137,20,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,56,37,"Justice of the Peace, Precinct No. 4",,1,1,Larry Wilburn,C,1,REP,268,228,5,0,0,0,0,0,111,94,3,0,157,134,2,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,56,37,"Justice of the Peace, Precinct No. 4",,1,2,David Boyer,C,2,DEM,268,35,5,0,0,0,0,0,111,14,3,0,157,21,2,0
LIBERTY COUNTY,11/4/2014,2014 General Election,24,,1,12,28,27,0,0,38,41,PROPOSITION 1  State,,1,1,For,C,1,,268,190,36,0,0,0,0,0,111,78,14,0,157,112,22,0
