political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,precinct_name,reg_voters,race_name,candidate_name,early_votes,election_votes
Federal Ballots - DEM,3/4/2014,Joint General Election,7,7,104,1205,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",6,3
Federal Ballots - DEM,3/4/2014,Joint General Election,7,7,104,1205,UNITED STATES SENATOR - DEM,David M. Alameel,24,19
JUSTICE OF THE PEACE 2 - D,3/4/2014,Joint General Election,7,7,104,1205,"PRECINCT 2, JUSTICE OF THE PEACE - DEM",Randall Slagle,62,43
LEGISLATIVE DISTRICT 50 - D,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT 50, STATE REPRESENTATIVE - DEM",Celia Israel,67,48
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,67,51
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,22,15
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,UNITED STATES SENATOR - DEM,Harry Kim,12,6
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,UNITED STATES SENATOR - DEM,Kesha Rogers,5,8
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",6,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,UNITED STATES SENATOR - DEM,David M. Alameel,24,19
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",7,5
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,GOVERNOR - DEM,Wendy R. Davis,67,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,69,49
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,ATTORNEY GENERAL - DEM,Sam Houston,65,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,66,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,69,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",20,25
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,24,13
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,23,13
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,RAILROAD COMMISSIONER - DEM,Dale Henry,23,13
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,RAILROAD COMMISSIONER - DEM,Steve Brown,46,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,63,44
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,64,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,64,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,63,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,67,45
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,64,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,64,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,65,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,66,45
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,63,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,65,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,67,47
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,61,41
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COUNTY JUDGE - DEM,Sarah Eckhardt,32,28
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COUNTY JUDGE - DEM,Andy Brown,40,23
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,63,45
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,63,45
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,43,33
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,20,17
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,65,44
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,65,43
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,63,43
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,66,44
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,64,44
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,DISTRICT CLERK - DEM,Velva L. Price,64,44
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COUNTY CLERK - DEM,Dana DeBeauvoir,65,46
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COUNTY TREASURER - DEM,Ramey Ko,25,20
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COUNTY TREASURER - DEM,Dolores Ortega Carter,41,31
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,COUNTY CHAIRMAN - DEM,Jan Soifer,64,44
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,IMMIGRATION REFORM,For,61,48
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,IMMIGRATION REFORM,Against,11,6
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,A LIVING WAGE FOR ALL TEXANS,For,67,51
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,A LIVING WAGE FOR ALL TEXANS,Against,6,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,MEDICAID EXPANSION,For,70,52
Travis County Democratic Primary Election,3/4/2014,Joint General Election,7,7,104,1205,MEDICAID EXPANSION,Against,5,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,7,7,104,1205,NON-DISCRIMINATION LEGISLATION,For,62,51
Travis County Republican Primary Election,3/4/2014,Joint General Election,7,7,104,1205,NON-DISCRIMINATION LEGISLATION,Against,13,4
CONGRESSIONAL DISTRICT 10 - D,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT 10, UNITED STATES REPRESENTATIVE - DEM",Tawana Walter-Cadien,74,138
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,19,45
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,Harry Kim,8,15
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,Kesha Rogers,13,37
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",5,7
Federal Ballots - DEM,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,David M. Alameel,36,52
JUSTICE OF THE PEACE 1 - D,3/4/2014,Joint General Election,8,8,105,5890,"PRECINCT 1, JUSTICE OF THE PEACE - DEM",Yvonne M. Williams,77,147
LEGISLATIVE DISTRICT 46 - D,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT 46, STATE REPRESENTATIVE - DEM",Dawnna Dukes,79,155
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,81,152
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,19,45
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,Harry Kim,8,15
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,Kesha Rogers,13,37
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",5,7
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,UNITED STATES SENATOR - DEM,David M. Alameel,36,52
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",6,12
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,GOVERNOR - DEM,Wendy R. Davis,81,154
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,81,152
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,ATTORNEY GENERAL - DEM,Sam Houston,77,151
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,78,148
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,76,150
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",29,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,29,61
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,24,31
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,RAILROAD COMMISSIONER - DEM,Dale Henry,26,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,RAILROAD COMMISSIONER - DEM,Steve Brown,55,83
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,76,140
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,73,145
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,76,144
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,74,142
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,80,143
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,80,143
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,79,144
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,79,143
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,82,143
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,79,145
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,79,143
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,81,144
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,74,136
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COUNTY JUDGE - DEM,Sarah Eckhardt,33,80
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COUNTY JUDGE - DEM,Andy Brown,52,82
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,76,142
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,77,140
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,58,91
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,25,53
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,76,141
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,77,140
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,76,141
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,78,144
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,77,140
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,DISTRICT CLERK - DEM,Velva L. Price,78,140
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COUNTY CLERK - DEM,Dana DeBeauvoir,78,150
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COUNTY TREASURER - DEM,Ramey Ko,27,57
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COUNTY TREASURER - DEM,Dolores Ortega Carter,59,92
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,COUNTY CHAIRMAN - DEM,Jan Soifer,75,138
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,IMMIGRATION REFORM,For,73,147
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,IMMIGRATION REFORM,Against,13,18
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,A LIVING WAGE FOR ALL TEXANS,For,84,160
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,A LIVING WAGE FOR ALL TEXANS,Against,2,6
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,MEDICAID EXPANSION,For,83,158
Travis County Democratic Primary Election,3/4/2014,Joint General Election,8,8,105,5890,MEDICAID EXPANSION,Against,3,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,8,8,105,5890,NON-DISCRIMINATION LEGISLATION,For,84,153
Travis County Republican Primary Election,3/4/2014,Joint General Election,8,8,105,5890,NON-DISCRIMINATION LEGISLATION,Against,3,14
CONGRESSIONAL DISTRICT 10 - D,3/4/2014,Joint General Election,11,11,106,3436,"DISTRICT 10, UNITED STATES REPRESENTATIVE - DEM",Tawana Walter-Cadien,48,53
Federal Ballots - DEM,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,16,15
Federal Ballots - DEM,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,Harry Kim,5,3
Federal Ballots - DEM,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,Kesha Rogers,9,7
Federal Ballots - DEM,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",3,3
Federal Ballots - DEM,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,David M. Alameel,16,30
JUSTICE OF THE PEACE 1 - D,3/4/2014,Joint General Election,11,11,106,3436,"PRECINCT 1, JUSTICE OF THE PEACE - DEM",Yvonne M. Williams,49,53
LEGISLATIVE DISTRICT 50 - D,3/4/2014,Joint General Election,11,11,106,3436,"DISTRICT 50, STATE REPRESENTATIVE - DEM",Celia Israel,48,59
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,11,11,106,3436,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,52,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,16,15
Travis County Democratic Primary Election,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,Harry Kim,5,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,Kesha Rogers,9,7
Travis County Democratic Primary Election,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",3,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,11,11,106,3436,UNITED STATES SENATOR - DEM,David M. Alameel,16,30
