political_subdivision,election_date,election name,Precinct_Name,Split_Name,Reporting Flag,Update Count,Pct_id,Pct_seq_nbr,Reg_voters,Turn_out,Contest_id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable Options,candidate_id,Candidate_name,Candidate_Type,Cand_seq_nbr,PartyCode,Total_Ballots,Total_votes,Total_Under_Votes,Total_Over_votes,Absentee_Ballots,Absentee_votes,Absentee_under_votes,Absentee_over_votes,Early_Ballots,Early_votes,Early_under_votes,Early_over_votes,Election_Ballots,Election_votes,Election_under_votes,Election_over_votes
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,270,37,"Judge, County Court-at-Law No. 2",,1,562,Kerry Pettijohn,C,2,DEM,2489,853,0,0,127,41,0,0,1793,618,0,0,569,194,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,271,38,"Judge, County Court-at-Law No. 3",,1,563,Jack Ewing,C,1,REP,2489,1744,0,0,127,86,0,0,1793,1269,0,0,569,389,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,272,39,"Judge, County Probate Court-at-Law",,1,564,Kim Sullivan,C,1,REP,2489,1758,0,0,127,86,0,0,1793,1281,0,0,569,391,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,273,40,District Clerk,,1,565,John D Kinard,C,1,REP,2489,1747,0,0,127,85,0,0,1793,1270,0,0,569,392,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,274,41,County Clerk,,1,566,Dwight Sullivan,C,1,REP,2489,1747,0,0,127,85,0,0,1793,1270,0,0,569,392,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,275,42,County Treasurer,,1,567,Kevin C. Walsh,C,1,REP,2489,1739,0,0,127,85,0,0,1793,1263,0,0,569,391,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,277,44,County Commissioner Pct. 4,,1,569,Ken Clark,C,1,REP,2489,1726,0,0,127,86,0,0,1793,1250,0,0,569,390,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,281,49,College of the Mainland Proposition A,,1,574,FOR,C,1,,2489,10,0,0,127,2,0,0,1793,3,0,0,569,5,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,281,49,College of the Mainland Proposition A,,1,573,AGAINST,C,2,,2489,4,0,0,127,1,0,0,1793,3,0,0,569,0,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,282,51,Mayor  - League City,,1,576,Sebastian Lofaro,C,1,||N,2489,629,0,0,127,18,0,0,1793,475,0,0,569,136,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,282,51,Mayor  - League City,,1,575,Pat Hallisey,C,2,||N,2489,1324,0,0,127,77,0,0,1793,948,0,0,569,299,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,283,52,Council Position 1  - League City,,1,577,Andy Mann,C,1,||N,2489,929,0,0,127,52,0,0,1793,653,0,0,569,224,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,283,52,Council Position 1  - League City,,1,578,Traci Jacobs,C,2,||N,2489,819,0,0,127,35,0,0,1793,619,0,0,569,165,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,284,53,Council Position 2  - League City,,1,579,Hank Dugie,C,1,||N,2489,1465,0,0,127,76,0,0,1793,1062,0,0,569,327,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,285,54,Council Position 6  - League City,,1,582,Silvio P. Vincenzo,C,1,||N,2489,434,0,0,127,13,0,0,1793,306,0,0,569,115,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,285,54,Council Position 6  - League City,,1,580,Chad Tressler,C,2,||N,2489,780,0,0,127,31,0,0,1793,591,0,0,569,158,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,285,54,Council Position 6  - League City,,1,581,Chris Gross,C,3,||N,2489,484,0,0,127,43,0,0,1793,339,0,0,569,102,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,286,55,Council Position 7  - League City,,1,583,Ange Mertens,C,1,||N,2489,620,0,0,127,37,0,0,1793,432,0,0,569,151,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,286,55,Council Position 7  - League City,,1,584,Nick Long,C,2,||N,2489,1162,0,0,127,55,0,0,1793,858,0,0,569,249,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,287,56,League City Proposition A,,1,586,For,C,1,,2489,1487,0,0,127,86,0,0,1793,1069,0,0,569,332,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,287,56,League City Proposition A,,1,585,Against,C,2,,2489,447,0,0,127,25,0,0,1793,328,0,0,569,94,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,288,57,League City Proposition B,,1,588,For,C,1,,2489,1723,0,0,127,93,0,0,1793,1255,0,0,569,375,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,288,57,League City Proposition B,,1,587,Against,C,2,,2489,332,0,0,127,22,0,0,1793,229,0,0,569,81,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,289,58,League City Proposition C,,1,590,For,C,1,,2489,1762,0,0,127,104,0,0,1793,1277,0,0,569,381,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,289,58,League City Proposition C,,1,589,Against,C,2,,2489,229,0,0,127,9,0,0,1793,163,0,0,569,57,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,290,59,League City Proposition D,,1,592,For,C,1,,2489,1644,0,0,127,97,0,0,1793,1177,0,0,569,370,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,290,59,League City Proposition D,,1,591,Against,C,2,,2489,270,0,0,127,15,0,0,1793,202,0,0,569,53,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,291,60,League City Proposition E,,1,594,For,C,1,,2489,1848,0,0,127,104,0,0,1793,1335,0,0,569,409,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,291,60,League City Proposition E,,1,593,Against,C,2,,2489,144,0,0,127,10,0,0,1793,109,0,0,569,25,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,292,61,League City Proposition F,,1,596,For,C,1,,2489,1686,0,0,127,105,0,0,1793,1236,0,0,569,345,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,292,61,League City Proposition F,,1,595,Against,C,2,,2489,211,0,0,127,7,0,0,1793,140,0,0,569,64,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,293,62,League City Proposition G,,1,598,For,C,1,,2489,1790,0,0,127,100,0,0,1793,1303,0,0,569,387,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,293,62,League City Proposition G,,1,597,Against,C,2,,2489,148,0,0,127,10,0,0,1793,105,0,0,569,33,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,294,63,League City Proposition H,,1,600,For,C,1,,2489,1142,0,0,127,51,0,0,1793,832,0,0,569,259,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,294,63,League City Proposition H,,1,599,Against,C,2,,2489,652,0,0,127,52,0,0,1793,478,0,0,569,122,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,295,64,League City Proposition I,,1,602,For,C,1,,2489,1663,0,0,127,100,0,0,1793,1222,0,0,569,341,0,0
FRIENDSWOOD ISD,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,295,64,League City Proposition I,,1,601,Against,C,2,,2489,234,0,0,127,8,0,0,1793,162,0,0,569,64,0,0
FRIENDSWOOD ISD,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,296,65,League City Proposition J,,1,604,For,C,1,,2489,1621,0,0,127,99,0,0,1793,1186,0,0,569,336,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,296,65,League City Proposition J,,1,603,Against,C,2,,2489,263,0,0,127,10,0,0,1793,185,0,0,569,68,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,297,66,League City Proposition K,,1,606,For,C,1,,2489,1650,0,0,127,99,0,0,1793,1205,0,0,569,346,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,297,66,League City Proposition K,,1,605,Against,C,2,,2489,219,0,0,127,10,0,0,1793,156,0,0,569,53,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,298,67,League City Proposition L,,1,608,For,C,1,,2489,1428,0,0,127,83,0,0,1793,1045,0,0,569,300,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,298,67,League City Proposition L,,1,607,Against,C,2,,2489,376,0,0,127,19,0,0,1793,272,0,0,569,85,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,299,68,League City Proposition M,,1,610,For,C,1,,2489,1594,0,0,127,96,0,0,1793,1164,0,0,569,334,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,299,68,League City Proposition M,,1,609,Against,C,2,,2489,252,0,0,127,9,0,0,1793,184,0,0,569,59,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,300,69,League City Proposition N,,1,612,For,C,1,,2489,1477,0,0,127,93,0,0,1793,1086,0,0,569,298,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,300,69,League City Proposition N,,1,611,Against,C,2,,2489,355,0,0,127,12,0,0,1793,253,0,0,569,90,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,301,70,League City Proposition O,,1,614,For,C,1,,2489,1503,0,0,127,84,0,0,1793,1097,0,0,569,322,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,454,,1,0,336,80,0,0,301,70,League City Proposition O,,1,613,Against,C,2,,2489,329,0,0,127,22,0,0,1793,235,0,0,569,72,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,235,2,Straight Party,,1,486,Republican,C,1,REP,1083,425,0,0,126,50,0,0,753,301,0,0,204,74,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,235,2,Straight Party,,1,484,Democrat,C,2,DEM,1083,238,0,0,126,27,0,0,753,146,0,0,204,65,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,235,2,Straight Party,,1,485,Libertarian,C,3,LIB,1083,4,0,0,126,0,0,0,753,2,0,0,204,2,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,236,3,U.S. Senator,,1,489,Ted Cruz,C,1,REP,1083,664,0,0,126,77,0,0,753,484,0,0,204,103,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,236,3,U.S. Senator,,1,487,Beto O'Rourke,C,2,DEM,1083,400,0,0,126,46,0,0,753,262,0,0,204,92,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,236,3,U.S. Senator,,1,488,Neal M. Dikeman,C,3,LIB,1083,11,0,0,126,1,0,0,753,3,0,0,204,7,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,237,4,"U.S. Representative, District 14",,1,492,Randy Weber,C,1,REP,1083,676,0,0,126,79,0,0,753,488,0,0,204,109,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,237,4,"U.S. Representative, District 14",,1,490,Adrienne Bell,C,2,DEM,1083,375,0,0,126,42,0,0,753,245,0,0,204,88,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,237,4,"U.S. Representative, District 14",,1,491,Don E. Conley III,C,3,LIB,1083,16,0,0,126,2,0,0,753,9,0,0,204,5,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,238,5,Governor,,1,493,Greg Abbott,C,1,REP,1083,711,0,0,126,83,0,0,753,510,0,0,204,118,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,238,5,Governor,,1,494,Lupe Valdez,C,2,DEM,1083,344,0,0,126,40,0,0,753,225,0,0,204,79,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,238,5,Governor,,1,495,Mark Jay Tippetts,C,3,LIB,1083,16,0,0,126,1,0,0,753,10,0,0,204,5,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,239,6,Lieutenant Governor,,1,496,Dan Patrick,C,1,REP,1083,662,0,0,126,79,0,0,753,474,0,0,204,109,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,239,6,Lieutenant Governor,,1,498,Mike Collier,C,2,DEM,1083,386,0,0,126,45,0,0,753,254,0,0,204,87,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,239,6,Lieutenant Governor,,1,497,Kerry Douglas McKennon,C,3,LIB,1083,18,0,0,126,0,0,0,753,15,0,0,204,3,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,240,7,Attorney General,,1,500,Ken Paxton,C,1,REP,1083,654,0,0,126,74,0,0,753,474,0,0,204,106,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,240,7,Attorney General,,1,499,Justin Nelson,C,2,DEM,1083,391,0,0,126,47,0,0,753,255,0,0,204,89,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,240,7,Attorney General,,1,501,Michael Ray Harris,C,3,LIB,1083,21,0,0,126,1,0,0,753,15,0,0,204,5,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,241,8,Comptroller of Public Accounts,,1,503,Glenn Hegar,C,1,REP,1083,663,0,0,126,74,0,0,753,486,0,0,204,103,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,241,8,Comptroller of Public Accounts,,1,504,Joi Chevalier,C,2,DEM,1083,364,0,0,126,46,0,0,753,235,0,0,204,83,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,241,8,Comptroller of Public Accounts,,1,502,Ben Sanders,C,3,LIB,1083,31,0,0,126,3,0,0,753,19,0,0,204,9,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,242,9,Commissioner of General Land Office,,1,505,George P. Bush,C,1,REP,1083,669,0,0,126,79,0,0,753,478,0,0,204,112,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,242,9,Commissioner of General Land Office,,1,507,Miguel Suazo,C,2,DEM,1083,361,0,0,126,42,0,0,753,238,0,0,204,81,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,242,9,Commissioner of General Land Office,,1,506,Matt Pina,C,3,LIB,1083,32,0,0,126,3,0,0,753,24,0,0,204,5,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,243,10,Commissioner of Agriculture,,1,510,Sid Miller,C,1,REP,1083,649,0,0,126,74,0,0,753,472,0,0,204,103,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,243,10,Commissioner of Agriculture,,1,508,Kim Olson,C,2,DEM,1083,391,0,0,126,47,0,0,753,257,0,0,204,87,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,243,10,Commissioner of Agriculture,,1,509,Richard Carpenter,C,3,LIB,1083,17,0,0,126,1,0,0,753,10,0,0,204,6,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,244,11,Railroad Commissioner,,1,511,Christi Craddick,C,1,REP,1083,669,0,0,126,77,0,0,753,482,0,0,204,110,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,244,11,Railroad Commissioner,,1,513,Roman McAllen,C,2,DEM,1083,365,0,0,126,43,0,0,753,241,0,0,204,81,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,244,11,Railroad Commissioner,,1,512,Mike Wright,C,3,LIB,1083,22,0,0,126,2,0,0,753,17,0,0,204,3,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,245,12,"Justice, Supreme Court, Place 2",,1,514,Jimmy Blacklock,C,1,REP,1083,669,0,0,126,75,0,0,753,487,0,0,204,107,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,245,12,"Justice, Supreme Court, Place 2",,1,515,Steven Kirkland,C,2,DEM,1083,387,0,0,126,46,0,0,753,252,0,0,204,89,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,246,13,"Justice, Supreme Court, Place 4",,1,516,John Devine,C,1,REP,1083,673,0,0,126,73,0,0,753,488,0,0,204,112,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,246,13,"Justice, Supreme Court, Place 4",,1,517,R. K. Sandill,C,2,DEM,1083,381,0,0,126,47,0,0,753,251,0,0,204,83,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,247,14,"Justice, Supreme Court, Place 6",,1,518,Jeff Brown,C,1,REP,1083,675,0,0,126,77,0,0,753,488,0,0,204,110,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,247,14,"Justice, Supreme Court, Place 6",,1,519,Kathy Cheng,C,2,DEM,1083,381,0,0,126,44,0,0,753,251,0,0,204,86,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,248,15,"Presiding Judge, Court of Criminal Appeals",,1,521,Sharon Keller,C,1,REP,1083,659,0,0,126,75,0,0,753,477,0,0,204,107,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,248,15,"Presiding Judge, Court of Criminal Appeals",,1,520,Maria T. (Terri) Jackson,C,2,DEM,1083,377,0,0,126,45,0,0,753,250,0,0,204,82,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,248,15,"Presiding Judge, Court of Criminal Appeals",,1,522,William Bryan Strange III,C,3,LIB,1083,21,0,0,126,1,0,0,753,13,0,0,204,7,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,249,16,"Judge, Court of Criminal Appeals, Place 7",,1,523,Barbara Parker Hervey,C,1,REP,1083,683,0,0,126,77,0,0,753,495,0,0,204,111,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,249,16,"Judge, Court of Criminal Appeals, Place 7",,1,524,Ramona Franklin,C,2,DEM,1083,369,0,0,126,44,0,0,753,242,0,0,204,83,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,250,17,"Judge, Court of Criminal Appeals, Place 8",,1,526,Michelle Slaughter,C,1,REP,1083,733,0,0,126,86,0,0,753,526,0,0,204,121,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,250,17,"Judge, Court of Criminal Appeals, Place 8",,1,525,Mark Ash,C,2,LIB,1083,158,0,0,126,10,0,0,753,118,0,0,204,30,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,251,18,"Member, State Board of Education, District 7",,1,528,Matt Robinson,C,1,REP,1083,660,0,0,126,73,0,0,753,477,0,0,204,110,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,251,18,"Member, State Board of Education, District 7",,1,527,"Elizabeth ""Eliz"" Markowitz",C,2,DEM,1083,392,0,0,126,47,0,0,753,260,0,0,204,85,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,253,20,"State Representative, District 24",,1,533,Greg Bonnen,C,1,REP,1083,677,0,0,126,76,0,0,753,489,0,0,204,112,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,253,20,"State Representative, District 24",,1,534,John Y. Phelps,C,2,DEM,1083,365,0,0,126,43,0,0,753,243,0,0,204,79,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,253,20,"State Representative, District 24",,1,532,Dick Illyes,C,3,LIB,1083,18,0,0,126,3,0,0,753,9,0,0,204,6,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,254,21,"Justice, 1st Court of Appeals District, Place 2",,1,536,Jane Bland,C,1,REP,1083,677,0,0,126,76,0,0,753,488,0,0,204,113,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,254,21,"Justice, 1st Court of Appeals District, Place 2",,1,535,Gordon Goodman,C,2,DEM,1083,376,0,0,126,43,0,0,753,252,0,0,204,81,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,255,22,"Justice, 1st Court of Appeals District, Place 6",,1,537,Harvey Brown,C,1,REP,1083,669,0,0,126,72,0,0,753,491,0,0,204,106,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,255,22,"Justice, 1st Court of Appeals District, Place 6",,1,538,Sarah Beth Landau,C,2,DEM,1083,383,0,0,126,48,0,0,753,248,0,0,204,87,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,256,23,"Justice, 1st Court of Appeals District, Place 7",,1,540,Terry Yates,C,1,REP,1083,658,0,0,126,72,0,0,753,480,0,0,204,106,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,256,23,"Justice, 1st Court of Appeals District, Place 7",,1,539,Julie Countiss,C,2,DEM,1083,391,0,0,126,47,0,0,753,257,0,0,204,87,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,257,24,"Justice, 1st Court of Appeals District, Place 8",,1,541,Michael Massengale,C,1,REP,1083,664,0,0,126,72,0,0,753,485,0,0,204,107,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,257,24,"Justice, 1st Court of Appeals District, Place 8",,1,542,Richard Hightower,C,2,DEM,1083,388,0,0,126,48,0,0,753,253,0,0,204,87,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,258,25,"Justice, 1st Court of Appeals District, Place 9",,1,543,Jennifer Caughey,C,1,REP,1083,675,0,0,126,73,0,0,753,488,0,0,204,114,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,258,25,"Justice, 1st Court of Appeals District, Place 9",,1,544,Peter Kelly,C,2,DEM,1083,377,0,0,126,47,0,0,753,251,0,0,204,79,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,259,26,"Justice, 14th Court of Appeals District, Place 3",,1,545,Brett Busby,C,1,REP,1083,678,0,0,126,74,0,0,753,491,0,0,204,113,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,259,26,"Justice, 14th Court of Appeals District, Place 3",,1,546,Jerry Zimmerer,C,2,DEM,1083,371,0,0,126,45,0,0,753,246,0,0,204,80,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,260,27,"Justice, 14th Court of Appeals District, Place 4",,1,548,Marc Brown,C,1,REP,1083,681,0,0,126,76,0,0,753,494,0,0,204,111,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,260,27,"Justice, 14th Court of Appeals District, Place 4",,1,547,Charles Spain,C,2,DEM,1083,369,0,0,126,44,0,0,753,244,0,0,204,81,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,261,28,"Justice, 14th Court of Appeals District, Place 5",,1,550,Martha Hill Jamison,C,1,REP,1083,686,0,0,126,76,0,0,753,496,0,0,204,114,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,261,28,"Justice, 14th Court of Appeals District, Place 5",,1,549,Frances Bourliot,C,2,DEM,1083,365,0,0,126,44,0,0,753,242,0,0,204,79,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,262,29,"Justice, 14th Court of Appeals District, Place 6",,1,551,Bill Boyce,C,1,REP,1083,668,0,0,126,75,0,0,753,485,0,0,204,108,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,262,29,"Justice, 14th Court of Appeals District, Place 6",,1,552,Meagan Hassan,C,2,DEM,1083,384,0,0,126,45,0,0,753,254,0,0,204,85,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,263,30,"Justice, 14th Court of Appeals District, Place 8",,1,553,John Donovan,C,1,REP,1083,669,0,0,126,74,0,0,753,487,0,0,204,108,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,263,30,"Justice, 14th Court of Appeals District, Place 8",,1,554,"Margaret ""Meg"" Poissant",C,2,DEM,1083,380,0,0,126,46,0,0,753,250,0,0,204,84,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,264,31,"District Judge, 122nd Judicial District",,1,555,John Ellisor,C,1,REP,1083,753,0,0,126,84,0,0,753,541,0,0,204,128,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,265,32,"District Judge, 212th Judicial District",,1,556,Patricia Grady,C,1,REP,1083,750,0,0,126,84,0,0,753,538,0,0,204,128,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,266,33,"District Judge, 306th Judicial District",,1,557,Anne B. Darring,C,1,REP,1083,747,0,0,126,84,0,0,753,534,0,0,204,129,0,0
FRIENDSWOOD ISD,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,267,34,Criminal District Attorney,,1,558,Jack Roady,C,1,REP,1083,753,0,0,126,83,0,0,753,541,0,0,204,129,0,0
FRIENDSWOOD ISD,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,268,35,County Judge,,1,559,Mark Henry,C,1,REP,1083,749,0,0,126,84,0,0,753,538,0,0,204,127,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,269,36,"Judge, County Court-at-Law No. 1",,1,560,John Grady,C,1,REP,1083,744,0,0,126,85,0,0,753,533,0,0,204,126,0,0
GALVESTON COUNTY,11/6/2018,2018 General Election,455,,1,0,337,81,0,0,270,37,"Judge, County Court-at-Law No. 2",,1,561,Kerri Foley,C,1,REP,1083,672,0,0,126,74,0,0,753,487,0,0,204,111,0,0
