Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
"District Judge, 251st Judicial District - Vote for One",121,Early Voting,Ana Elizabeth Estevez,REP,688,100.00%,1060,100.00%,688,100.00%,1060,100.00%,114,166,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Vote for One",121,Election Day Voting,Ana Elizabeth Estevez,REP,275,100.00%,1060,100.00%,275,100.00%,1060,100.00%,29,166,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",121,Absentee Voting,Pamela Cook Sirmon,REP,93,100.00%,1050,100.00%,93,100.00%,1050,100.00%,27,176,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",121,Early Voting,Pamela Cook Sirmon,REP,685,100.00%,1050,100.00%,685,100.00%,1050,100.00%,117,176,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",121,Election Day Voting,Pamela Cook Sirmon,REP,272,100.00%,1050,100.00%,272,100.00%,1050,100.00%,32,176,0,0,0,0,0,0,0,0
County Judge - Vote for One,121,Absentee Voting,Nancy Tanner,REP,94,100.00%,1068,100.00%,94,100.00%,1068,100.00%,26,158,0,0,0,0,0,0,0,0
County Judge - Vote for One,121,Early Voting,Nancy Tanner,REP,702,100.00%,1068,100.00%,702,100.00%,1068,100.00%,100,158,0,0,0,0,0,0,0,0
County Judge - Vote for One,121,Election Day Voting,Nancy Tanner,REP,272,100.00%,1068,100.00%,272,100.00%,1068,100.00%,32,158,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",121,Absentee Voting,Walt Weaver,REP,95,100.00%,1050,100.00%,95,100.00%,1050,100.00%,25,176,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",121,Early Voting,Walt Weaver,REP,685,100.00%,1050,100.00%,685,100.00%,1050,100.00%,117,176,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",121,Election Day Voting,Walt Weaver,REP,270,100.00%,1050,100.00%,270,100.00%,1050,100.00%,34,176,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Vote for One",121,Absentee Voting,Matt Hand,REP,94,100.00%,1053,100.00%,94,100.00%,1053,100.00%,26,173,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Vote for One",121,Early Voting,Matt Hand,REP,686,100.00%,1053,100.00%,686,100.00%,1053,100.00%,116,173,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Vote for One",121,Election Day Voting,Matt Hand,REP,273,100.00%,1053,100.00%,273,100.00%,1053,100.00%,31,173,0,0,0,0,0,0,0,0
District Clerk - Vote for One,121,Absentee Voting,Carley Snider,REP,94,100.00%,1046,100.00%,94,100.00%,1046,100.00%,26,180,0,0,0,0,0,0,0,0
District Clerk - Vote for One,121,Early Voting,Carley Snider,REP,684,100.00%,1046,100.00%,684,100.00%,1046,100.00%,118,180,0,0,0,0,0,0,0,0
District Clerk - Vote for One,121,Election Day Voting,Carley Snider,REP,268,100.00%,1046,100.00%,268,100.00%,1046,100.00%,36,180,0,0,0,0,0,0,0,0
County Clerk - Vote for One,121,Absentee Voting,Julie Smith,REP,93,100.00%,1051,100.00%,93,100.00%,1051,100.00%,27,175,0,0,0,0,0,0,0,0
County Clerk - Vote for One,121,Early Voting,Julie Smith,REP,687,100.00%,1051,100.00%,687,100.00%,1051,100.00%,115,175,0,0,0,0,0,0,0,0
County Clerk - Vote for One,121,Election Day Voting,Julie Smith,REP,271,100.00%,1051,100.00%,271,100.00%,1051,100.00%,33,175,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,121,Absentee Voting,Leann Jennings,REP,94,100.00%,1046,100.00%,94,100.00%,1046,100.00%,26,180,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,121,Early Voting,Leann Jennings,REP,681,100.00%,1046,100.00%,681,100.00%,1046,100.00%,121,180,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,121,Election Day Voting,Leann Jennings,REP,271,100.00%,1046,100.00%,271,100.00%,1046,100.00%,33,180,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 1 - Vote for One",121,Absentee Voting,Debbie Horn,REP,93,100.00%,1052,100.00%,93,100.00%,1052,100.00%,27,174,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 1 - Vote for One",121,Early Voting,Debbie Horn,REP,686,100.00%,1052,100.00%,686,100.00%,1052,100.00%,116,174,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 1 - Vote for One",121,Election Day Voting,Debbie Horn,REP,273,100.00%,1052,100.00%,273,100.00%,1052,100.00%,31,174,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Absentee Voting,Republican Party,REP,82,80.39%,602,79.42%,102,100.00%,758,100.00%,30,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Early Voting,Republican Party,REP,349,82.31%,602,79.42%,424,100.00%,758,100.00%,215,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Election Day Voting,Republican Party,REP,171,73.71%,602,79.42%,232,100.00%,758,100.00%,122,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Absentee Voting,Democratic Party,DEM,20,19.61%,149,19.66%,102,100.00%,758,100.00%,30,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Early Voting,Democratic Party,DEM,73,17.22%,149,19.66%,424,100.00%,758,100.00%,215,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Election Day Voting,Democratic Party,DEM,56,24.14%,149,19.66%,232,100.00%,758,100.00%,122,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Absentee Voting,Libertarian Party,LIB,0,0.00%,7,0.92%,102,100.00%,758,100.00%,30,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Early Voting,Libertarian Party,LIB,2,0.47%,7,0.92%,424,100.00%,758,100.00%,215,367,0,0,0,0,0,0,0,0
Straight Party - Vote for One,122,Election Day Voting,Libertarian Party,LIB,5,2.16%,7,0.92%,232,100.00%,758,100.00%,122,367,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Absentee Voting,Ted Cruz,REP,99,75.00%,804,71.66%,132,100.00%,1122,100.00%,0,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Early Voting,Ted Cruz,REP,471,73.82%,804,71.66%,638,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Election Day Voting,Ted Cruz,REP,234,66.48%,804,71.66%,352,100.00%,1122,100.00%,2,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Absentee Voting,Beto O'Rourke,DEM,33,25.00%,303,27.01%,132,100.00%,1122,100.00%,0,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Early Voting,Beto O'Rourke,DEM,160,25.08%,303,27.01%,638,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Election Day Voting,Beto O'Rourke,DEM,110,31.25%,303,27.01%,352,100.00%,1122,100.00%,2,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Absentee Voting,Neal M. Dikeman,LIB,0,0.00%,15,1.34%,132,100.00%,1122,100.00%,0,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Early Voting,Neal M. Dikeman,LIB,7,1.10%,15,1.34%,638,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
United States Senator - Vote for One,122,Election Day Voting,Neal M. Dikeman,LIB,8,2.27%,15,1.34%,352,100.00%,1122,100.00%,2,3,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Absentee Voting,Mac Thornberry,REP,99,77.34%,838,75.02%,128,100.00%,1117,100.00%,4,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Early Voting,Mac Thornberry,REP,488,76.73%,838,75.02%,636,100.00%,1117,100.00%,3,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Election Day Voting,Mac Thornberry,REP,251,71.10%,838,75.02%,353,100.00%,1117,100.00%,1,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Absentee Voting,Greg Sagan,DEM,29,22.66%,246,22.02%,128,100.00%,1117,100.00%,4,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Early Voting,Greg Sagan,DEM,130,20.44%,246,22.02%,636,100.00%,1117,100.00%,3,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Election Day Voting,Greg Sagan,DEM,87,24.65%,246,22.02%,353,100.00%,1117,100.00%,1,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Absentee Voting,Calvin DeWeese,LIB,0,0.00%,33,2.95%,128,100.00%,1117,100.00%,4,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Early Voting,Calvin DeWeese,LIB,18,2.83%,33,2.95%,636,100.00%,1117,100.00%,3,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Vote for One",122,Election Day Voting,Calvin DeWeese,LIB,15,4.25%,33,2.95%,353,100.00%,1117,100.00%,1,8,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Absentee Voting,Greg Abbott,REP,100,76.34%,832,74.15%,131,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Early Voting,Greg Abbott,REP,483,75.71%,832,74.15%,638,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Election Day Voting,Greg Abbott,REP,249,70.54%,832,74.15%,353,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Absentee Voting,Lupe Valdez,DEM,30,22.90%,264,23.53%,131,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Early Voting,Lupe Valdez,DEM,143,22.41%,264,23.53%,638,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Election Day Voting,Lupe Valdez,DEM,91,25.78%,264,23.53%,353,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Absentee Voting,Mark Jay Tippetts,LIB,1,0.76%,26,2.32%,131,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Early Voting,Mark Jay Tippetts,LIB,12,1.88%,26,2.32%,638,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Governor - Vote for One,122,Election Day Voting,Mark Jay Tippetts,LIB,13,3.68%,26,2.32%,353,100.00%,1122,100.00%,1,3,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Absentee Voting,Dan Patrick,REP,99,75.57%,781,70.04%,131,100.00%,1115,100.00%,1,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Early Voting,Dan Patrick,REP,451,70.91%,781,70.04%,636,100.00%,1115,100.00%,3,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Election Day Voting,Dan Patrick,REP,231,66.38%,781,70.04%,348,100.00%,1115,100.00%,6,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Absentee Voting,Mike Collier,DEM,31,23.66%,297,26.64%,131,100.00%,1115,100.00%,1,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Early Voting,Mike Collier,DEM,167,26.26%,297,26.64%,636,100.00%,1115,100.00%,3,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Election Day Voting,Mike Collier,DEM,99,28.45%,297,26.64%,348,100.00%,1115,100.00%,6,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Absentee Voting,Kerry Douglas McKennon,LIB,1,0.76%,37,3.32%,131,100.00%,1115,100.00%,1,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Early Voting,Kerry Douglas McKennon,LIB,18,2.83%,37,3.32%,636,100.00%,1115,100.00%,3,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Vote for One,122,Election Day Voting,Kerry Douglas McKennon,LIB,18,5.17%,37,3.32%,348,100.00%,1115,100.00%,6,10,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Absentee Voting,Ken Paxton,REP,95,73.64%,787,70.71%,129,100.00%,1113,100.00%,3,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Early Voting,Ken Paxton,REP,460,72.33%,787,70.71%,636,100.00%,1113,100.00%,3,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Election Day Voting,Ken Paxton,REP,232,66.67%,787,70.71%,348,100.00%,1113,100.00%,6,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Absentee Voting,Justin Nelson,DEM,33,25.58%,289,25.97%,129,100.00%,1113,100.00%,3,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Early Voting,Justin Nelson,DEM,159,25.00%,289,25.97%,636,100.00%,1113,100.00%,3,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Election Day Voting,Justin Nelson,DEM,97,27.87%,289,25.97%,348,100.00%,1113,100.00%,6,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Absentee Voting,Michael Ray Harris,LIB,1,0.78%,37,3.32%,129,100.00%,1113,100.00%,3,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Early Voting,Michael Ray Harris,LIB,17,2.67%,37,3.32%,636,100.00%,1113,100.00%,3,12,0,0,0,0,0,0,0,0
Attorney General - Vote for One,122,Election Day Voting,Michael Ray Harris,LIB,19,5.46%,37,3.32%,348,100.00%,1113,100.00%,6,12,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Absentee Voting,Glenn Hegar,REP,97,75.78%,813,73.44%,128,100.00%,1107,100.00%,4,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Early Voting,Glenn Hegar,REP,479,75.79%,813,73.44%,632,100.00%,1107,100.00%,7,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Election Day Voting,Glenn Hegar,REP,237,68.30%,813,73.44%,347,100.00%,1107,100.00%,7,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Absentee Voting,Joi Chevalier,DEM,30,23.44%,244,22.04%,128,100.00%,1107,100.00%,4,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Early Voting,Joi Chevalier,DEM,130,20.57%,244,22.04%,632,100.00%,1107,100.00%,7,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Election Day Voting,Joi Chevalier,DEM,84,24.21%,244,22.04%,347,100.00%,1107,100.00%,7,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Absentee Voting,Ben Sanders,LIB,1,0.78%,50,4.52%,128,100.00%,1107,100.00%,4,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Early Voting,Ben Sanders,LIB,23,3.64%,50,4.52%,632,100.00%,1107,100.00%,7,18,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,122,Election Day Voting,Ben Sanders,LIB,26,7.49%,50,4.52%,347,100.00%,1107,100.00%,7,18,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Absentee Voting,George P. Bush,REP,98,75.97%,802,72.38%,129,100.00%,1108,100.00%,3,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Early Voting,George P. Bush,REP,474,74.88%,802,72.38%,633,100.00%,1108,100.00%,6,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Election Day Voting,George P. Bush,REP,230,66.47%,802,72.38%,346,100.00%,1108,100.00%,8,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Absentee Voting,Miguel Suazo,DEM,29,22.48%,249,22.47%,129,100.00%,1108,100.00%,3,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Early Voting,Miguel Suazo,DEM,131,20.70%,249,22.47%,633,100.00%,1108,100.00%,6,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Election Day Voting,Miguel Suazo,DEM,89,25.72%,249,22.47%,346,100.00%,1108,100.00%,8,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Absentee Voting,Matt Pina,LIB,2,1.55%,57,5.14%,129,100.00%,1108,100.00%,3,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Early Voting,Matt Pina,LIB,28,4.42%,57,5.14%,633,100.00%,1108,100.00%,6,17,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,122,Election Day Voting,Matt Pina,LIB,27,7.80%,57,5.14%,346,100.00%,1108,100.00%,8,17,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Absentee Voting,Sid Miller,REP,95,73.64%,808,72.66%,129,100.00%,1112,100.00%,3,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Early Voting,Sid Miller,REP,475,74.80%,808,72.66%,635,100.00%,1112,100.00%,4,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Election Day Voting,Sid Miller,REP,238,68.39%,808,72.66%,348,100.00%,1112,100.00%,6,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Absentee Voting,Kim Olson,DEM,32,24.81%,273,24.55%,129,100.00%,1112,100.00%,3,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Early Voting,Kim Olson,DEM,143,22.52%,273,24.55%,635,100.00%,1112,100.00%,4,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Election Day Voting,Kim Olson,DEM,98,28.16%,273,24.55%,348,100.00%,1112,100.00%,6,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Absentee Voting,Richard Carpenter,LIB,2,1.55%,31,2.79%,129,100.00%,1112,100.00%,3,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Early Voting,Richard Carpenter,LIB,17,2.68%,31,2.79%,635,100.00%,1112,100.00%,4,13,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,122,Election Day Voting,Richard Carpenter,LIB,12,3.45%,31,2.79%,348,100.00%,1112,100.00%,6,13,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Absentee Voting,Christi Craddick,REP,96,75.00%,816,73.65%,128,100.00%,1108,100.00%,4,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Early Voting,Christi Craddick,REP,479,75.55%,816,73.65%,634,100.00%,1108,100.00%,5,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Election Day Voting,Christi Craddick,REP,241,69.65%,816,73.65%,346,100.00%,1108,100.00%,8,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Absentee Voting,Roman McAllen,DEM,31,24.22%,252,22.74%,128,100.00%,1108,100.00%,4,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Early Voting,Roman McAllen,DEM,135,21.29%,252,22.74%,634,100.00%,1108,100.00%,5,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Election Day Voting,Roman McAllen,DEM,86,24.86%,252,22.74%,346,100.00%,1108,100.00%,8,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Absentee Voting,Mike Wright,LIB,1,0.78%,40,3.61%,128,100.00%,1108,100.00%,4,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Early Voting,Mike Wright,LIB,20,3.15%,40,3.61%,634,100.00%,1108,100.00%,5,17,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,122,Election Day Voting,Mike Wright,LIB,19,5.49%,40,3.61%,346,100.00%,1108,100.00%,8,17,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",122,Absentee Voting,Jimmy Blacklock,REP,97,75.78%,820,74.21%,128,100.00%,1105,100.00%,4,20,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",122,Early Voting,Jimmy Blacklock,REP,483,76.42%,820,74.21%,632,100.00%,1105,100.00%,7,20,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",122,Election Day Voting,Jimmy Blacklock,REP,240,69.57%,820,74.21%,345,100.00%,1105,100.00%,9,20,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",122,Absentee Voting,Steven Kirkland,DEM,31,24.22%,285,25.79%,128,100.00%,1105,100.00%,4,20,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",122,Early Voting,Steven Kirkland,DEM,149,23.58%,285,25.79%,632,100.00%,1105,100.00%,7,20,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",122,Election Day Voting,Steven Kirkland,DEM,105,30.43%,285,25.79%,345,100.00%,1105,100.00%,9,20,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",122,Absentee Voting,John Devine,REP,96,75.00%,822,74.66%,128,100.00%,1101,100.00%,4,24,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",122,Early Voting,John Devine,REP,484,76.83%,822,74.66%,630,100.00%,1101,100.00%,9,24,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",122,Election Day Voting,John Devine,REP,242,70.55%,822,74.66%,343,100.00%,1101,100.00%,11,24,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",122,Absentee Voting,R. K. Sandill,DEM,32,25.00%,279,25.34%,128,100.00%,1101,100.00%,4,24,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",122,Early Voting,R. K. Sandill,DEM,146,23.17%,279,25.34%,630,100.00%,1101,100.00%,9,24,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",122,Election Day Voting,R. K. Sandill,DEM,101,29.45%,279,25.34%,343,100.00%,1101,100.00%,11,24,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",122,Absentee Voting,Jeff Brown,REP,97,75.78%,824,74.71%,128,100.00%,1103,100.00%,4,22,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",122,Early Voting,Jeff Brown,REP,484,77.07%,824,74.71%,628,100.00%,1103,100.00%,11,22,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",122,Election Day Voting,Jeff Brown,REP,243,70.03%,824,74.71%,347,100.00%,1103,100.00%,7,22,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",122,Absentee Voting,Kathy Cheng,DEM,31,24.22%,279,25.29%,128,100.00%,1103,100.00%,4,22,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",122,Early Voting,Kathy Cheng,DEM,144,22.93%,279,25.29%,628,100.00%,1103,100.00%,11,22,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",122,Election Day Voting,Kathy Cheng,DEM,104,29.97%,279,25.29%,347,100.00%,1103,100.00%,7,22,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Absentee Voting,Sharon Keller,REP,98,76.56%,811,73.19%,128,100.00%,1108,100.00%,4,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Early Voting,Sharon Keller,REP,477,75.36%,811,73.19%,633,100.00%,1108,100.00%,6,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Election Day Voting,Sharon Keller,REP,236,68.01%,811,73.19%,347,100.00%,1108,100.00%,7,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Absentee Voting,Maria T. (Terri) Jackson,DEM,29,22.66%,252,22.74%,128,100.00%,1108,100.00%,4,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Early Voting,Maria T. (Terri) Jackson,DEM,129,20.38%,252,22.74%,633,100.00%,1108,100.00%,6,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Election Day Voting,Maria T. (Terri) Jackson,DEM,94,27.09%,252,22.74%,347,100.00%,1108,100.00%,7,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Absentee Voting,William Bryan Strange III,LIB,1,0.78%,45,4.06%,128,100.00%,1108,100.00%,4,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Early Voting,William Bryan Strange III,LIB,27,4.27%,45,4.06%,633,100.00%,1108,100.00%,6,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",122,Election Day Voting,William Bryan Strange III,LIB,17,4.90%,45,4.06%,347,100.00%,1108,100.00%,7,17,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",122,Absentee Voting,Barbara Parker Hervey,REP,97,75.78%,833,75.45%,128,100.00%,1104,100.00%,4,21,0,0,0,0,0,0,0,0
