political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,Candidate name,party code,early_votes,election_votes
Brazos County,5/24/2022,Primary Runoff,,,92,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,92,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,93,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,94,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,95,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,96,1,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,97,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,ATTORNEY GENERAL,Ken Paxton,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,RAILROAD COMMISSIONER,Wayne Christian,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,DISTRICT CLERK,Margaret Meece,REP,2,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,98,3,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,99,1,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,100,1740,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,5,2
Brazos County,5/24/2022,Primary Runoff,,,100,1740,LIEUTENANT GOVERNOR,Mike Collier,DEM,8,3
Brazos County,5/24/2022,Primary Runoff,,,100,1740,ATTORNEY GENERAL,Ken Paxton,REP,26,42
Brazos County,5/24/2022,Primary Runoff,,,100,1740,ATTORNEY GENERAL,George P. Bush,REP,16,20
Brazos County,5/24/2022,Primary Runoff,,,100,1740,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,5,4
Brazos County,5/24/2022,Primary Runoff,,,100,1740,ATTORNEY GENERAL,Joe Jaworski,DEM,8,1
Brazos County,5/24/2022,Primary Runoff,,,100,1740,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,10,2
Brazos County,5/24/2022,Primary Runoff,,,100,1740,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,3,3
Brazos County,5/24/2022,Primary Runoff,,,100,1740,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,13,15
Brazos County,5/24/2022,Primary Runoff,,,100,1740,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,25,43
Brazos County,5/24/2022,Primary Runoff,,,100,1740,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,5,3
Brazos County,5/24/2022,Primary Runoff,,,100,1740,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,8,1
Brazos County,5/24/2022,Primary Runoff,,,100,1740,RAILROAD COMMISSIONER,Wayne Christian,REP,26,38
Brazos County,5/24/2022,Primary Runoff,,,100,1740,RAILROAD COMMISSIONER,Sarah Stogner,REP,12,22
Brazos County,5/24/2022,Primary Runoff,,,100,1740,DISTRICT CLERK,Gabriel Garcia,REP,15,21
Brazos County,5/24/2022,Primary Runoff,,,100,1740,DISTRICT CLERK,Margaret Meece,REP,25,41
Brazos County,5/24/2022,Primary Runoff,,,101,49,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,LIEUTENANT GOVERNOR,Mike Collier,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,ATTORNEY GENERAL,Ken Paxton,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,ATTORNEY GENERAL,Joe Jaworski,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,RAILROAD COMMISSIONER,Wayne Christian,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,DISTRICT CLERK,Gabriel Garcia,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,3,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,4,0
Brazos County,5/24/2022,Primary Runoff,,,101,49,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,102,0,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,104,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
