COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST BLANK,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Lieutenant Governor,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Attorney General,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Comptroller of Public Accounts,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,DEM Commissioner of the General Land Office,"DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70","DEM State Representative, District 70",DEM County Chair,DEM County Chair,DEM County Chair,DEM County Chair,"DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28","DEM Precinct Chair, Precinct 28",
COLN,0101,PCT 101,3932,18,14,0,3,11,0,0,4,10,0,0,6,8,0,0,11,3,0,0,0,0,0,0,2,12,0,0,0,0,0,0,
COLN,0101,PCT 101,3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0101,PCT 101,3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0102,PCT 102,2546,155,17,0,5,12,0,0,8,9,0,0,5,11,0,1,13,2,0,2,0,0,0,0,10,7,0,0,0,0,0,0,
COLN,0102,PCT 102,2546,287,38,0,7,29,0,2,10,27,0,1,3,32,0,3,29,8,0,1,0,0,0,0,33,4,0,1,0,0,0,0,
COLN,0102,PCT 102,2546,33,9,0,1,8,0,0,3,6,0,0,2,6,0,1,7,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,
COLN,0102,PCT 102,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0102,PCT 102,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0103,PCT 103,1366,41,9,0,5,4,0,0,5,4,0,0,4,5,0,0,3,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,
COLN,0103,PCT 103,1366,43,18,0,6,12,0,0,6,12,0,0,5,13,0,0,12,6,0,0,0,0,0,0,11,7,0,0,0,0,0,0,
COLN,0103,PCT 103,1366,10,4,0,0,4,0,0,2,2,0,0,3,1,0,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,
COLN,0103,PCT 103,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0103,PCT 103,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0104,PCT 104,2540,45,21,0,7,14,0,0,9,12,0,0,5,16,0,0,10,11,0,0,16,5,0,0,13,8,0,0,0,0,0,0,
COLN,0104,PCT 104,2540,65,23,0,9,13,0,1,15,8,0,0,7,14,0,2,11,11,0,1,9,13,0,1,12,9,0,2,0,0,0,0,
COLN,0104,PCT 104,2540,8,8,0,3,5,0,0,5,3,0,0,0,8,0,0,6,2,0,0,1,7,0,0,2,6,0,0,0,0,0,0,
COLN,0104,PCT 104,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0104,PCT 104,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0105,PCT 105,35,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
COLN,0105,PCT 105,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0105,PCT 105,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0105,PCT 105,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0105,PCT 105,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0106,PCT 106,1908,75,19,0,9,10,0,0,7,12,0,0,4,15,0,0,14,5,0,0,0,0,0,0,16,3,0,0,0,0,0,0,
COLN,0106,PCT 106,1908,70,17,0,3,14,0,0,7,10,0,0,2,15,0,0,15,2,0,0,0,0,0,0,12,5,0,0,0,0,0,0,
COLN,0106,PCT 106,1908,10,3,0,1,2,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,
COLN,0106,PCT 106,1908,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0106,PCT 106,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0107,PCT 107,3358,146,58,0,19,39,0,0,22,35,0,1,10,47,0,1,41,16,0,1,42,15,0,1,36,22,0,0,0,0,0,0,
COLN,0107,PCT 107,3358,265,88,1,27,59,0,2,43,42,0,3,16,68,0,4,62,24,0,2,41,45,0,2,49,35,0,4,0,0,0,0,
COLN,0107,PCT 107,3358,41,18,0,2,15,0,1,11,6,0,1,3,14,0,1,14,3,0,1,6,11,0,1,1,16,0,1,0,0,0,0,
COLN,0107,PCT 107,3358,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
COLN,0107,PCT 107,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0108,PCT 108,2931,93,27,0,12,15,0,0,19,8,0,0,11,16,0,0,11,14,0,2,0,0,0,0,18,8,0,1,0,0,0,0,
COLN,0108,PCT 108,2931,109,47,1,12,34,0,1,17,29,0,1,14,29,0,4,32,12,0,3,0,0,0,0,27,17,0,3,0,0,0,0,
COLN,0108,PCT 108,2931,31,18,0,6,12,0,0,6,12,0,0,2,16,0,0,13,5,0,0,0,0,0,0,4,14,0,0,0,0,0,0,
COLN,0108,PCT 108,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0108,PCT 108,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0109,PCT 109,4406,168,37,0,14,22,0,1,17,20,0,0,13,22,0,2,25,10,0,2,0,0,0,0,20,13,0,4,0,0,0,0,
COLN,0109,PCT 109,4406,251,65,0,17,47,0,1,35,30,0,0,18,45,0,2,44,19,0,2,0,0,0,0,38,25,0,2,0,0,0,0,
COLN,0109,PCT 109,4406,14,6,0,0,6,0,0,4,2,0,0,3,3,0,0,5,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,
COLN,0109,PCT 109,4406,2,2,0,0,2,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
COLN,0109,PCT 109,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0110,PCT 110,2801,123,26,1,12,12,0,2,11,13,0,2,5,17,0,4,17,7,0,2,0,0,0,0,10,13,0,3,0,0,0,0,
COLN,0110,PCT 110,2801,149,53,0,12,41,0,0,21,32,0,0,15,36,0,2,36,17,0,0,0,0,0,0,18,33,0,2,0,0,0,0,
COLN,0110,PCT 110,2801,22,6,0,0,6,0,0,3,3,0,0,1,5,0,0,4,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,
COLN,0110,PCT 110,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0110,PCT 110,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0111,PCT 111,2980,94,8,0,3,5,0,0,7,1,0,0,1,7,0,0,6,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,
COLN,0111,PCT 111,2980,104,20,0,4,16,0,0,8,12,0,0,3,15,0,2,14,5,0,1,0,0,0,0,10,10,0,0,0,0,0,0,
COLN,0111,PCT 111,2980,14,5,0,5,0,0,0,3,2,0,0,0,5,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,
COLN,0111,PCT 111,2980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0111,PCT 111,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0112,PCT 112,3068,148,35,0,11,24,0,0,14,21,0,0,9,25,0,1,27,8,0,0,0,0,0,0,15,19,0,1,0,0,0,0,
COLN,0112,PCT 112,3068,167,48,0,11,37,0,0,19,29,0,0,10,38,0,0,39,9,0,0,0,0,0,0,27,21,0,0,0,0,0,0,
COLN,0112,PCT 112,3068,26,10,0,3,7,0,0,3,7,0,0,1,9,0,0,10,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,
COLN,0112,PCT 112,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0112,PCT 112,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0113,PCT 113,3355,91,21,0,7,12,0,2,10,11,0,0,6,14,0,1,12,7,0,2,0,0,0,0,9,10,0,2,0,0,0,0,
COLN,0113,PCT 113,3355,94,29,0,11,18,0,0,16,12,0,1,10,17,0,2,14,13,0,2,0,0,0,0,18,10,0,1,0,0,0,0,
COLN,0113,PCT 113,3355,21,5,0,3,2,0,0,5,0,0,0,1,3,0,1,1,2,0,2,0,0,0,0,3,1,0,1,0,0,0,0,
COLN,0113,PCT 113,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0113,PCT 113,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0114,PCT 114,2270,84,11,0,3,8,0,0,6,5,0,0,3,7,0,1,8,2,0,1,0,0,0,0,4,7,0,0,0,0,0,0,
COLN,0114,PCT 114,2270,43,13,0,4,9,0,0,6,7,0,0,7,6,0,0,6,7,0,0,0,0,0,0,4,9,0,0,0,0,0,0,
COLN,0114,PCT 114,2270,18,9,0,5,4,0,0,2,7,0,0,2,7,0,0,8,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,
COLN,0114,PCT 114,2270,2,2,0,1,1,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
COLN,0114,PCT 114,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0115,PCT 115,2982,151,51,0,22,29,0,0,33,17,0,1,18,32,0,1,27,23,0,1,32,19,0,0,25,26,0,0,0,0,0,0,
COLN,0115,PCT 115,2982,227,90,0,32,56,0,2,46,41,0,3,25,62,0,3,58,29,0,3,44,43,0,3,44,42,0,4,0,0,0,0,
COLN,0115,PCT 115,2982,23,18,0,3,15,0,0,6,12,0,0,1,15,0,2,11,6,0,1,12,6,0,0,7,11,0,0,0,0,0,0,
COLN,0115,PCT 115,2982,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
COLN,0115,PCT 115,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0116,PCT 116,4831,202,35,0,11,24,0,0,14,20,0,1,3,28,0,4,19,13,0,3,0,0,0,0,14,18,0,3,0,0,0,0,
COLN,0116,PCT 116,4831,206,57,1,14,43,0,0,17,39,0,1,8,45,0,4,42,13,0,2,0,0,0,0,41,15,0,1,0,0,0,0,
COLN,0116,PCT 116,4831,36,16,0,4,12,0,0,7,9,0,0,5,10,0,1,8,8,0,0,0,0,0,0,1,14,0,1,0,0,0,0,
COLN,0116,PCT 116,4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0116,PCT 116,4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0117,PCT 117,4292,112,32,0,6,26,0,0,15,16,0,1,9,20,0,3,22,8,0,2,0,0,0,0,19,11,0,2,0,0,0,0,
COLN,0117,PCT 117,4292,146,49,0,5,44,0,0,13,35,0,1,36,12,0,1,32,14,0,3,0,0,0,0,39,10,0,0,0,0,0,0,
COLN,0117,PCT 117,4292,29,11,0,5,6,0,0,6,5,0,0,3,7,0,1,6,4,0,1,0,0,0,0,5,5,0,1,0,0,0,0,
COLN,0117,PCT 117,4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0117,PCT 117,4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0118,PCT 118,4263,132,19,0,9,10,0,0,11,8,0,0,3,16,0,0,13,6,0,0,0,0,0,0,10,9,0,0,0,0,0,0,
COLN,0118,PCT 118,4263,109,32,0,5,25,0,2,14,17,0,1,6,23,0,3,20,10,0,2,0,0,0,0,20,11,0,1,0,0,0,0,
COLN,0118,PCT 118,4263,15,4,0,0,4,0,0,2,2,0,0,1,3,0,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,
COLN,0118,PCT 118,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0118,PCT 118,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0119,PCT 119,2370,91,25,0,7,18,0,0,14,11,0,0,5,19,0,1,15,10,0,0,0,0,0,0,17,8,0,0,0,0,0,0,
COLN,0119,PCT 119,2370,103,40,0,13,26,0,1,12,25,0,3,3,33,0,4,32,5,0,3,0,0,0,0,21,19,0,0,0,0,0,0,
COLN,0119,PCT 119,2370,27,14,0,6,8,0,0,5,9,0,0,4,10,0,0,5,9,0,0,0,0,0,0,3,11,0,0,0,0,0,0,
COLN,0119,PCT 119,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0119,PCT 119,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0120,PCT 120,3611,172,36,0,17,19,0,0,23,13,0,0,10,25,0,1,17,19,0,0,0,0,0,0,23,8,0,5,0,0,0,0,
COLN,0120,PCT 120,3611,147,45,0,9,36,0,0,15,30,0,0,12,32,0,1,37,8,0,0,0,0,0,0,23,21,0,1,0,0,0,0,
COLN,0120,PCT 120,3611,27,9,0,2,7,0,0,1,8,0,0,1,8,0,0,7,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,
COLN,0120,PCT 120,3611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0120,PCT 120,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0121,PCT 121,2782,104,53,0,16,37,0,0,15,36,0,2,11,41,0,1,41,12,0,0,42,11,0,0,37,13,0,3,0,0,0,0,
COLN,0121,PCT 121,2782,165,84,0,22,61,0,1,35,49,0,0,19,64,0,1,55,28,0,1,59,24,0,1,55,26,0,3,0,0,0,0,
COLN,0121,PCT 121,2782,15,6,0,4,2,0,0,4,2,0,0,0,6,0,0,2,4,0,0,3,3,0,0,4,2,0,0,0,0,0,0,
COLN,0121,PCT 121,2782,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
COLN,0121,PCT 121,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0122,PCT 122,5011,254,33,0,11,22,0,0,17,15,0,1,12,20,0,1,21,10,0,2,0,0,0,0,21,9,0,3,0,0,0,0,
COLN,0122,PCT 122,5011,452,42,0,9,33,0,0,16,23,0,3,6,30,0,6,31,8,0,3,0,0,0,0,25,13,0,4,0,0,0,0,
COLN,0122,PCT 122,5011,66,18,0,2,16,0,0,1,17,0,0,3,15,0,0,15,3,0,0,0,0,0,0,4,12,0,2,0,0,0,0,
COLN,0122,PCT 122,5011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0122,PCT 122,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0123,PCT 123,2004,89,20,0,6,12,0,2,12,7,0,1,11,8,0,1,10,9,0,1,0,0,0,0,6,12,0,2,0,0,0,0,
COLN,0123,PCT 123,2004,122,23,0,9,14,0,0,13,10,0,0,11,12,0,0,16,7,0,0,0,0,0,0,10,12,0,1,0,0,0,0,
COLN,0123,PCT 123,2004,10,2,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
COLN,0123,PCT 123,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0123,PCT 123,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0124,PCT 124,3205,80,16,0,7,9,0,0,8,8,0,0,8,7,0,1,9,6,0,1,0,0,0,0,6,10,0,0,0,0,0,0,
COLN,0124,PCT 124,3205,110,38,0,13,25,0,0,22,16,0,0,7,31,0,0,30,8,0,0,0,0,0,0,17,18,0,3,0,0,0,0,
COLN,0124,PCT 124,3205,46,17,0,6,11,0,0,7,10,0,0,4,9,0,4,8,6,0,3,0,0,0,0,7,8,0,2,0,0,0,0,
COLN,0124,PCT 124,3205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0124,PCT 124,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0125,PCT 125,5102,150,48,0,20,26,0,2,36,11,0,1,18,28,0,2,23,23,0,2,0,0,0,0,20,26,0,2,0,0,0,0,
COLN,0125,PCT 125,5102,155,54,0,18,36,0,0,26,27,0,1,18,34,0,2,31,20,0,3,0,0,0,0,26,26,0,2,0,0,0,0,
COLN,0125,PCT 125,5102,23,14,0,4,9,0,1,6,7,0,1,5,8,0,1,9,3,0,2,0,0,0,0,8,6,0,0,0,0,0,0,
COLN,0125,PCT 125,5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0125,PCT 125,5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0126,PCT 126,4741,155,55,0,30,25,0,0,35,20,0,0,19,35,0,1,27,26,0,2,0,0,0,0,36,18,0,1,0,0,0,0,
COLN,0126,PCT 126,4741,256,53,1,21,30,0,2,28,23,0,2,22,29,0,2,31,21,0,1,0,0,0,0,33,17,0,3,0,0,0,0,
COLN,0126,PCT 126,4741,29,9,0,3,6,0,0,7,2,0,0,3,6,0,0,6,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,
COLN,0126,PCT 126,4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0126,PCT 126,4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0127,PCT 127,3842,112,48,0,22,26,0,0,27,18,0,3,18,28,0,2,33,11,0,4,0,0,0,0,24,22,0,2,0,0,0,0,
COLN,0127,PCT 127,3842,91,34,0,7,27,0,0,14,20,0,0,10,24,0,0,27,7,0,0,0,0,0,0,18,15,0,1,0,0,0,0,
COLN,0127,PCT 127,3842,25,20,0,8,12,0,0,9,11,0,0,8,12,0,0,10,9,0,1,0,0,0,0,5,14,0,1,0,0,0,0,
COLN,0127,PCT 127,3842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0127,PCT 127,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0128,PCT 128,3023,176,14,0,5,9,0,0,6,8,0,0,6,8,0,0,5,9,0,0,0,0,0,0,8,6,0,0,0,0,0,0,
COLN,0128,PCT 128,3023,108,11,0,4,7,0,0,7,4,0,0,5,4,0,2,7,3,0,1,0,0,0,0,8,3,0,0,0,0,0,0,
COLN,0128,PCT 128,3023,20,7,0,0,7,0,0,5,2,0,0,0,7,0,0,4,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,
COLN,0128,PCT 128,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0128,PCT 128,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0129,PCT 129,4408,153,28,0,17,11,0,0,17,10,0,1,8,19,0,1,14,13,0,1,0,0,0,0,19,8,0,1,0,0,0,0,
COLN,0129,PCT 129,4408,197,59,0,25,34,0,0,43,16,0,0,23,35,0,1,31,27,0,1,0,0,0,0,36,23,0,0,0,0,0,0,
COLN,0129,PCT 129,4408,26,11,0,3,8,0,0,6,5,0,0,2,9,0,0,5,6,0,0,0,0,0,0,4,7,0,0,0,0,0,0,
COLN,0129,PCT 129,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0129,PCT 129,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0130,PCT 130,3813,100,35,0,13,22,0,0,20,14,0,1,5,28,0,2,29,5,0,1,0,0,0,0,21,14,0,0,0,0,0,0,
COLN,0130,PCT 130,3813,154,61,0,18,43,0,0,25,35,0,1,16,43,0,2,42,17,0,2,0,0,0,0,44,15,0,2,0,0,0,0,
COLN,0130,PCT 130,3813,20,6,0,2,4,0,0,0,6,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,
COLN,0130,PCT 130,3813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0130,PCT 130,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0131,PCT 131,3055,169,25,0,15,10,0,0,17,8,0,0,8,16,0,1,13,11,0,1,0,0,0,0,19,6,0,0,0,0,0,0,
COLN,0131,PCT 131,3055,246,40,0,15,25,0,0,19,21,0,0,17,22,0,1,25,13,0,2,0,0,0,0,26,13,0,1,0,0,0,0,
COLN,0131,PCT 131,3055,21,2,0,0,2,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,
COLN,0131,PCT 131,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0131,PCT 131,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0132,PCT 132,2812,148,58,0,25,31,0,2,30,26,0,2,20,34,0,4,27,26,0,5,25,30,0,3,29,26,0,3,0,0,0,0,
COLN,0132,PCT 132,2812,185,74,0,30,44,0,0,31,42,0,1,17,55,0,2,50,22,0,2,37,36,0,1,32,42,0,0,0,0,0,0,
COLN,0132,PCT 132,2812,35,26,0,7,18,0,1,8,17,0,1,4,20,0,2,20,5,0,1,16,7,0,3,7,19,0,0,0,0,0,0,
COLN,0132,PCT 132,2812,2,2,0,0,2,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,
COLN,0132,PCT 132,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0133,PCT 133,2764,44,12,0,6,6,0,0,8,4,0,0,8,4,0,0,5,7,0,0,0,0,0,0,7,5,0,0,0,0,0,0,
COLN,0133,PCT 133,2764,60,14,0,4,10,0,0,4,9,0,1,2,11,0,1,10,3,0,1,0,0,0,0,5,8,0,1,0,0,0,0,
COLN,0133,PCT 133,2764,14,7,0,1,6,0,0,4,3,0,0,3,4,0,0,6,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,
COLN,0133,PCT 133,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0133,PCT 133,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0134,PCT 134,3960,112,37,0,19,16,0,2,23,14,0,0,18,16,0,3,17,17,0,3,0,0,0,0,20,15,0,2,0,0,0,0,
COLN,0134,PCT 134,3960,111,25,0,8,17,0,0,17,8,0,0,9,16,0,0,20,5,0,0,0,0,0,0,14,11,0,0,0,0,0,0,
COLN,0134,PCT 134,3960,10,5,0,2,3,0,0,3,2,0,0,0,5,0,0,4,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,
COLN,0134,PCT 134,3960,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
COLN,0134,PCT 134,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLN,0135,PCT 135,4130,145,44,0,18,24,0,2,25,15,0,4,13,25,0,6,22,18,0,4,23,18,0,3,23,19,0,2,0,0,0,0,
COLN,0135,PCT 135,4130,192,69,0,22,47,0,0,30,38,0,1,11,56,0,2,52,16,0,1,38,30,0,1,43,22,0,4,0,0,0,0,
COLN,0135,PCT 135,4130,32,19,0,8,11,0,0,14,5,0,0,3,16,0,0,11,8,0,0,9,10,0,0,9,9,0,1,0,0,0,0,
