political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,Election Day Votes
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Lieutenant Governor,Mike Collier,DEM,383,125
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Lieutenant Governor,Shanna Steele,LIB,44,22
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Attorney General,Ken Paxton,REP,1106,342
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Attorney General,Rochelle Mercedes Garza,DEM,375,114
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Attorney General,Mark Ash,LIB,45,28
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Comptroller of Public Accounts,Glenn Hegar,REP,1129,355
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Comptroller of Public Accounts,Janet T. Dudding,DEM,358,107
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,33,20
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of the General Land Office,Dawn Buckingham,REP,1144,363
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of the General Land Office,Jay Kleberg,DEM,355,110
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,24,6
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of Agriculture,Sid Miller,REP,1139,368
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Commissioner of Agriculture,Susan Hays,DEM,386,114
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Railroad Commissioner,Wayne Christian,REP,1123,348
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Railroad Commissioner,Luke Warford,DEM,340,104
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Railroad Commissioner,Jaime Andres Diez,LIB,44,23
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,Railroad Commissioner,Hunter Wayne Crow,GRE,15,6
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,1133,348
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,363,116
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,29,16
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,1150,365
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,373,114
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, Supreme Court, Place 9",Evan Young,REP,1141,354
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,380,125
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,1147,364
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,373,116
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,1161,367
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,361,109
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Member, State Board of Education, District 7",Julie Pickren,REP,1118,347
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Member, State Board of Education, District 7",Dan Hochman,DEM,369,113
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Member, State Board of Education, District 7",Alan Pyeatt,LIB,35,20
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Chief Justice, 1st Court of Appeals District",Terry Adams,REP,1135,360
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Chief Justice, 1st Court of Appeals District",Julie Countiss,DEM,354,106
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Chief Justice, 1st Court of Appeals District",Ted Wood,IND,35,13
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, 1st Court of Appeals District, Place 4",April Farris,REP,1154,365
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, 1st Court of Appeals District, Place 4",Mike Engelhart,DEM,370,113
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, 14th Court of Appeals District, Place 2",Kevin Jewell,REP,1150,364
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, 14th Court of Appeals District, Place 2",Cherí C. Thomas,DEM,369,113
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, 14th Court of Appeals District, Place 9",Randy Wilson,REP,1160,365
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Justice, 14th Court of Appeals District, Place 9",William Demond,DEM,360,110
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"District Judge, 239th Judicial District",Greg Hill,REP,1168,363
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"District Judge, 239th Judicial District",Percy C. Singleton Jr.,DEM,355,114
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,County Judge,Matt Sebesta,REP,1182,369
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,County Judge,Jim Mooney,DEM,341,112
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Judge, County Court at Law No. 2",Thomas Pfeiffer,REP,1167,366
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Judge, County Court at Law No. 2",Terence Norman,DEM,357,113
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,District Clerk,Cassandra Tigner,REP,1161,365
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,District Clerk,Arnetta Murray,DEM,358,113
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,County Treasurer,Angela Dees,REP,1164,375
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,County Treasurer,"Mason L. (Mase) Weems, 6",DEM,353,104
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Conservation & Reclamation District No. 3 Commissioner, Place 1",Ricky Kubeczka,REP,1189,370
BRAZORIA COUNTY,11/8/2022,General Election,,,3 - DR3,4698,"Conservation & Reclamation District No. 3 Commissioner, Place 1",J.R. Dick Tyson,DEM,325,109
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,U. S. Representative District 14,Randy Weber,REP,955,296
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,U. S. Representative District 14,Mikal Williams,DEM,246,96
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Greg Abbott,REP,943,286
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Beto O'Rourke,DEM,247,96
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Mark Tippetts,LIB,13,12
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Delilah Barrios,GRE,4,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Lieutenant Governor,Dan Patrick,REP,919,283
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Lieutenant Governor,Mike Collier,DEM,255,89
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Lieutenant Governor,Shanna Steele,LIB,26,21
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Attorney General,Ken Paxton,REP,923,283
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Attorney General,Rochelle Mercedes Garza,DEM,249,88
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Attorney General,Mark Ash,LIB,24,20
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Comptroller of Public Accounts,Glenn Hegar,REP,934,286
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Comptroller of Public Accounts,Janet T. Dudding,DEM,234,89
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,20,17
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of the General Land Office,Dawn Buckingham,REP,936,292
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of the General Land Office,Jay Kleberg,DEM,242,87
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,13,8
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of Agriculture,Sid Miller,REP,948,293
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Commissioner of Agriculture,Susan Hays,DEM,248,98
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Railroad Commissioner,Wayne Christian,REP,928,284
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Railroad Commissioner,Luke Warford,DEM,234,86
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Railroad Commissioner,Jaime Andres Diez,LIB,25,17
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,Railroad Commissioner,Hunter Wayne Crow,GRE,8,4
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,932,276
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,238,91
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,23,22
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,942,296
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,243,94
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, Supreme Court, Place 9",Evan Young,REP,952,295
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,242,94
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,941,293
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,253,94
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,943,294
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,247,96
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Member, State Board of Education, District 7",Julie Pickren,REP,918,277
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Member, State Board of Education, District 7",Dan Hochman,DEM,245,91
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Member, State Board of Education, District 7",Alan Pyeatt,LIB,29,23
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"State Senator, District 17",Joan Huffman,REP,947,300
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"State Senator, District 17",Titus Benton,DEM,245,89
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Chief Justice, 1st Court of Appeals District",Terry Adams,REP,930,294
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Chief Justice, 1st Court of Appeals District",Julie Countiss,DEM,240,83
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Chief Justice, 1st Court of Appeals District",Ted Wood,IND,16,12
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, 1st Court of Appeals District, Place 4",April Farris,REP,941,294
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, 1st Court of Appeals District, Place 4",Mike Engelhart,DEM,248,95
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, 14th Court of Appeals District, Place 2",Kevin Jewell,REP,940,298
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, 14th Court of Appeals District, Place 2",Cherí C. Thomas,DEM,250,89
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, 14th Court of Appeals District, Place 9",Randy Wilson,REP,941,301
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Justice, 14th Court of Appeals District, Place 9",William Demond,DEM,248,85
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"District Judge, 239th Judicial District",Greg Hill,REP,952,301
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"District Judge, 239th Judicial District",Percy C. Singleton Jr.,DEM,237,87
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,County Judge,Matt Sebesta,REP,954,295
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,County Judge,Jim Mooney,DEM,237,92
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Judge, County Court at Law No. 2",Thomas Pfeiffer,REP,944,297
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,"Judge, County Court at Law No. 2",Terence Norman,DEM,247,90
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,District Clerk,Cassandra Tigner,REP,938,297
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,District Clerk,Arnetta Murray,DEM,248,93
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,County Treasurer,Angela Dees,REP,945,301
BRAZORIA COUNTY,11/8/2022,General Election,,,4 - CBISD,3309,County Treasurer,"Mason L. (Mase) Weems, 6",DEM,247,89
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,U. S. Representative District 14,Randy Weber,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,U. S. Representative District 14,Mikal Williams,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Greg Abbott,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Beto O'Rourke,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Mark Tippetts,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Delilah Barrios,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Lieutenant Governor,Dan Patrick,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Lieutenant Governor,Mike Collier,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Lieutenant Governor,Shanna Steele,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Attorney General,Ken Paxton,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Attorney General,Rochelle Mercedes Garza,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Attorney General,Mark Ash,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Comptroller of Public Accounts,Glenn Hegar,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Comptroller of Public Accounts,Janet T. Dudding,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of the General Land Office,Dawn Buckingham,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of the General Land Office,Jay Kleberg,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of Agriculture,Sid Miller,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Commissioner of Agriculture,Susan Hays,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Railroad Commissioner,Wayne Christian,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Railroad Commissioner,Luke Warford,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,Railroad Commissioner,Hunter Wayne Crow,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, Supreme Court, Place 9",Evan Young,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Member, State Board of Education, District 7",Julie Pickren,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Member, State Board of Education, District 7",Dan Hochman,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Member, State Board of Education, District 7",Alan Pyeatt,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"State Senator, District 17",Joan Huffman,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"State Senator, District 17",Titus Benton,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Chief Justice, 1st Court of Appeals District",Terry Adams,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Chief Justice, 1st Court of Appeals District",Julie Countiss,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Chief Justice, 1st Court of Appeals District",Ted Wood,IND,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, 1st Court of Appeals District, Place 4",April Farris,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, 1st Court of Appeals District, Place 4",Mike Engelhart,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, 14th Court of Appeals District, Place 2",Kevin Jewell,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, 14th Court of Appeals District, Place 2",Cherí C. Thomas,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, 14th Court of Appeals District, Place 9",Randy Wilson,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"Justice, 14th Court of Appeals District, Place 9",William Demond,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,4,15,"District Judge, 239th Judicial District",Greg Hill,REP,0,0
