political_division,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg-voters,race-name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,GOVERNOR,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,632,617,26,606
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,144,111,35,109
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,19,15,2,17
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,ATTORNEY GENERAL,KEN PAXTON,Rep,633,613,24,609
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,137,103,37,100
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,ATTORNEY GENERAL,MARK ASH,Lib,27,27,2,25
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,654,632,28,626
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,123,88,34,89
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,14,17,1,13
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,657,640,27,630
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,127,87,35,92
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF GENERAL LAND OFFICE,"ALFRED MOLISON, JR.",Grn,5,8,0,5
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,1,0,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF GENERAL LAND OFFICE,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF GENERAL LAND OFFICE,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF AGRICULTURE,SID MILLER,Rep,655,642,26,629
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,Dem,137,97,36,101
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,Rep,644,630,27,617
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,RAILROAD COMMISSIONER,LUKE WARFORD,Dem,126,81,34,92
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,Lib,13,14,1,12
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,Grn,7,11,0,7
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,Rep,648,625,27,621
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A. NOWELL,Dem,126,90,31,95
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,Lib,16,22,2,14
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,657,643,27,630
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,132,95,33,99
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,654,644,28,626
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,134,93,32,102
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,658,636,27,631
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,131,94,33,98
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,655,641,26,629
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,132,94,34,98
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,633,622,26,607
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,129,86,33,96
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,27,27,1,26
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,3,10 Trenton,2933,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,572,636,27,545
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,103,74,17,86
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,10,16,2,8
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,GREG ABBOTT,Rep,576,646,30,546
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,BETO O'ROURKE,Dem,109,79,18,91
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,MARK TIPPETTS,Lib,6,6,1,5
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,DELILAH BARRIOS,Grn,3,2,1,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,JACQUELINE ABERNATHY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,MARK V GOLOBY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,563,634,30,533
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,116,85,18,98
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,10,10,2,8
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,ATTORNEY GENERAL,KEN PAXTON,Rep,564,627,29,535
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,114,80,18,96
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,ATTORNEY GENERAL,MARK ASH,Lib,12,19,1,11
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,577,642,28,549
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,100,74,19,81
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,6,8,0,6
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,577,635,28,549
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,106,79,20,86
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF GENERAL LAND OFFICE,"ALFRED MOLISON, JR.",Grn,0,5,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF GENERAL LAND OFFICE,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF GENERAL LAND OFFICE,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF AGRICULTURE,SID MILLER,Rep,574,638,28,546
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,Dem,110,86,20,90
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,Rep,570,630,28,542
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,RAILROAD COMMISSIONER,LUKE WARFORD,Dem,103,76,19,84
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,Lib,4,12,0,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,Grn,4,6,0,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,Rep,578,636,29,549
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A. NOWELL,Dem,103,77,18,85
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,Lib,4,13,0,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,582,646,29,553
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,102,80,18,84
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,579,645,29,550
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,102,81,18,84
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,575,640,29,546
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,106,86,18,88
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,575,642,29,546
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,105,83,18,87
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,565,632,29,536
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,105,78,18,87
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,9,14,0,9
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,1,0,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,6,3,11 Leonard,2809,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,278,323,16,262
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,42,18,8,34
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,3,7,0,3
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,GREG ABBOTT,Rep,282,332,16,266
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,BETO O'ROURKE,Dem,44,21,8,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,MARK TIPPETTS,Lib,1,1,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,DELILAH BARRIOS,Grn,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,JACQUELINE ABERNATHY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,MARK V GOLOBY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,274,314,15,259
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,51,27,8,43
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,1,9,1,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,ATTORNEY GENERAL,KEN PAXTON,Rep,277,315,15,262
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,42,23,8,34
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,ATTORNEY GENERAL,MARK ASH,Lib,8,12,1,7
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,277,319,15,262
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,45,23,8,37
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,4,4,1,3
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,276,319,16,260
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,46,22,8,38
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF GENERAL LAND OFFICE,"ALFRED MOLISON, JR.",Grn,0,2,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF GENERAL LAND OFFICE,Rejected write-ins,,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF GENERAL LAND OFFICE,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF AGRICULTURE,SID MILLER,Rep,280,327,16,264
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,Dem,47,22,8,39
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,Rep,276,320,15,261
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,RAILROAD COMMISSIONER,LUKE WARFORD,Dem,43,22,8,35
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,Lib,3,3,1,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,Grn,1,1,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,Rep,273,316,16,257
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A. NOWELL,Dem,44,22,8,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,Lib,6,4,0,6
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,278,320,16,262
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,46,23,8,38
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,276,321,17,259
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,44,24,6,38
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,277,324,16,261
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,46,22,8,38
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,276,321,16,260
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,46,24,8,38
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,274,321,15,259
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,12 Telephone,1236,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,45,21,8,37
