political_subdivision,election_date,election_name,total prov ballots,total prov counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/8/2022,General Election,,,112,958,"Justice, Supreme Court, Place 9",Evan Young,Rep,20,24
San Patricio County,11/8/2022,General Election,,,112,958,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,88,78
San Patricio County,11/8/2022,General Election,,,112,958,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,22,25
San Patricio County,11/8/2022,General Election,,,112,958,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,88,71
San Patricio County,11/8/2022,General Election,,,112,958,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,23,28
San Patricio County,11/8/2022,General Election,,,112,958,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,85,70
San Patricio County,11/8/2022,General Election,,,112,958,"Member, State Board of Education, District No. 2",LJ Francis,Rep,20,22
San Patricio County,11/8/2022,General Election,,,112,958,"Member, State Board of Education, District No. 2",Victor Perez,Dem,87,77
San Patricio County,11/8/2022,General Election,,,112,958,"State Senator, District No. 27",Adam Hinojosa,Rep,29,36
San Patricio County,11/8/2022,General Election,,,112,958,"State Senator, District No. 27",Morgan Lamantia,Dem,85,62
San Patricio County,11/8/2022,General Election,,,112,958,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,22,25
San Patricio County,11/8/2022,General Election,,,112,958,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,88,77
San Patricio County,11/8/2022,General Election,,,112,958,County Judge,David Krebs,Rep,23,25
San Patricio County,11/8/2022,General Election,,,112,958,County Judge,Rudy Davila,Dem,87,72
San Patricio County,11/8/2022,General Election,,,112,958,County Treasurer,Denise Janak,Rep,28,27
San Patricio County,11/8/2022,General Election,,,112,958,County Treasurer,Leticia Garcia,Dem,81,71
San Patricio County,11/8/2022,General Election,,,112,958,"Justice of the Peace, Precinct No. 8",Leslie Pullin,Rep,21,20
San Patricio County,11/8/2022,General Election,,,112,958,"Justice of the Peace, Precinct No. 8",Elvia Hernandez,Dem,95,80
San Patricio County,11/8/2022,General Election,,,112-W1,522,"United States Representative, District No. 27",Michael Cloud,Rep,13,18
San Patricio County,11/8/2022,General Election,,,112-W1,522,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,47,68
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Greg Abbott,Rep,15,26
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Beto O'Rourke,Dem,48,61
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Mark Tippetts,Lib,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Delilah Barrios,Grn,0,1
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Lieutenant Governor,Dan Patrick,Rep,12,19
San Patricio County,11/8/2022,General Election,,,112-W1,522,Lieutenant Governor,Mike Collier,Dem,43,61
San Patricio County,11/8/2022,General Election,,,112-W1,522,Lieutenant Governor,Shanna Steele,Lib,3,1
San Patricio County,11/8/2022,General Election,,,112-W1,522,Attorney General,Ken Paxton,Rep,10,18
San Patricio County,11/8/2022,General Election,,,112-W1,522,Attorney General,Rochelle Mercedes Garza,Dem,50,63
San Patricio County,11/8/2022,General Election,,,112-W1,522,Attorney General,Mark Ash,Lib,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Comptroller of Public Accounts,Glenn Hegar,Rep,12,19
San Patricio County,11/8/2022,General Election,,,112-W1,522,Comptroller of Public Accounts,Janet T. Dudding,Dem,43,56
San Patricio County,11/8/2022,General Election,,,112-W1,522,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,3,3
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of the General Land Office,Dawn Buckingham,Rep,11,18
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of the General Land Office,Jay Kleberg,Dem,44,59
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,1,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of Agriculture,Sid Miller,Rep,12,20
San Patricio County,11/8/2022,General Election,,,112-W1,522,Commissioner of Agriculture,Susan Hays,Dem,43,59
San Patricio County,11/8/2022,General Election,,,112-W1,522,Railroad Commissioner,Wayne Christian,Rep,10,19
San Patricio County,11/8/2022,General Election,,,112-W1,522,Railroad Commissioner,Luke Warford,Dem,41,54
San Patricio County,11/8/2022,General Election,,,112-W1,522,Railroad Commissioner,Jaime Andres Diez,Lib,5,1
San Patricio County,11/8/2022,General Election,,,112-W1,522,Railroad Commissioner,Hunter Wayne Crow,Grn,0,2
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,12,19
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,45,59
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,0,1
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,10,20
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,47,60
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, Supreme Court, Place 9",Evan Young,Rep,10,17
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,49,63
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,11,19
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,47,58
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,11,20
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,47,57
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Member, State Board of Education, District No. 2",LJ Francis,Rep,12,16
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Member, State Board of Education, District No. 2",Victor Perez,Dem,45,64
San Patricio County,11/8/2022,General Election,,,112-W1,522,"State Senator, District No. 27",Adam Hinojosa,Rep,13,23
San Patricio County,11/8/2022,General Election,,,112-W1,522,"State Senator, District No. 27",Morgan Lamantia,Dem,45,55
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,11,16
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,47,62
San Patricio County,11/8/2022,General Election,,,112-W1,522,County Judge,David Krebs,Rep,16,22
San Patricio County,11/8/2022,General Election,,,112-W1,522,County Judge,Rudy Davila,Dem,44,60
San Patricio County,11/8/2022,General Election,,,112-W1,522,County Treasurer,Denise Janak,Rep,9,16
San Patricio County,11/8/2022,General Election,,,112-W1,522,County Treasurer,Leticia Garcia,Dem,50,63
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice of the Peace, Precinct No. 8",Leslie Pullin,Rep,16,17
San Patricio County,11/8/2022,General Election,,,112-W1,522,"Justice of the Peace, Precinct No. 8",Elvia Hernandez,Dem,48,73
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"United States Representative, District No. 27",Michael Cloud,Rep,97,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,24,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Greg Abbott,Rep,99,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Beto O'Rourke,Dem,21,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Mark Tippetts,Lib,1,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Lieutenant Governor,Dan Patrick,Rep,98,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Lieutenant Governor,Mike Collier,Dem,21,10
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Lieutenant Governor,Shanna Steele,Lib,1,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Attorney General,Ken Paxton,Rep,95,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Attorney General,Rochelle Mercedes Garza,Dem,22,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Attorney General,Mark Ash,Lib,1,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Comptroller of Public Accounts,Glenn Hegar,Rep,98,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Comptroller of Public Accounts,Janet T. Dudding,Dem,20,8
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,1,1
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of the General Land Office,Dawn Buckingham,Rep,100,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of the General Land Office,Jay Kleberg,Dem,20,10
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of Agriculture,Sid Miller,Rep,101,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Commissioner of Agriculture,Susan Hays,Dem,20,10
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Railroad Commissioner,Wayne Christian,Rep,99,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Railroad Commissioner,Luke Warford,Dem,19,7
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Railroad Commissioner,Jaime Andres Diez,Lib,2,3
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,Railroad Commissioner,Hunter Wayne Crow,Grn,0,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,96,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,20,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,1,0
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,97,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,21,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, Supreme Court, Place 9",Evan Young,Rep,96,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,22,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,99,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,21,10
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,98,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,21,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Member, State Board of Education, District No. 2",LJ Francis,Rep,97,28
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Member, State Board of Education, District No. 2",Victor Perez,Dem,23,11
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"State Senator, District No. 27",Adam Hinojosa,Rep,100,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"State Senator, District No. 27",Morgan Lamantia,Dem,22,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,94,30
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,25,9
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,County Judge,David Krebs,Rep,96,28
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,County Judge,Rudy Davila,Dem,24,11
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,County Treasurer,Denise Janak,Rep,100,28
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,County Treasurer,Leticia Garcia,Dem,20,10
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice of the Peace, Precinct No. 8",Leslie Pullin,Rep,94,29
San Patricio County,11/8/2022,General Election,,,112-G-P ISD,301,"Justice of the Peace, Precinct No. 8",Elvia Hernandez,Dem,24,9
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"United States Representative, District No. 27",Michael Cloud,Rep,326,196
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,192,177
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Greg Abbott,Rep,326,206
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Beto O'Rourke,Dem,186,158
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Mark Tippetts,Lib,5,10
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Delilah Barrios,Grn,2,5
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Lieutenant Governor,Dan Patrick,Rep,315,197
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Lieutenant Governor,Mike Collier,Dem,180,157
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Lieutenant Governor,Shanna Steele,Lib,16,17
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Attorney General,Ken Paxton,Rep,316,193
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Attorney General,Rochelle Mercedes Garza,Dem,184,162
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Attorney General,Mark Ash,Lib,14,14
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Comptroller of Public Accounts,Glenn Hegar,Rep,326,195
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Comptroller of Public Accounts,Janet T. Dudding,Dem,172,157
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,13,18
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of the General Land Office,Dawn Buckingham,Rep,321,187
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of the General Land Office,Jay Kleberg,Dem,184,169
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,6,12
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of the General Land Office,Rejected write-ins,,0,1
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of Agriculture,Sid Miller,Rep,324,202
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Commissioner of Agriculture,Susan Hays,Dem,187,167
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Railroad Commissioner,Wayne Christian,Rep,319,187
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Railroad Commissioner,Luke Warford,Dem,178,149
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Railroad Commissioner,Jaime Andres Diez,Lib,8,23
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,Railroad Commissioner,Hunter Wayne Crow,Grn,3,7
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,327,197
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,178,161
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,5,10
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,330,203
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,182,164
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, Supreme Court, Place 9",Evan Young,Rep,323,193
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,189,176
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,326,207
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,183,159
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,326,202
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,183,165
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Member, State Board of Education, District No. 2",LJ Francis,Rep,320,195
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Member, State Board of Education, District No. 2",Victor Perez,Dem,190,175
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"State Senator, District No. 27",Adam Hinojosa,Rep,333,214
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"State Senator, District No. 27",Morgan Lamantia,Dem,177,157
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,324,200
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,183,166
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,County Judge,David Krebs,Rep,333,207
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,County Judge,Rudy Davila,Dem,179,158
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,County Treasurer,Denise Janak,Rep,325,200
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,County Treasurer,Leticia Garcia,Dem,186,167
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice of the Peace, Precinct No. 8",Leslie Pullin,Rep,317,192
San Patricio County,11/8/2022,General Election,,,113-G-P ISD,2502,"Justice of the Peace, Precinct No. 8",Elvia Hernandez,Dem,193,175
San Patricio County,11/8/2022,General Election,,,114,2353,"United States Representative, District No. 27",Michael Cloud,Rep,419,302
San Patricio County,11/8/2022,General Election,,,114,2353,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,141,100
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Greg Abbott,Rep,426,304
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Beto O'Rourke,Dem,137,97
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Mark Tippetts,Lib,2,0
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Delilah Barrios,Grn,0,2
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,114,2353,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,114,2353,Lieutenant Governor,Dan Patrick,Rep,413,301
San Patricio County,11/8/2022,General Election,,,114,2353,Lieutenant Governor,Mike Collier,Dem,132,83
San Patricio County,11/8/2022,General Election,,,114,2353,Lieutenant Governor,Shanna Steele,Lib,13,15
San Patricio County,11/8/2022,General Election,,,114,2353,Attorney General,Ken Paxton,Rep,416,301
San Patricio County,11/8/2022,General Election,,,114,2353,Attorney General,Rochelle Mercedes Garza,Dem,134,93
San Patricio County,11/8/2022,General Election,,,114,2353,Attorney General,Mark Ash,Lib,9,7
San Patricio County,11/8/2022,General Election,,,114,2353,Comptroller of Public Accounts,Glenn Hegar,Rep,418,301
San Patricio County,11/8/2022,General Election,,,114,2353,Comptroller of Public Accounts,Janet T. Dudding,Dem,126,86
San Patricio County,11/8/2022,General Election,,,114,2353,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,12,11
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of the General Land Office,Dawn Buckingham,Rep,413,302
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of the General Land Office,Jay Kleberg,Dem,136,91
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,8,5
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of Agriculture,Sid Miller,Rep,413,299
San Patricio County,11/8/2022,General Election,,,114,2353,Commissioner of Agriculture,Susan Hays,Dem,141,97
San Patricio County,11/8/2022,General Election,,,114,2353,Railroad Commissioner,Wayne Christian,Rep,413,297
San Patricio County,11/8/2022,General Election,,,114,2353,Railroad Commissioner,Luke Warford,Dem,123,82
San Patricio County,11/8/2022,General Election,,,114,2353,Railroad Commissioner,Jaime Andres Diez,Lib,9,11
San Patricio County,11/8/2022,General Election,,,114,2353,Railroad Commissioner,Hunter Wayne Crow,Grn,9,7
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,416,297
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,129,91
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,9,10
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,422,300
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,135,97
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, Supreme Court, Place 9",Evan Young,Rep,416,298
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,137,98
San Patricio County,11/8/2022,General Election,,,114,2353,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,418,308
San Patricio County,11/8/2022,General Election,,,114,2353,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,137,90
San Patricio County,11/8/2022,General Election,,,114,2353,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,418,304
San Patricio County,11/8/2022,General Election,,,114,2353,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,136,91
San Patricio County,11/8/2022,General Election,,,114,2353,"Member, State Board of Education, District No. 2",LJ Francis,Rep,414,296
San Patricio County,11/8/2022,General Election,,,114,2353,"Member, State Board of Education, District No. 2",Victor Perez,Dem,139,101
San Patricio County,11/8/2022,General Election,,,114,2353,"State Senator, District No. 27",Adam Hinojosa,Rep,425,310
San Patricio County,11/8/2022,General Election,,,114,2353,"State Senator, District No. 27",Morgan Lamantia,Dem,134,90
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,413,301
San Patricio County,11/8/2022,General Election,,,114,2353,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,139,98
San Patricio County,11/8/2022,General Election,,,114,2353,County Judge,David Krebs,Rep,416,301
San Patricio County,11/8/2022,General Election,,,114,2353,County Judge,Rudy Davila,Dem,135,96
San Patricio County,11/8/2022,General Election,,,114,2353,County Treasurer,Denise Janak,Rep,416,303
San Patricio County,11/8/2022,General Election,,,114,2353,County Treasurer,Leticia Garcia,Dem,139,92
San Patricio County,11/8/2022,General Election,,,115,4959,"United States Representative, District No. 27",Michael Cloud,Rep,952,614
San Patricio County,11/8/2022,General Election,,,115,4959,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,327,206
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Greg Abbott,Rep,955,614
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Beto O'Rourke,Dem,321,195
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Mark Tippetts,Lib,3,11
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Delilah Barrios,Grn,5,4
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,115,4959,Governor,Unassigned write-ins,,0,0
